  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000   2.000   0.274   0.000   0.001
   0.025   2.000   0.295   0.000   0.001
   0.050   2.000   0.318   0.000   0.004
   0.075   2.000   0.299   0.000   0.005
   0.100   2.000   0.272   0.000   0.005
   0.125   2.000   0.248   0.000   0.006
   0.150   1.000   0.228   0.000   0.007
   0.175   1.000   0.214   0.000   0.011
   0.200   1.000   0.208   0.000   0.017
   0.225   1.000   0.208   0.000   0.028
   0.250   3.000   0.213   0.000   0.044
   0.275   4.000   0.222   0.001   0.065
   0.300   4.000   0.233   0.001   0.088
   0.325   5.000   0.245   0.001   0.111
   0.350   6.000   0.258   0.001   0.133
   0.375   6.000   0.270   0.001   0.153
   0.400   6.000   0.283   0.001   0.172
   0.425   8.000   0.294   0.001   0.187
   0.450   8.000   0.304   0.001   0.201
   0.475   8.000   0.314   0.001   0.214
   0.500   8.000   0.322   0.001   0.225
   0.525   8.000   0.330   0.000   0.234
   0.550   9.000   0.337   0.000   0.242
   0.575   9.000   0.338   0.000   0.241
   0.600   9.000   0.338   0.000   0.240
   0.625   9.000   0.338   0.000   0.239
   0.650  11.000   0.339   0.000   0.238
   0.675  11.000   0.339   0.000   0.238
   0.700  11.000   0.339   0.000   0.237
   0.725  11.000   0.339   0.000   0.237
   0.750  11.000   0.340   0.000   0.236
   0.775  12.000   0.340   0.000   0.236
   0.800  12.000   0.340   0.000   0.235
   0.825  12.000   0.340   0.000   0.235
   0.850  12.000   0.341   0.000   0.235
   0.875  12.000   0.341   0.000   0.234
   0.900  12.000   0.341   0.000   0.234
   0.925  12.000   0.341   0.000   0.234
   0.950  12.000   0.341   0.000   0.234
   0.975  13.000   0.341   0.000   0.234
   1.000  13.000   0.342   0.000   0.234
