TEXTURE AT STRAIN =    0.3500
   1.021   1.031   0.950  <-- length of phase ellipsoid axes
   -5.16   15.83  -13.50  <-- Euler angles (deg) of phase ellipsoid axes
B       500
  178.42   25.97 -100.32   0.0016500
  178.42   25.97 -100.32   0.0016500
  178.42   25.97 -100.32   0.0016500
  178.42   25.97 -100.32   0.0016500
  178.42   25.97 -100.32   0.0016500
  178.42   25.97 -100.32   0.0016500
  178.42   25.97 -100.32   0.0016500
  178.42   25.97 -100.32   0.0016500
  178.42   25.97 -100.32   0.0016500
  178.42   25.97 -100.32   0.0016500
  178.42   25.97 -100.32   0.0016500
  178.42   25.97 -100.32   0.0016500
  178.42   25.97 -100.32   0.0016500
  178.42   25.97 -100.32   0.0016500
  178.42   25.97 -100.32   0.0016500
  178.42   25.97 -100.32   0.0016500
  178.42   25.97 -100.32   0.0016500
  178.42   25.97 -100.32   0.0016500
  178.42   25.97 -100.32   0.0016500
  178.42   25.97 -100.32   0.0016500
  178.42   25.97 -100.32   0.0016500
  178.42   25.97 -100.32   0.0016500
  178.42   25.97 -100.32   0.0016500
  178.42   25.97 -100.32   0.0016500
  178.42   25.97 -100.32   0.0016500
  178.42   25.97 -100.32   0.0016500
  178.42   25.97 -100.32   0.0016500
  178.42   25.97 -100.32   0.0016500
  178.42   25.97 -100.32   0.0016500
  178.42   25.97 -100.32   0.0016500
  178.42   25.97 -100.32   0.0016500
  178.42   25.97 -100.32   0.0016500
  178.42   25.97 -100.32   0.0016500
  178.42   25.97 -100.32   0.0016500
  178.42   25.97 -100.32   0.0016500
  178.42   25.97 -100.32   0.0016500
  178.42   25.97 -100.32   0.0016500
  178.42   25.97 -100.32   0.0016500
  178.42   25.97 -100.32   0.0016500
  178.42   25.97 -100.32   0.0016500
  178.42   25.97 -100.32   0.0016500
  178.42   25.97 -100.32   0.0016500
  178.42   25.97 -100.32   0.0016500
  178.42   25.97 -100.32   0.0016500
  178.42   25.97 -100.32   0.0016500
  178.42   25.97 -100.32   0.0016500
  178.42   25.97 -100.32   0.0016500
  178.42   25.97 -100.32   0.0016500
  178.42   25.97 -100.32   0.0016500
  178.42   25.97 -100.32   0.0016500
  178.42   25.97 -100.32   0.0016500
  178.42   25.97 -100.32   0.0016500
  178.42   25.97 -100.32   0.0016500
  178.42   25.97 -100.32   0.0016500
  178.42   25.97 -100.32   0.0016500
  178.42   25.97 -100.32   0.0016500
  178.42   25.97 -100.32   0.0016500
  178.42   25.97 -100.32   0.0016500
  178.42   25.97 -100.32   0.0016500
  178.42   25.97 -100.32   0.0016500
  178.42   25.97 -100.32   0.0016500
  178.42   25.97 -100.32   0.0016500
  178.42   25.97 -100.32   0.0016500
  178.42   25.97 -100.32   0.0016500
  178.42   25.97 -100.32   0.0016500
  178.42   25.97 -100.32   0.0016500
  178.42   25.97 -100.32   0.0016500
  178.42   25.97 -100.32   0.0016500
  178.42   25.97 -100.32   0.0016500
  178.42   25.97 -100.32   0.0016500
  178.42   25.97 -100.32   0.0016500
  178.42   25.97 -100.32   0.0016500
  178.42   25.97 -100.32   0.0016500
  178.42   25.97 -100.32   0.0016500
  178.42   25.97 -100.32   0.0016500
  178.42   25.97 -100.32   0.0016500
  178.42   25.97 -100.32   0.0016500
  178.42   25.97 -100.32   0.0016500
  178.42   25.97 -100.32   0.0016500
  178.42   25.97 -100.32   0.0016500
  178.42   25.97 -100.32   0.0016500
  178.42   25.97 -100.32   0.0016500
  178.42   25.97 -100.32   0.0016500
  178.42   25.97 -100.32   0.0016500
  178.42   25.97 -100.32   0.0016500
  178.42   25.97 -100.32   0.0016500
  178.42   25.97 -100.32   0.0016500
  178.42   25.97 -100.32   0.0016500
  178.42   25.97 -100.32   0.0016500
  178.42   25.97 -100.32   0.0016500
  178.42   25.97 -100.32   0.0016500
  178.42   25.97 -100.32   0.0016500
  178.42   25.97 -100.32   0.0016500
  178.42   25.97 -100.32   0.0016500
  178.42   25.97 -100.32   0.0016500
  178.42   25.97 -100.32   0.0016500
  178.42   25.97 -100.32   0.0016500
  178.42   25.97 -100.32   0.0016500
  178.42   25.97 -100.32   0.0016500
  178.42   25.97 -100.32   0.0016500
  178.42   25.97 -100.32   0.0016500
  178.42   25.97 -100.32   0.0016500
  178.42   25.97 -100.32   0.0016500
  178.42   25.97 -100.32   0.0016500
  178.42   25.97 -100.32   0.0016500
  178.42   25.97 -100.32   0.0016500
  178.42   25.97 -100.32   0.0016500
  178.42   25.97 -100.32   0.0016500
  178.42   25.97 -100.32   0.0016500
  178.42   25.97 -100.32   0.0016500
  178.42   25.97 -100.32   0.0016500
  178.42   25.97 -100.32   0.0016500
  178.42   25.97 -100.32   0.0016500
  178.42   25.97 -100.32   0.0016500
  178.42   25.97 -100.32   0.0016500
  178.42   25.97 -100.32   0.0016500
  178.42   25.97 -100.32   0.0016500
  178.42   25.97 -100.32   0.0016500
  178.42   25.97 -100.32   0.0016500
  178.42   25.97 -100.32   0.0016500
  178.42   25.97 -100.32   0.0016500
  178.42   25.97 -100.32   0.0016500
  178.42   25.97 -100.32   0.0016500
  178.42   25.97 -100.32   0.0016500
  178.42   25.97 -100.32   0.0016500
  178.42   25.97 -100.32   0.0016500
  178.42   25.97 -100.32   0.0016500
  178.42   25.97 -100.32   0.0016500
  178.42   25.97 -100.32   0.0016500
  178.42   25.97 -100.32   0.0016500
  178.42   25.97 -100.32   0.0016500
  178.42   25.97 -100.32   0.0016500
  178.42   25.97 -100.32   0.0016500
  178.42   25.97 -100.32   0.0016500
  178.42   25.97 -100.32   0.0016500
  178.42   25.97 -100.32   0.0016500
  178.42   25.97 -100.32   0.0016500
  178.42   25.97 -100.32   0.0016500
  178.42   25.97 -100.32   0.0016500
  178.42   25.97 -100.32   0.0016500
  178.42   25.97 -100.32   0.0016500
  178.42   25.97 -100.32   0.0016500
  178.42   25.97 -100.32   0.0016500
  178.42   25.97 -100.32   0.0016500
  178.42   25.97 -100.32   0.0016500
  178.42   25.97 -100.32   0.0016500
  178.42   25.97 -100.32   0.0016500
  178.42   25.97 -100.32   0.0016500
  178.42   25.97 -100.32   0.0016500
  178.42   25.97 -100.32   0.0016500
  178.42   25.97 -100.32   0.0016500
  178.42   25.97 -100.32   0.0016500
  178.42   25.97 -100.32   0.0016500
  178.42   25.97 -100.32   0.0016500
  178.42   25.97 -100.32   0.0016500
  178.42   25.97 -100.32   0.0016500
  178.42   25.97 -100.32   0.0016500
  178.42   25.97 -100.32   0.0016500
  178.42   25.97 -100.32   0.0016500
  178.42   25.97 -100.32   0.0016500
  178.42   25.97 -100.32   0.0016500
  178.42   25.97 -100.32   0.0016500
  178.42   25.97 -100.32   0.0016500
  178.42   25.97 -100.32   0.0016500
  178.42   25.97 -100.32   0.0016500
  178.42   25.97 -100.32   0.0016500
  178.42   25.97 -100.32   0.0016500
  178.42   25.97 -100.32   0.0016500
  178.42   25.97 -100.32   0.0016500
  178.42   25.97 -100.32   0.0016500
  178.42   25.97 -100.32   0.0016500
  178.42   25.97 -100.32   0.0016500
  178.42   25.97 -100.32   0.0016500
  178.42   25.97 -100.32   0.0016500
  178.42   25.97 -100.32   0.0016500
  178.42   25.97 -100.32   0.0016500
  178.42   25.97 -100.32   0.0016500
  178.42   25.97 -100.32   0.0016500
