          Evm          Svm            E11          E22          E33          E23          E13          E12         SDEV11       SDEV22       SDEV33       SDEV23       SDEV13       SDEV12      TEMP
  0.00000E+00  0.23367E+03    0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.77977E+02  0.77740E+02 -0.15572E+03  0.43574E+00  0.28888E+01  0.25212E+01      982.00
  0.24990E-01  0.22078E+03    0.12500E-01  0.12500E-01 -0.25000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.73972E+02  0.73168E+02 -0.14714E+03  0.35726E+00  0.20493E+01  0.24292E+01      982.00
  0.49982E-01  0.21633E+03    0.25000E-01  0.25000E-01 -0.50000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.72811E+02  0.71362E+02 -0.14417E+03  0.48540E+00  0.16660E+01  0.26748E+01      982.00
  0.74973E-01  0.21804E+03    0.37500E-01  0.37500E-01 -0.75000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.73694E+02  0.71600E+02 -0.14529E+03  0.71458E+00  0.15237E+01  0.31575E+01      982.00
  0.99962E-01  0.22628E+03    0.50000E-01  0.50000E-01 -0.10000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.76794E+02  0.73971E+02 -0.15077E+03  0.10345E+01  0.15858E+01  0.38226E+01      982.00
  0.12495E+00  0.24211E+03    0.62500E-01  0.62500E-01 -0.12500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.82605E+02  0.78659E+02 -0.16126E+03  0.14665E+01  0.18391E+01  0.49399E+01      982.00
  0.14993E+00  0.26413E+03    0.75000E-01  0.75000E-01 -0.15000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.90753E+02  0.85116E+02 -0.17587E+03  0.20502E+01  0.22980E+01  0.62902E+01      982.00
  0.17490E+00  0.29041E+03    0.87500E-01  0.87500E-01 -0.17500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.10061E+03  0.92684E+02 -0.19329E+03  0.28453E+01  0.29674E+01  0.76343E+01      982.00
  0.19985E+00  0.31692E+03    0.10000E+00  0.10000E+00 -0.20000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.11083E+03  0.10004E+03 -0.21087E+03  0.37552E+01  0.37755E+01  0.86011E+01      982.00
  0.22481E+00  0.34186E+03    0.11250E+00  0.11250E+00 -0.22500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.12070E+03  0.10669E+03 -0.22739E+03  0.47353E+01  0.46790E+01  0.90723E+01      982.00
  0.24975E+00  0.36505E+03    0.12500E+00  0.12500E+00 -0.25000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.12975E+03  0.11302E+03 -0.24277E+03  0.57970E+01  0.56399E+01  0.91343E+01      982.00
  0.27469E+00  0.38608E+03    0.13750E+00  0.13750E+00 -0.27500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.13781E+03  0.11891E+03 -0.25672E+03  0.68700E+01  0.66196E+01  0.87877E+01      982.00
  0.29962E+00  0.40489E+03    0.15000E+00  0.15000E+00 -0.30000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.14485E+03  0.12435E+03 -0.26921E+03  0.79063E+01  0.75801E+01  0.81073E+01      982.00
  0.32456E+00  0.42179E+03    0.16250E+00  0.16250E+00 -0.32500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.15105E+03  0.12938E+03 -0.28043E+03  0.88715E+01  0.84967E+01  0.71655E+01      982.00
  0.34949E+00  0.43735E+03    0.17500E+00  0.17500E+00 -0.35000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.15673E+03  0.13404E+03 -0.29077E+03  0.97453E+01  0.93606E+01  0.60183E+01      982.00
  0.37442E+00  0.45142E+03    0.18750E+00  0.18750E+00 -0.37500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.16163E+03  0.13850E+03 -0.30013E+03  0.10489E+02  0.10107E+02  0.47710E+01      982.00
  0.39935E+00  0.46427E+03    0.20000E+00  0.20000E+00 -0.40000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.16598E+03  0.14270E+03 -0.30868E+03  0.11101E+02  0.10749E+02  0.34801E+01      982.00
  0.42429E+00  0.47598E+03    0.21250E+00  0.21250E+00 -0.42500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.16984E+03  0.14663E+03 -0.31648E+03  0.11602E+02  0.11311E+02  0.21884E+01      982.00
  0.44922E+00  0.48018E+03    0.22500E+00  0.22500E+00 -0.45000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.17092E+03  0.14841E+03 -0.31933E+03  0.11313E+02  0.11082E+02  0.11634E+01      982.00
  0.47416E+00  0.48405E+03    0.23750E+00  0.23750E+00 -0.47500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.17200E+03  0.14996E+03 -0.32195E+03  0.11064E+02  0.10903E+02  0.23190E+00      982.00
  0.49910E+00  0.48771E+03    0.25000E+00  0.25000E+00 -0.50000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.17301E+03  0.15142E+03 -0.32442E+03  0.10855E+02  0.10763E+02 -0.62763E+00      982.00
  0.52404E+00  0.49083E+03    0.26250E+00  0.26250E+00 -0.52500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.17386E+03  0.15267E+03 -0.32653E+03  0.10616E+02  0.10600E+02 -0.13647E+01      982.00
  0.54899E+00  0.49397E+03    0.27500E+00  0.27500E+00 -0.55000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.17471E+03  0.15393E+03 -0.32865E+03  0.10413E+02  0.10458E+02 -0.20471E+01      982.00
  0.57394E+00  0.49684E+03    0.28750E+00  0.28750E+00 -0.57500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.17549E+03  0.15509E+03 -0.33058E+03  0.10218E+02  0.10319E+02 -0.26553E+01      982.00
  0.59889E+00  0.49958E+03    0.30000E+00  0.30000E+00 -0.60000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.17620E+03  0.15622E+03 -0.33242E+03  0.10037E+02  0.10182E+02 -0.32007E+01      982.00
  0.62384E+00  0.50193E+03    0.31250E+00  0.31250E+00 -0.62500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.17682E+03  0.15718E+03 -0.33401E+03  0.98397E+01  0.10043E+02 -0.36709E+01      982.00
  0.64880E+00  0.50397E+03    0.32500E+00  0.32500E+00 -0.65000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.17735E+03  0.15804E+03 -0.33538E+03  0.96594E+01  0.99097E+01 -0.40931E+01      982.00
  0.67375E+00  0.50580E+03    0.33750E+00  0.33750E+00 -0.67500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.17781E+03  0.15880E+03 -0.33662E+03  0.94859E+01  0.97800E+01 -0.44629E+01      982.00
  0.69871E+00  0.50737E+03    0.35000E+00  0.35000E+00 -0.70000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.17820E+03  0.15948E+03 -0.33767E+03  0.93123E+01  0.96471E+01 -0.47880E+01      982.00
  0.72367E+00  0.50893E+03    0.36250E+00  0.36250E+00 -0.72500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.17857E+03  0.16015E+03 -0.33872E+03  0.91448E+01  0.95089E+01 -0.50804E+01      982.00
  0.74863E+00  0.51007E+03    0.37500E+00  0.37500E+00 -0.75000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.17883E+03  0.16066E+03 -0.33949E+03  0.90019E+01  0.94065E+01 -0.53179E+01      982.00
  0.77359E+00  0.51095E+03    0.38750E+00  0.38750E+00 -0.77500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.17902E+03  0.16108E+03 -0.34009E+03  0.88327E+01  0.92708E+01 -0.55279E+01      982.00
  0.79855E+00  0.51181E+03    0.40000E+00  0.40000E+00 -0.80000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.17919E+03  0.16149E+03 -0.34068E+03  0.86210E+01  0.90856E+01 -0.56802E+01      982.00
  0.82351E+00  0.51233E+03    0.41250E+00  0.41250E+00 -0.82500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.17926E+03  0.16178E+03 -0.34104E+03  0.84705E+01  0.89641E+01 -0.58317E+01      982.00
  0.84847E+00  0.51271E+03    0.42500E+00  0.42500E+00 -0.85000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.17930E+03  0.16201E+03 -0.34130E+03  0.83272E+01  0.88480E+01 -0.59598E+01      982.00
  0.87343E+00  0.51296E+03    0.43750E+00  0.43750E+00 -0.87500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.17929E+03  0.16219E+03 -0.34148E+03  0.81872E+01  0.87331E+01 -0.60639E+01      982.00
  0.89840E+00  0.51349E+03    0.45000E+00  0.45000E+00 -0.90000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.17930E+03  0.16255E+03 -0.34185E+03  0.80186E+01  0.85879E+01 -0.61844E+01      982.00
  0.92336E+00  0.51340E+03    0.46250E+00  0.46250E+00 -0.92500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.17918E+03  0.16262E+03 -0.34180E+03  0.78750E+01  0.84638E+01 -0.62139E+01      982.00
  0.94833E+00  0.51314E+03    0.47500E+00  0.47500E+00 -0.95000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.17902E+03  0.16262E+03 -0.34163E+03  0.77390E+01  0.83490E+01 -0.62399E+01      982.00
  0.97329E+00  0.51286E+03    0.48750E+00  0.48750E+00 -0.97500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.17890E+03  0.16255E+03 -0.34145E+03  0.76715E+01  0.82990E+01 -0.62641E+01      982.00
  0.99826E+00  0.51255E+03    0.50000E+00  0.50000E+00 -0.10000E+01  0.00000E+00  0.00000E+00  0.00000E+00    0.17874E+03  0.16252E+03 -0.34126E+03  0.75305E+01  0.81782E+01 -0.62711E+01      982.00
