  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000   2.000   0.178   0.001   0.000
   0.025   2.000   0.172   0.002   0.000
   0.050   2.000   0.157   0.002   0.001
   0.075   2.000   0.129   0.002   0.001
   0.100   2.000   0.115   0.002   0.001
   0.125   2.000   0.110   0.003   0.001
   0.150   2.000   0.110   0.005   0.001
   0.175   3.000   0.113   0.009   0.003
   0.200   3.000   0.120   0.018   0.005
   0.225   3.000   0.129   0.033   0.010
   0.250   4.000   0.141   0.053   0.017
   0.275   6.000   0.154   0.075   0.026
   0.300   6.000   0.168   0.098   0.034
   0.325   7.000   0.182   0.119   0.041
   0.350   8.000   0.194   0.139   0.048
   0.375   8.000   0.206   0.158   0.053
   0.400   8.000   0.216   0.174   0.057
   0.425   8.000   0.225   0.190   0.059
   0.450   8.000   0.233   0.204   0.060
   0.475   8.000   0.240   0.218   0.060
   0.500   7.000   0.238   0.221   0.056
   0.525   7.000   0.236   0.224   0.052
   0.550   6.000   0.234   0.228   0.048
   0.575   6.000   0.232   0.231   0.045
   0.600   6.000   0.231   0.235   0.041
   0.625   6.000   0.229   0.238   0.037
   0.650   4.000   0.227   0.241   0.034
   0.675   4.000   0.225   0.244   0.030
   0.700   4.000   0.223   0.247   0.027
   0.725   4.000   0.221   0.250   0.024
   0.750   4.000   0.219   0.253   0.022
   0.775   4.000   0.217   0.255   0.019
   0.800   4.000   0.215   0.257   0.017
   0.825   4.000   0.213   0.259   0.015
   0.850   4.000   0.211   0.261   0.013
   0.875   4.000   0.209   0.262   0.011
   0.900   4.000   0.207   0.263   0.009
   0.925   4.000   0.205   0.264   0.008
   0.950   4.000   0.202   0.265   0.007
   0.975   4.000   0.200   0.266   0.006
   1.000   4.000   0.198   0.266   0.005
