  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000   2.000   0.071   0.003   0.000
   0.025   2.000   0.065   0.003   0.000
   0.050   2.000   0.064   0.004   0.000
   0.075   4.000   0.063   0.006   0.000
   0.100   4.000   0.060   0.008   0.000
   0.125   4.000   0.060   0.011   0.000
   0.150   4.000   0.063   0.018   0.001
   0.175   4.000   0.069   0.030   0.001
   0.200   4.000   0.079   0.050   0.001
   0.225   4.000   0.090   0.075   0.002
   0.250   4.000   0.104   0.104   0.003
   0.275   4.000   0.119   0.134   0.004
   0.300   4.000   0.133   0.163   0.004
   0.325   4.000   0.147   0.191   0.005
   0.350   4.000   0.160   0.216   0.005
   0.375   4.000   0.171   0.239   0.005
   0.400   4.000   0.181   0.260   0.005
   0.425   4.000   0.190   0.278   0.005
   0.450   4.000   0.197   0.294   0.005
   0.475   4.000   0.195   0.295   0.005
   0.500   4.000   0.192   0.296   0.005
   0.525   4.000   0.190   0.296   0.005
   0.550   4.000   0.187   0.297   0.005
   0.575   4.000   0.185   0.297   0.005
   0.600   4.000   0.182   0.297   0.005
   0.625   4.000   0.179   0.297   0.005
   0.650   4.000   0.177   0.297   0.006
   0.675   4.000   0.174   0.297   0.006
   0.700   3.000   0.171   0.296   0.007
   0.725   3.000   0.169   0.295   0.007
   0.750   3.000   0.166   0.294   0.008
   0.775   3.000   0.164   0.293   0.009
   0.800   3.000   0.161   0.291   0.010
   0.825   3.000   0.159   0.290   0.011
   0.850   3.000   0.156   0.288   0.012
   0.875   3.000   0.154   0.285   0.013
   0.900   3.000   0.152   0.283   0.014
   0.925   3.000   0.150   0.281   0.015
   0.950   4.000   0.147   0.278   0.017
   0.975   4.000   0.145   0.276   0.018
   1.000   4.000   0.143   0.273   0.019
