  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  22.000   0.201   0.215   0.422
   0.025  22.000   0.205   0.219   0.429
   0.050  21.000   0.208   0.220   0.434
   0.075  20.000   0.210   0.220   0.435
   0.100  19.000   0.211   0.218   0.432
   0.125  20.000   0.210   0.213   0.425
   0.150  19.000   0.209   0.211   0.421
   0.175  19.000   0.210   0.214   0.426
   0.200  21.000   0.206   0.213   0.423
   0.225  21.000   0.199   0.208   0.411
   0.250  21.000   0.190   0.200   0.394
   0.275  21.000   0.179   0.189   0.373
   0.300  21.000   0.168   0.178   0.351
   0.325  21.000   0.158   0.168   0.330
   0.350  21.000   0.148   0.158   0.311
   0.375  21.000   0.140   0.150   0.294
   0.400  21.000   0.133   0.142   0.279
   0.425  22.000   0.127   0.135   0.265
   0.450  22.000   0.121   0.129   0.254
   0.475  22.000   0.116   0.124   0.244
   0.500  22.000   0.117   0.125   0.245
   0.525  23.000   0.117   0.126   0.246
   0.550  23.000   0.117   0.126   0.248
   0.575  23.000   0.118   0.127   0.249
   0.600  23.000   0.118   0.128   0.250
   0.625  23.000   0.118   0.128   0.251
   0.650  23.000   0.119   0.129   0.252
   0.675  21.000   0.119   0.130   0.253
   0.700  21.000   0.120   0.130   0.254
   0.725  21.000   0.120   0.131   0.255
   0.750  21.000   0.120   0.131   0.256
   0.775  21.000   0.121   0.132   0.257
   0.800  21.000   0.121   0.132   0.259
   0.825  21.000   0.122   0.133   0.260
   0.850  21.000   0.123   0.134   0.261
   0.875  21.000   0.123   0.134   0.262
   0.900  22.000   0.124   0.135   0.263
   0.925  22.000   0.125   0.135   0.265
   0.950  23.000   0.126   0.136   0.266
   0.975  23.000   0.127   0.137   0.268
   1.000  23.000   0.127   0.138   0.269
