TEXTURE AT STRAIN =    0.8000
   2.172   3.169   0.123  <-- length of phase ellipsoid axes
  -52.68    1.27 -174.54  <-- Euler angles (deg) of phase ellipsoid axes
B       500
  135.11   56.11 -134.87   0.0003500
  135.11   56.11 -134.87   0.0003500
  135.11   56.11 -134.87   0.0003500
  135.11   56.11 -134.87   0.0003500
  135.11   56.11 -134.87   0.0003500
  135.11   56.11 -134.87   0.0003500
  135.11   56.11 -134.87   0.0003500
  135.11   56.11 -134.87   0.0003500
  135.11   56.11 -134.87   0.0003500
  135.11   56.11 -134.87   0.0003500
  135.11   56.11 -134.87   0.0003500
  135.11   56.11 -134.87   0.0003500
  135.11   56.11 -134.87   0.0003500
  135.11   56.11 -134.87   0.0003500
  135.11   56.11 -134.87   0.0003500
  135.11   56.11 -134.87   0.0003500
  135.11   56.11 -134.87   0.0003500
  135.11   56.11 -134.87   0.0003500
  135.11   56.11 -134.87   0.0003500
  135.11   56.11 -134.87   0.0003500
  135.11   56.11 -134.87   0.0003500
  135.11   56.11 -134.87   0.0003500
  135.11   56.11 -134.87   0.0003500
  135.11   56.11 -134.87   0.0003500
  135.11   56.11 -134.87   0.0003500
  135.11   56.11 -134.87   0.0003500
  135.11   56.11 -134.87   0.0003500
  135.11   56.11 -134.87   0.0003500
  135.11   56.11 -134.87   0.0003500
  135.11   56.11 -134.87   0.0003500
  135.11   56.11 -134.87   0.0003500
  135.11   56.11 -134.87   0.0003500
  135.11   56.11 -134.87   0.0003500
  135.11   56.11 -134.87   0.0003500
  135.11   56.11 -134.87   0.0003500
  135.11   56.11 -134.87   0.0003500
  135.11   56.11 -134.87   0.0003500
  135.11   56.11 -134.87   0.0003500
  135.11   56.11 -134.87   0.0003500
  135.11   56.11 -134.87   0.0003500
  135.11   56.11 -134.87   0.0003500
  135.11   56.11 -134.87   0.0003500
  135.11   56.11 -134.87   0.0003500
  135.11   56.11 -134.87   0.0003500
  135.11   56.11 -134.87   0.0003500
  135.11   56.11 -134.87   0.0003500
  135.11   56.11 -134.87   0.0003500
  135.11   56.11 -134.87   0.0003500
  135.11   56.11 -134.87   0.0003500
  135.11   56.11 -134.87   0.0003500
  135.11   56.11 -134.87   0.0003500
  135.11   56.11 -134.87   0.0003500
  135.11   56.11 -134.87   0.0003500
  135.11   56.11 -134.87   0.0003500
  135.11   56.11 -134.87   0.0003500
  135.11   56.11 -134.87   0.0003500
  135.11   56.11 -134.87   0.0003500
  135.11   56.11 -134.87   0.0003500
  135.11   56.11 -134.87   0.0003500
  135.11   56.11 -134.87   0.0003500
  135.11   56.11 -134.87   0.0003500
  135.11   56.11 -134.87   0.0003500
  135.11   56.11 -134.87   0.0003500
  135.11   56.11 -134.87   0.0003500
  135.11   56.11 -134.87   0.0003500
  135.11   56.11 -134.87   0.0003500
  135.11   56.11 -134.87   0.0003500
  135.11   56.11 -134.87   0.0003500
  135.11   56.11 -134.87   0.0003500
  135.11   56.11 -134.87   0.0003500
  135.11   56.11 -134.87   0.0003500
  135.11   56.11 -134.87   0.0003500
  135.11   56.11 -134.87   0.0003500
  135.11   56.11 -134.87   0.0003500
  135.11   56.11 -134.87   0.0003500
  135.11   56.11 -134.87   0.0003500
  135.11   56.11 -134.87   0.0003500
  135.11   56.11 -134.87   0.0003500
  135.11   56.11 -134.87   0.0003500
  135.11   56.11 -134.87   0.0003500
  135.11   56.11 -134.87   0.0003500
  135.11   56.11 -134.87   0.0003500
  135.11   56.11 -134.87   0.0003500
  135.11   56.11 -134.87   0.0003500
  135.11   56.11 -134.87   0.0003500
  135.11   56.11 -134.87   0.0003500
  135.11   56.11 -134.87   0.0003500
  135.11   56.11 -134.87   0.0003500
  135.11   56.11 -134.87   0.0003500
  135.11   56.11 -134.87   0.0003500
  135.11   56.11 -134.87   0.0003500
  135.11   56.11 -134.87   0.0003500
  135.11   56.11 -134.87   0.0003500
  135.11   56.11 -134.87   0.0003500
  135.11   56.11 -134.87   0.0003500
  135.11   56.11 -134.87   0.0003500
  135.11   56.11 -134.87   0.0003500
  135.11   56.11 -134.87   0.0003500
  135.11   56.11 -134.87   0.0003500
  135.11   56.11 -134.87   0.0003500
  135.11   56.11 -134.87   0.0003500
  135.11   56.11 -134.87   0.0003500
  135.11   56.11 -134.87   0.0003500
  135.11   56.11 -134.87   0.0003500
  135.11   56.11 -134.87   0.0003500
  135.11   56.11 -134.87   0.0003500
  135.11   56.11 -134.87   0.0003500
  135.11   56.11 -134.87   0.0003500
  135.11   56.11 -134.87   0.0003500
  135.11   56.11 -134.87   0.0003500
  135.11   56.11 -134.87   0.0003500
  135.11   56.11 -134.87   0.0003500
  135.11   56.11 -134.87   0.0003500
  135.11   56.11 -134.87   0.0003500
  135.11   56.11 -134.87   0.0003500
  135.11   56.11 -134.87   0.0003500
  135.11   56.11 -134.87   0.0003500
  135.11   56.11 -134.87   0.0003500
  135.11   56.11 -134.87   0.0003500
  135.11   56.11 -134.87   0.0003500
  135.11   56.11 -134.87   0.0003500
  135.11   56.11 -134.87   0.0003500
  135.11   56.11 -134.87   0.0003500
  135.11   56.11 -134.87   0.0003500
  135.11   56.11 -134.87   0.0003500
  135.11   56.11 -134.87   0.0003500
  135.11   56.11 -134.87   0.0003500
  135.11   56.11 -134.87   0.0003500
  135.11   56.11 -134.87   0.0003500
  135.11   56.11 -134.87   0.0003500
  135.11   56.11 -134.87   0.0003500
  135.11   56.11 -134.87   0.0003500
