TEXTURE AT STRAIN =    0.5000
   2.172   3.169   0.123  <-- length of phase ellipsoid axes
  -54.06    1.69 -172.80  <-- Euler angles (deg) of phase ellipsoid axes
B       500
  135.31   56.20 -135.18   0.0003500
  135.31   56.20 -135.18   0.0003500
  135.31   56.20 -135.18   0.0003500
  135.31   56.20 -135.18   0.0003500
  135.31   56.20 -135.18   0.0003500
  135.31   56.20 -135.18   0.0003500
  135.31   56.20 -135.18   0.0003500
  135.31   56.20 -135.18   0.0003500
  135.31   56.20 -135.18   0.0003500
  135.31   56.20 -135.18   0.0003500
  135.31   56.20 -135.18   0.0003500
  135.31   56.20 -135.18   0.0003500
  135.31   56.20 -135.18   0.0003500
  135.31   56.20 -135.18   0.0003500
  135.31   56.20 -135.18   0.0003500
  135.31   56.20 -135.18   0.0003500
  135.31   56.20 -135.18   0.0003500
  135.31   56.20 -135.18   0.0003500
  135.31   56.20 -135.18   0.0003500
  135.31   56.20 -135.18   0.0003500
  135.31   56.20 -135.18   0.0003500
  135.31   56.20 -135.18   0.0003500
  135.31   56.20 -135.18   0.0003500
  135.31   56.20 -135.18   0.0003500
  135.31   56.20 -135.18   0.0003500
  135.31   56.20 -135.18   0.0003500
  135.31   56.20 -135.18   0.0003500
  135.31   56.20 -135.18   0.0003500
  135.31   56.20 -135.18   0.0003500
  135.31   56.20 -135.18   0.0003500
  135.31   56.20 -135.18   0.0003500
  135.31   56.20 -135.18   0.0003500
  135.31   56.20 -135.18   0.0003500
  135.31   56.20 -135.18   0.0003500
  135.31   56.20 -135.18   0.0003500
  135.31   56.20 -135.18   0.0003500
  135.31   56.20 -135.18   0.0003500
  135.31   56.20 -135.18   0.0003500
  135.31   56.20 -135.18   0.0003500
  135.31   56.20 -135.18   0.0003500
  135.31   56.20 -135.18   0.0003500
  135.31   56.20 -135.18   0.0003500
  135.31   56.20 -135.18   0.0003500
  135.31   56.20 -135.18   0.0003500
  135.31   56.20 -135.18   0.0003500
  135.31   56.20 -135.18   0.0003500
  135.31   56.20 -135.18   0.0003500
  135.31   56.20 -135.18   0.0003500
  135.31   56.20 -135.18   0.0003500
  135.31   56.20 -135.18   0.0003500
  135.31   56.20 -135.18   0.0003500
  135.31   56.20 -135.18   0.0003500
  135.31   56.20 -135.18   0.0003500
  135.31   56.20 -135.18   0.0003500
  135.31   56.20 -135.18   0.0003500
  135.31   56.20 -135.18   0.0003500
  135.31   56.20 -135.18   0.0003500
  135.31   56.20 -135.18   0.0003500
  135.31   56.20 -135.18   0.0003500
  135.31   56.20 -135.18   0.0003500
  135.31   56.20 -135.18   0.0003500
  135.31   56.20 -135.18   0.0003500
  135.31   56.20 -135.18   0.0003500
  135.31   56.20 -135.18   0.0003500
  135.31   56.20 -135.18   0.0003500
  135.31   56.20 -135.18   0.0003500
  135.31   56.20 -135.18   0.0003500
  135.31   56.20 -135.18   0.0003500
  135.31   56.20 -135.18   0.0003500
  135.31   56.20 -135.18   0.0003500
