TEXTURE AT STRAIN =    0.7500
   2.172   3.169   0.123  <-- length of phase ellipsoid axes
  -52.92    1.33 -174.24  <-- Euler angles (deg) of phase ellipsoid axes
B       500
  135.14   56.45 -134.90   0.0003500
  135.14   56.45 -134.90   0.0003500
  135.14   56.45 -134.90   0.0003500
  135.14   56.45 -134.90   0.0003500
  135.14   56.45 -134.90   0.0003500
  135.14   56.45 -134.90   0.0003500
  135.14   56.45 -134.90   0.0003500
  135.14   56.45 -134.90   0.0003500
  135.14   56.45 -134.90   0.0003500
  135.14   56.45 -134.90   0.0003500
  135.14   56.45 -134.90   0.0003500
  135.14   56.45 -134.90   0.0003500
  135.14   56.45 -134.90   0.0003500
  135.14   56.45 -134.90   0.0003500
  135.14   56.45 -134.90   0.0003500
  135.14   56.45 -134.90   0.0003500
  135.14   56.45 -134.90   0.0003500
  135.14   56.45 -134.90   0.0003500
  135.14   56.45 -134.90   0.0003500
  135.14   56.45 -134.90   0.0003500
  135.14   56.45 -134.90   0.0003500
  135.14   56.45 -134.90   0.0003500
  135.14   56.45 -134.90   0.0003500
  135.14   56.45 -134.90   0.0003500
  135.14   56.45 -134.90   0.0003500
  135.14   56.45 -134.90   0.0003500
  135.14   56.45 -134.90   0.0003500
  135.14   56.45 -134.90   0.0003500
  135.14   56.45 -134.90   0.0003500
  135.14   56.45 -134.90   0.0003500
  135.14   56.45 -134.90   0.0003500
  135.14   56.45 -134.90   0.0003500
  135.14   56.45 -134.90   0.0003500
  135.14   56.45 -134.90   0.0003500
  135.14   56.45 -134.90   0.0003500
  135.14   56.45 -134.90   0.0003500
  135.14   56.45 -134.90   0.0003500
  135.14   56.45 -134.90   0.0003500
  135.14   56.45 -134.90   0.0003500
  135.14   56.45 -134.90   0.0003500
  135.14   56.45 -134.90   0.0003500
  135.14   56.45 -134.90   0.0003500
  135.14   56.45 -134.90   0.0003500
  135.14   56.45 -134.90   0.0003500
  135.14   56.45 -134.90   0.0003500
  135.14   56.45 -134.90   0.0003500
  135.14   56.45 -134.90   0.0003500
  135.14   56.45 -134.90   0.0003500
  135.14   56.45 -134.90   0.0003500
  135.14   56.45 -134.90   0.0003500
  135.14   56.45 -134.90   0.0003500
  135.14   56.45 -134.90   0.0003500
  135.14   56.45 -134.90   0.0003500
  135.14   56.45 -134.90   0.0003500
  135.14   56.45 -134.90   0.0003500
  135.14   56.45 -134.90   0.0003500
  135.14   56.45 -134.90   0.0003500
  135.14   56.45 -134.90   0.0003500
  135.14   56.45 -134.90   0.0003500
  135.14   56.45 -134.90   0.0003500
  135.14   56.45 -134.90   0.0003500
  135.14   56.45 -134.90   0.0003500
  135.14   56.45 -134.90   0.0003500
  135.14   56.45 -134.90   0.0003500
  135.14   56.45 -134.90   0.0003500
  135.14   56.45 -134.90   0.0003500
  135.14   56.45 -134.90   0.0003500
  135.14   56.45 -134.90   0.0003500
  135.14   56.45 -134.90   0.0003500
  135.14   56.45 -134.90   0.0003500
  135.14   56.45 -134.90   0.0003500
  135.14   56.45 -134.90   0.0003500
  135.14   56.45 -134.90   0.0003500
