  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000   2.000   0.293   0.001   0.001
   0.025   2.000   0.282   0.001   0.001
   0.050   2.000   0.245   0.000   0.001
   0.075   2.000   0.222   0.000   0.001
   0.100   2.000   0.216   0.000   0.001
   0.125   2.000   0.221   0.000   0.002
   0.150   2.000   0.231   0.001   0.004
   0.175   2.000   0.244   0.002   0.011
   0.200   2.000   0.258   0.005   0.025
   0.225   6.000   0.272   0.009   0.049
   0.250   7.000   0.286   0.014   0.079
   0.275   7.000   0.300   0.018   0.108
   0.300   7.000   0.314   0.021   0.136
   0.325   7.000   0.327   0.023   0.161
   0.350   7.000   0.338   0.024   0.183
   0.375   7.000   0.349   0.024   0.202
   0.400   7.000   0.359   0.024   0.218
   0.425   7.000   0.368   0.023   0.233
   0.450   8.000   0.377   0.021   0.246
   0.475   8.000   0.384   0.019   0.257
   0.500   8.000   0.391   0.018   0.267
   0.525   8.000   0.397   0.016   0.276
   0.550  10.000   0.403   0.014   0.284
   0.575   9.000   0.404   0.012   0.285
   0.600  10.000   0.406   0.010   0.286
   0.625  10.000   0.407   0.008   0.287
   0.650  10.000   0.408   0.007   0.289
   0.675  10.000   0.409   0.006   0.289
   0.700  10.000   0.410   0.005   0.290
   0.725  10.000   0.411   0.004   0.291
   0.750  10.000   0.412   0.003   0.292
   0.775  10.000   0.412   0.003   0.292
   0.800  10.000   0.413   0.002   0.293
   0.825  10.000   0.414   0.002   0.293
   0.850  10.000   0.414   0.001   0.294
   0.875  10.000   0.415   0.001   0.294
   0.900  11.000   0.415   0.001   0.294
   0.925  11.000   0.415   0.001   0.295
   0.950  13.000   0.416   0.001   0.295
   0.975  13.000   0.416   0.001   0.295
   1.000  13.000   0.416   0.000   0.295
