  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  20.000   0.170   0.180   0.355
   0.025  21.000   0.176   0.181   0.359
   0.050  24.000   0.184   0.192   0.379
   0.075  24.000   0.186   0.199   0.391
   0.100  26.000   0.186   0.202   0.395
   0.125  26.000   0.185   0.201   0.392
   0.150  26.000   0.181   0.197   0.385
   0.175  26.000   0.176   0.192   0.375
   0.200  28.000   0.169   0.184   0.359
   0.225  28.000   0.159   0.173   0.338
   0.250  28.000   0.147   0.161   0.314
   0.275  28.000   0.136   0.148   0.289
   0.300  28.000   0.125   0.137   0.267
   0.325  28.000   0.116   0.127   0.247
   0.350  28.000   0.108   0.118   0.230
   0.375  28.000   0.101   0.110   0.214
   0.400  28.000   0.095   0.103   0.201
   0.425  28.000   0.089   0.097   0.190
   0.450  28.000   0.085   0.092   0.180
   0.475  28.000   0.081   0.088   0.171
   0.500  28.000   0.077   0.084   0.164
   0.525  28.000   0.074   0.080   0.157
   0.550  28.000   0.071   0.077   0.151
   0.575  28.000   0.071   0.077   0.151
   0.600  28.000   0.071   0.077   0.150
   0.625  28.000   0.071   0.077   0.150
   0.650  28.000   0.070   0.077   0.150
   0.675  28.000   0.070   0.076   0.149
   0.700  28.000   0.070   0.076   0.149
   0.725  28.000   0.070   0.076   0.148
   0.750  28.000   0.070   0.076   0.148
   0.775  28.000   0.069   0.076   0.148
   0.800  28.000   0.069   0.075   0.147
   0.825  28.000   0.069   0.075   0.147
   0.850  28.000   0.069   0.075   0.147
   0.875  28.000   0.069   0.075   0.146
   0.900  28.000   0.069   0.075   0.146
   0.925  28.000   0.069   0.075   0.146
   0.950  28.000   0.069   0.075   0.146
   0.975  28.000   0.068   0.074   0.145
   1.000  28.000   0.068   0.074   0.145
