  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  10.000   0.002   0.005   0.004
   0.025  10.000   0.001   0.004   0.003
   0.050   9.000   0.001   0.003   0.002
   0.075   8.000   0.001   0.003   0.002
   0.100   8.000   0.001   0.004   0.003
   0.125   9.000   0.001   0.006   0.005
   0.150  10.000   0.003   0.010   0.009
   0.175  10.000   0.005   0.017   0.015
   0.200  10.000   0.010   0.027   0.025
   0.225  10.000   0.016   0.041   0.039
   0.250  10.000   0.024   0.057   0.057
   0.275  10.000   0.033   0.075   0.078
   0.300  10.000   0.041   0.093   0.101
   0.325  10.000   0.049   0.111   0.125
   0.350  10.000   0.057   0.127   0.148
   0.375  11.000   0.063   0.140   0.170
   0.400  11.000   0.068   0.151   0.190
   0.425  11.000   0.068   0.148   0.190
   0.450  11.000   0.068   0.146   0.191
   0.475  11.000   0.068   0.145   0.191
   0.500  11.000   0.067   0.144   0.191
   0.525  11.000   0.067   0.143   0.191
   0.550  11.000   0.067   0.143   0.191
   0.575  11.000   0.067   0.143   0.190
   0.600  11.000   0.067   0.143   0.190
   0.625  11.000   0.067   0.143   0.189
   0.650  11.000   0.068   0.143   0.188
   0.675  11.000   0.068   0.144   0.187
   0.700  11.000   0.068   0.144   0.186
   0.725  11.000   0.068   0.145   0.184
   0.750  11.000   0.069   0.146   0.183
   0.775  11.000   0.069   0.146   0.181
   0.800  11.000   0.070   0.147   0.179
   0.825  11.000   0.071   0.148   0.177
   0.850  11.000   0.071   0.149   0.175
   0.875  10.000   0.072   0.150   0.173
   0.900  10.000   0.073   0.151   0.171
   0.925  10.000   0.073   0.152   0.169
   0.950  10.000   0.074   0.153   0.167
   0.975  10.000   0.075   0.155   0.165
   1.000  10.000   0.076   0.156   0.162
