          Evm          Svm            E11          E22          E33          E23          E13          E12         SDEV11       SDEV22       SDEV33       SDEV23       SDEV13       SDEV12      TEMP
  0.00000E+00  0.26084E+03    0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.87056E+02  0.86752E+02 -0.17381E+03  0.19415E+01 -0.14938E+01 -0.39684E+01      982.00
  0.24988E-01  0.24460E+03    0.12500E-01  0.12500E-01 -0.25000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.81751E+02  0.81286E+02 -0.16304E+03  0.51762E+00 -0.20259E+01 -0.14952E+01      982.00
  0.49984E-01  0.23698E+03    0.25000E-01  0.25000E-01 -0.50000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.79052E+02  0.78926E+02 -0.15798E+03  0.16618E+00 -0.15415E+01 -0.40939E+00      982.00
  0.74982E-01  0.23764E+03    0.37500E-01  0.37500E-01 -0.75000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.79103E+02  0.79317E+02 -0.15842E+03  0.22796E+00 -0.87297E+00  0.96644E-01      982.00
  0.99982E-01  0.24954E+03    0.50000E-01  0.50000E-01 -0.10000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.82973E+02  0.83384E+02 -0.16636E+03  0.45116E+00 -0.23784E+00  0.17825E+00      982.00
  0.12498E+00  0.27382E+03    0.62500E-01  0.62500E-01 -0.12500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.91073E+02  0.91472E+02 -0.18255E+03  0.81178E+00  0.39400E+00 -0.27439E+00      982.00
  0.14998E+00  0.30387E+03    0.75000E-01  0.75000E-01 -0.15000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.10119E+03  0.10137E+03 -0.20256E+03  0.12475E+01  0.10027E+01 -0.11805E+01      982.00
  0.17498E+00  0.33958E+03    0.87500E-01  0.87500E-01 -0.17500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.11319E+03  0.11316E+03 -0.22635E+03  0.18494E+01  0.16790E+01 -0.25724E+01      982.00
  0.19998E+00  0.37521E+03    0.10000E+00  0.10000E+00 -0.20000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.12503E+03  0.12504E+03 -0.25007E+03  0.25614E+01  0.23926E+01 -0.39953E+01      982.00
  0.22497E+00  0.40863E+03    0.11250E+00  0.11250E+00 -0.22500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.13603E+03  0.13627E+03 -0.27230E+03  0.33415E+01  0.31359E+01 -0.52836E+01      982.00
  0.24996E+00  0.43868E+03    0.12500E+00  0.12500E+00 -0.25000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.14592E+03  0.14636E+03 -0.29229E+03  0.41349E+01  0.38781E+01 -0.63632E+01      982.00
  0.27494E+00  0.46566E+03    0.13750E+00  0.13750E+00 -0.27500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.15483E+03  0.15539E+03 -0.31023E+03  0.49525E+01  0.46259E+01 -0.73195E+01      982.00
  0.29993E+00  0.48885E+03    0.15000E+00  0.15000E+00 -0.30000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.16254E+03  0.16310E+03 -0.32564E+03  0.57395E+01  0.53315E+01 -0.81315E+01      982.00
  0.32491E+00  0.50953E+03    0.16250E+00  0.16250E+00 -0.32500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.16945E+03  0.16993E+03 -0.33938E+03  0.64976E+01  0.60045E+01 -0.89453E+01      982.00
  0.34988E+00  0.52601E+03    0.17500E+00  0.17500E+00 -0.35000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.17503E+03  0.17529E+03 -0.35032E+03  0.71680E+01  0.65725E+01 -0.95526E+01      982.00
  0.37486E+00  0.53961E+03    0.18750E+00  0.18750E+00 -0.37500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.17968E+03  0.17966E+03 -0.35935E+03  0.77648E+01  0.70523E+01 -0.10088E+02      982.00
  0.39983E+00  0.55069E+03    0.20000E+00  0.20000E+00 -0.40000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.18351E+03  0.18319E+03 -0.36670E+03  0.82771E+01  0.74437E+01 -0.10540E+02      982.00
  0.42480E+00  0.54988E+03    0.21250E+00  0.21250E+00 -0.42500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.18316E+03  0.18301E+03 -0.36616E+03  0.81783E+01  0.72617E+01 -0.10702E+02      982.00
  0.44977E+00  0.55026E+03    0.22500E+00  0.22500E+00 -0.45000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.18328E+03  0.18314E+03 -0.36641E+03  0.80601E+01  0.70964E+01 -0.10909E+02      982.00
  0.47474E+00  0.55069E+03    0.23750E+00  0.23750E+00 -0.47500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.18346E+03  0.18323E+03 -0.36670E+03  0.80095E+01  0.69791E+01 -0.11146E+02      982.00
  0.49971E+00  0.55075E+03    0.25000E+00  0.25000E+00 -0.50000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.18366E+03  0.18308E+03 -0.36674E+03  0.78962E+01  0.67906E+01 -0.11202E+02      982.00
  0.52468E+00  0.55049E+03    0.26250E+00  0.26250E+00 -0.52500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.18351E+03  0.18305E+03 -0.36657E+03  0.78881E+01  0.67766E+01 -0.11235E+02      982.00
  0.54966E+00  0.55011E+03    0.27500E+00  0.27500E+00 -0.55000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.18348E+03  0.18284E+03 -0.36632E+03  0.78338E+01  0.66876E+01 -0.11146E+02      982.00
  0.57463E+00  0.54991E+03    0.28750E+00  0.28750E+00 -0.57500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.18348E+03  0.18271E+03 -0.36619E+03  0.77955E+01  0.66139E+01 -0.11098E+02      982.00
  0.59960E+00  0.54964E+03    0.30000E+00  0.30000E+00 -0.60000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.18340E+03  0.18261E+03 -0.36601E+03  0.77883E+01  0.65960E+01 -0.11091E+02      982.00
  0.62457E+00  0.54929E+03    0.31250E+00  0.31250E+00 -0.62500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.18328E+03  0.18250E+03 -0.36579E+03  0.77429E+01  0.65154E+01 -0.11043E+02      982.00
  0.64954E+00  0.54899E+03    0.32500E+00  0.32500E+00 -0.65000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.18315E+03  0.18244E+03 -0.36559E+03  0.77068E+01  0.64452E+01 -0.11027E+02      982.00
  0.67451E+00  0.54846E+03    0.33750E+00  0.33750E+00 -0.67500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.18293E+03  0.18231E+03 -0.36524E+03  0.76646E+01  0.63777E+01 -0.10984E+02      982.00
  0.69949E+00  0.54805E+03    0.35000E+00  0.35000E+00 -0.70000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.18274E+03  0.18223E+03 -0.36497E+03  0.76311E+01  0.63137E+01 -0.10958E+02      982.00
