  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  22.000   0.177   0.181   0.360
   0.025  27.000   0.180   0.184   0.365
   0.050  27.000   0.184   0.191   0.378
   0.075  27.000   0.185   0.196   0.386
   0.100  28.000   0.185   0.198   0.388
   0.125  28.000   0.183   0.197   0.385
   0.150  28.000   0.179   0.193   0.379
   0.175  28.000   0.174   0.188   0.368
   0.200  28.000   0.166   0.180   0.352
   0.225  27.000   0.156   0.169   0.331
   0.250  27.000   0.145   0.157   0.307
   0.275  28.000   0.134   0.145   0.284
   0.300  28.000   0.123   0.134   0.262
   0.325  28.000   0.114   0.124   0.243
   0.350  28.000   0.106   0.116   0.226
   0.375  28.000   0.099   0.108   0.211
   0.400  28.000   0.093   0.102   0.199
   0.425  28.000   0.088   0.096   0.188
   0.450  28.000   0.084   0.091   0.178
   0.475  28.000   0.080   0.087   0.170
   0.500  28.000   0.076   0.083   0.162
   0.525  28.000   0.073   0.080   0.156
   0.550  28.000   0.071   0.077   0.150
   0.575  28.000   0.068   0.074   0.145
   0.600  28.000   0.068   0.074   0.145
   0.625  28.000   0.068   0.074   0.144
   0.650  28.000   0.068   0.074   0.144
   0.675  28.000   0.068   0.074   0.144
   0.700  28.000   0.068   0.073   0.143
   0.725  28.000   0.067   0.073   0.143
   0.750  28.000   0.067   0.073   0.143
   0.775  28.000   0.067   0.073   0.143
   0.800  28.000   0.067   0.073   0.143
   0.825  28.000   0.067   0.073   0.143
   0.850  28.000   0.067   0.073   0.142
   0.875  28.000   0.067   0.073   0.142
   0.900  28.000   0.067   0.073   0.142
   0.925  28.000   0.067   0.073   0.142
   0.950  28.000   0.067   0.073   0.142
   0.975  28.000   0.067   0.073   0.142
   1.000  28.000   0.067   0.073   0.142
