  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  23.000   0.212   0.210   0.421
   0.025  23.000   0.215   0.213   0.428
   0.050  23.000   0.215   0.215   0.431
   0.075  23.000   0.214   0.216   0.431
   0.100  23.000   0.212   0.215   0.428
   0.125  23.000   0.209   0.213   0.424
   0.150  22.000   0.205   0.210   0.417
   0.175  22.000   0.199   0.205   0.407
   0.200  22.000   0.192   0.198   0.392
   0.225  22.000   0.183   0.188   0.373
   0.250  23.000   0.173   0.177   0.351
   0.275  22.000   0.161   0.165   0.328
   0.300  22.000   0.150   0.153   0.304
   0.325  21.000   0.139   0.142   0.282
   0.350  20.000   0.129   0.132   0.263
   0.375  20.000   0.121   0.124   0.247
   0.400  18.000   0.115   0.118   0.234
   0.425  18.000   0.111   0.115   0.227
   0.450  18.000   0.109   0.112   0.223
   0.475  18.000   0.107   0.111   0.220
   0.500  19.000   0.106   0.110   0.217
   0.525  19.000   0.104   0.108   0.214
   0.550  19.000   0.107   0.111   0.220
   0.575  19.000   0.109   0.114   0.225
   0.600  20.000   0.111   0.117   0.230
   0.625  20.000   0.112   0.119   0.233
   0.650  20.000   0.113   0.120   0.236
   0.675  22.000   0.114   0.122   0.239
   0.700  23.000   0.115   0.123   0.241
   0.725  23.000   0.116   0.124   0.243
   0.750  23.000   0.116   0.125   0.245
   0.775  23.000   0.117   0.126   0.247
   0.800  23.000   0.117   0.127   0.248
   0.825  22.000   0.118   0.128   0.250
   0.850  21.000   0.118   0.129   0.251
   0.875  21.000   0.119   0.129   0.253
   0.900  21.000   0.119   0.130   0.254
   0.925  21.000   0.120   0.131   0.255
   0.950  21.000   0.120   0.131   0.256
   0.975  21.000   0.121   0.132   0.258
   1.000  21.000   0.122   0.133   0.259
