          Evm          Svm            E11          E22          E33          E23          E13          E12         SDEV11       SDEV22       SDEV33       SDEV23       SDEV13       SDEV12      TEMP
  0.00000E+00  0.20871E+03    0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.70902E+02  0.67856E+02 -0.13876E+03  0.57853E+01 -0.42276E+01  0.50820E+01      982.00
  0.24931E-01  0.21160E+03    0.12500E-01  0.12500E-01 -0.25000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.70387E+02  0.70243E+02 -0.14063E+03  0.62966E+01 -0.44923E+01  0.56414E+01      982.00
  0.49855E-01  0.22303E+03    0.25000E-01  0.25000E-01 -0.50000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.72026E+02  0.76062E+02 -0.14809E+03  0.74721E+01 -0.45478E+01  0.72604E+01      982.00
  0.74754E-01  0.23995E+03    0.37500E-01  0.37500E-01 -0.75000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.75082E+02  0.84007E+02 -0.15909E+03  0.89196E+01 -0.42073E+01  0.96502E+01      982.00
  0.99617E-01  0.26409E+03    0.50000E-01  0.50000E-01 -0.10000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.79887E+02  0.94970E+02 -0.17486E+03  0.10891E+02 -0.30129E+01  0.11504E+02      982.00
  0.12445E+00  0.27409E+03    0.62500E-01  0.62500E-01 -0.12500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.80942E+02  0.10035E+03 -0.18130E+03  0.11190E+02 -0.24563E+01  0.12831E+02      982.00
  0.14925E+00  0.27126E+03    0.75000E-01  0.75000E-01 -0.15000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.80036E+02  0.99161E+02 -0.17920E+03  0.96267E+01 -0.18113E+01  0.16031E+02      982.00
  0.17402E+00  0.27846E+03    0.87500E-01  0.87500E-01 -0.17500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.82240E+02  0.10155E+03 -0.18379E+03  0.87979E+01 -0.34639E+00  0.18527E+02      982.00
  0.19877E+00  0.29241E+03    0.10000E+00  0.10000E+00 -0.20000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.86346E+02  0.10660E+03 -0.19294E+03  0.85347E+01  0.10795E+01  0.20103E+02      982.00
  0.22352E+00  0.30853E+03    0.11250E+00  0.11250E+00 -0.22500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.91155E+02  0.11248E+03 -0.20363E+03  0.86878E+01  0.22161E+01  0.20905E+02      982.00
  0.24827E+00  0.32585E+03    0.12500E+00  0.12500E+00 -0.25000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.96309E+02  0.11884E+03 -0.21515E+03  0.92619E+01  0.31192E+01  0.21281E+02      982.00
  0.27303E+00  0.34337E+03    0.13750E+00  0.13750E+00 -0.27500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.10161E+03  0.12521E+03 -0.22682E+03  0.10170E+02  0.38868E+01  0.21402E+02      982.00
  0.29780E+00  0.35858E+03    0.15000E+00  0.15000E+00 -0.30000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.10674E+03  0.13025E+03 -0.23699E+03  0.11129E+02  0.44355E+01  0.21326E+02      982.00
  0.32258E+00  0.37315E+03    0.16250E+00  0.16250E+00 -0.32500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.11190E+03  0.13486E+03 -0.24676E+03  0.12229E+02  0.49260E+01  0.21035E+02      982.00
  0.34738E+00  0.38623E+03    0.17500E+00  0.17500E+00 -0.35000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.11687E+03  0.13867E+03 -0.25554E+03  0.13371E+02  0.53399E+01  0.20519E+02      982.00
  0.37219E+00  0.39853E+03    0.18750E+00  0.18750E+00 -0.37500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.12180E+03  0.14203E+03 -0.26382E+03  0.14548E+02  0.57466E+01  0.19800E+02      982.00
  0.39702E+00  0.40993E+03    0.20000E+00  0.20000E+00 -0.40000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.12662E+03  0.14488E+03 -0.27151E+03  0.15755E+02  0.61022E+01  0.18927E+02      982.00
  0.42185E+00  0.42103E+03    0.21250E+00  0.21250E+00 -0.42500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.13146E+03  0.14752E+03 -0.27898E+03  0.16963E+02  0.64604E+01  0.17924E+02      982.00
  0.44670E+00  0.43184E+03    0.22500E+00  0.22500E+00 -0.45000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.13627E+03  0.14998E+03 -0.28626E+03  0.18160E+02  0.67965E+01  0.16823E+02      982.00
  0.47156E+00  0.43612E+03    0.23750E+00  0.23750E+00 -0.47500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.13881E+03  0.15045E+03 -0.28926E+03  0.18015E+02  0.67777E+01  0.15579E+02      982.00
  0.49643E+00  0.44061E+03    0.25000E+00  0.25000E+00 -0.50000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.14137E+03  0.15101E+03 -0.29237E+03  0.17931E+02  0.67364E+01  0.14522E+02      982.00
  0.52132E+00  0.44508E+03    0.26250E+00  0.26250E+00 -0.52500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.14384E+03  0.15162E+03 -0.29545E+03  0.17893E+02  0.66794E+01  0.13552E+02      982.00
  0.54621E+00  0.44948E+03    0.27500E+00  0.27500E+00 -0.55000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.14620E+03  0.15227E+03 -0.29847E+03  0.17787E+02  0.66310E+01  0.12642E+02      982.00
  0.57111E+00  0.45375E+03    0.28750E+00  0.28750E+00 -0.57500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.14846E+03  0.15294E+03 -0.30140E+03  0.17666E+02  0.65771E+01  0.11797E+02      982.00
