  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000   2.000   0.113   0.002   0.000
   0.025   2.000   0.101   0.002   0.000
   0.050   2.000   0.096   0.002   0.000
   0.075   2.000   0.098   0.003   0.000
   0.100   3.000   0.105   0.008   0.001
   0.125   3.000   0.108   0.016   0.001
   0.150   3.000   0.099   0.017   0.001
   0.175   3.000   0.097   0.023   0.001
   0.200   3.000   0.101   0.036   0.002
   0.225   3.000   0.110   0.056   0.004
   0.250   3.000   0.123   0.082   0.005
   0.275   3.000   0.138   0.109   0.007
   0.300   4.000   0.153   0.136   0.008
   0.325   4.000   0.168   0.162   0.009
   0.350   4.000   0.181   0.186   0.010
   0.375   4.000   0.193   0.207   0.011
   0.400   4.000   0.204   0.226   0.011
   0.425   4.000   0.214   0.242   0.010
   0.450   4.000   0.222   0.258   0.010
   0.475   4.000   0.230   0.271   0.009
   0.500   4.000   0.228   0.272   0.008
   0.525   4.000   0.226   0.273   0.007
   0.550   4.000   0.223   0.274   0.006
   0.575   4.000   0.221   0.274   0.006
   0.600   4.000   0.219   0.275   0.005
   0.625   3.000   0.216   0.276   0.004
   0.650   3.000   0.214   0.276   0.004
   0.675   3.000   0.212   0.276   0.004
   0.700   3.000   0.209   0.276   0.003
   0.725   3.000   0.207   0.276   0.003
   0.750   3.000   0.204   0.276   0.003
   0.775   3.000   0.201   0.276   0.003
   0.800   3.000   0.198   0.276   0.003
   0.825   3.000   0.196   0.276   0.003
   0.850   3.000   0.193   0.275   0.004
   0.875   3.000   0.190   0.275   0.004
   0.900   3.000   0.187   0.274   0.004
   0.925   3.000   0.184   0.274   0.004
   0.950   3.000   0.181   0.273   0.005
   0.975   3.000   0.179   0.272   0.005
   1.000   3.000   0.176   0.271   0.006
