          Evm          Svm            E11          E22          E33          E23          E13          E12         SDEV11       SDEV22       SDEV33       SDEV23       SDEV13       SDEV12      TEMP
  0.00000E+00  0.20922E+03    0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.60822E+02  0.58383E+02 -0.11921E+03 -0.10772E+01  0.75253E+01  0.62248E+02      982.00
  0.21366E-01  0.22162E+03    0.12500E-01  0.12500E-01 -0.25000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.61522E+02  0.62075E+02 -0.12360E+03 -0.18284E+01  0.72642E+01  0.69704E+02      982.00
  0.42279E-01  0.22505E+03    0.25000E-01  0.25000E-01 -0.50000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.61263E+02  0.63218E+02 -0.12448E+03 -0.22610E+01  0.70230E+01  0.72152E+02      982.00
  0.63021E-01  0.22727E+03    0.37500E-01  0.37500E-01 -0.75000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.61225E+02  0.63712E+02 -0.12494E+03 -0.26143E+01  0.69174E+01  0.73853E+02      982.00
  0.83636E-01  0.23390E+03    0.50000E-01  0.50000E-01 -0.10000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.62105E+02  0.64782E+02 -0.12689E+03 -0.29617E+01  0.70271E+01  0.78108E+02      982.00
  0.10398E+00  0.24368E+03    0.62500E-01  0.62500E-01 -0.12500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.63687E+02  0.66448E+02 -0.13014E+03 -0.29849E+01  0.69993E+01  0.83854E+02      982.00
  0.12401E+00  0.25876E+03    0.75000E-01  0.75000E-01 -0.15000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.66260E+02  0.69182E+02 -0.13544E+03 -0.26609E+01  0.68046E+01  0.92222E+02      982.00
  0.14363E+00  0.28268E+03    0.87500E-01  0.87500E-01 -0.17500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.70306E+02  0.73643E+02 -0.14395E+03 -0.20832E+01  0.65244E+01  0.10510E+03      982.00
  0.16273E+00  0.31423E+03    0.10000E+00  0.10000E+00 -0.20000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.75613E+02  0.79594E+02 -0.15521E+03 -0.13200E+01  0.61669E+01  0.12167E+03      982.00
  0.18125E+00  0.35088E+03    0.11250E+00  0.11250E+00 -0.22500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.81711E+02  0.86576E+02 -0.16829E+03 -0.47602E+00  0.57525E+01  0.14057E+03      982.00
  0.19924E+00  0.38839E+03    0.12500E+00  0.12500E+00 -0.25000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.87848E+02  0.93827E+02 -0.18167E+03  0.34408E+00  0.52941E+01  0.15966E+03      982.00
  0.21678E+00  0.42227E+03    0.13750E+00  0.13750E+00 -0.27500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.93279E+02  0.10054E+03 -0.19382E+03  0.10840E+01  0.47883E+01  0.17671E+03      982.00
