  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000   2.000   0.354   0.000   0.002
   0.025   2.000   0.340   0.000   0.003
   0.050   2.000   0.315   0.000   0.003
   0.075   2.000   0.288   0.000   0.003
   0.100   2.000   0.263   0.000   0.003
   0.125   2.000   0.241   0.000   0.004
   0.150   2.000   0.224   0.000   0.005
   0.175   1.000   0.214   0.000   0.008
   0.200   1.000   0.210   0.000   0.014
   0.225   1.000   0.212   0.000   0.024
   0.250   1.000   0.218   0.000   0.041
   0.275   3.000   0.227   0.000   0.062
   0.300   5.000   0.239   0.000   0.085
   0.325   6.000   0.251   0.000   0.110
   0.350   6.000   0.263   0.000   0.132
   0.375   7.000   0.275   0.000   0.153
   0.400   8.000   0.287   0.000   0.172
   0.425   8.000   0.297   0.000   0.188
   0.450   8.000   0.307   0.000   0.202
   0.475   8.000   0.316   0.000   0.214
   0.500   9.000   0.324   0.000   0.225
   0.525   9.000   0.331   0.000   0.234
   0.550  10.000   0.338   0.000   0.243
   0.575  12.000   0.344   0.000   0.250
   0.600  12.000   0.344   0.000   0.249
   0.625  12.000   0.344   0.000   0.248
   0.650  12.000   0.344   0.000   0.247
   0.675  12.000   0.344   0.000   0.246
   0.700  12.000   0.344   0.000   0.245
   0.725  12.000   0.344   0.000   0.244
   0.750  12.000   0.344   0.000   0.244
   0.775  12.000   0.344   0.000   0.243
   0.800  12.000   0.344   0.000   0.243
   0.825  12.000   0.344   0.000   0.242
   0.850  13.000   0.344   0.000   0.242
   0.875  13.000   0.345   0.000   0.242
   0.900  13.000   0.345   0.000   0.241
   0.925  13.000   0.345   0.000   0.241
   0.950  13.000   0.345   0.000   0.241
   0.975  13.000   0.345   0.000   0.241
   1.000  13.000   0.345   0.000   0.241
