  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  22.000   0.205   0.206   0.412
   0.025  19.000   0.206   0.207   0.414
   0.050  19.000   0.208   0.213   0.422
   0.075  20.000   0.211   0.222   0.437
   0.100  20.000   0.212   0.226   0.444
   0.125  20.000   0.212   0.227   0.446
   0.150  21.000   0.211   0.226   0.444
   0.175  22.000   0.209   0.224   0.439
   0.200  22.000   0.205   0.219   0.430
   0.225  22.000   0.197   0.212   0.415
   0.250  23.000   0.188   0.202   0.396
   0.275  23.000   0.177   0.191   0.373
   0.300  22.000   0.166   0.179   0.351
   0.325  22.000   0.156   0.168   0.329
   0.350  22.000   0.146   0.158   0.309
   0.375  22.000   0.138   0.149   0.292
   0.400  22.000   0.131   0.141   0.276
   0.425  22.000   0.125   0.134   0.263
   0.450  22.000   0.119   0.128   0.251
   0.475  22.000   0.115   0.123   0.241
   0.500  22.000   0.115   0.124   0.243
   0.525  22.000   0.116   0.125   0.244
   0.550  22.000   0.116   0.125   0.245
   0.575  23.000   0.117   0.126   0.246
   0.600  23.000   0.117   0.127   0.248
   0.625  22.000   0.117   0.127   0.249
   0.650  22.000   0.118   0.128   0.250
   0.675  22.000   0.118   0.128   0.251
   0.700  21.000   0.119   0.129   0.252
   0.725  21.000   0.119   0.130   0.253
   0.750  21.000   0.120   0.130   0.254
   0.775  21.000   0.120   0.131   0.255
   0.800  21.000   0.121   0.131   0.256
   0.825  21.000   0.121   0.132   0.258
   0.850  21.000   0.122   0.132   0.259
   0.875  21.000   0.122   0.133   0.260
   0.900  21.000   0.123   0.134   0.261
   0.925  21.000   0.123   0.134   0.262
   0.950  21.000   0.124   0.135   0.263
   0.975  21.000   0.124   0.135   0.264
   1.000  21.000   0.125   0.136   0.266
