  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000   2.000   0.176   0.001   0.000
   0.025   2.000   0.171   0.002   0.000
   0.050   2.000   0.155   0.002   0.001
   0.075   2.000   0.128   0.001   0.000
   0.100   2.000   0.116   0.002   0.000
   0.125   2.000   0.112   0.002   0.001
   0.150   3.000   0.113   0.004   0.001
   0.175   3.000   0.117   0.009   0.002
   0.200   3.000   0.124   0.017   0.005
   0.225   3.000   0.134   0.031   0.010
   0.250   5.000   0.147   0.051   0.017
   0.275   7.000   0.161   0.073   0.025
   0.300   7.000   0.175   0.096   0.033
   0.325   7.000   0.189   0.118   0.040
   0.350   7.000   0.202   0.138   0.047
   0.375   7.000   0.214   0.156   0.052
   0.400   7.000   0.224   0.173   0.055
   0.425   7.000   0.232   0.188   0.057
   0.450   7.000   0.240   0.203   0.058
   0.475   7.000   0.246   0.217   0.058
   0.500   7.000   0.244   0.220   0.054
   0.525   7.000   0.242   0.223   0.050
   0.550   7.000   0.240   0.227   0.046
   0.575   4.000   0.238   0.231   0.043
   0.600   3.000   0.235   0.234   0.039
   0.625   3.000   0.233   0.238   0.036
   0.650   3.000   0.231   0.241   0.032
   0.675   3.000   0.229   0.244   0.029
   0.700   3.000   0.227   0.247   0.026
   0.725   3.000   0.225   0.250   0.023
   0.750   3.000   0.222   0.253   0.020
   0.775   3.000   0.220   0.255   0.018
   0.800   3.000   0.218   0.257   0.016
   0.825   3.000   0.216   0.259   0.014
   0.850   3.000   0.214   0.261   0.012
   0.875   3.000   0.212   0.263   0.011
   0.900   3.000   0.209   0.264   0.010
   0.925   3.000   0.207   0.265   0.009
   0.950   3.000   0.205   0.266   0.008
   0.975   3.000   0.202   0.266   0.007
   1.000   3.000   0.200   0.267   0.006
