  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  26.000   0.207   0.205   0.411
   0.025  25.000   0.207   0.204   0.410
   0.050  20.000   0.201   0.201   0.402
   0.075  19.000   0.197   0.203   0.403
   0.100  20.000   0.197   0.210   0.413
   0.125  21.000   0.199   0.215   0.420
   0.150  23.000   0.200   0.216   0.423
   0.175  23.000   0.200   0.216   0.422
   0.200  23.000   0.198   0.212   0.416
   0.225  23.000   0.193   0.207   0.406
   0.250  22.000   0.186   0.199   0.390
   0.275  22.000   0.176   0.189   0.370
   0.300  23.000   0.166   0.178   0.349
   0.325  23.000   0.156   0.168   0.329
   0.350  23.000   0.147   0.158   0.309
   0.375  23.000   0.138   0.149   0.291
   0.400  23.000   0.130   0.141   0.275
   0.425  23.000   0.124   0.133   0.261
   0.450  23.000   0.118   0.127   0.249
   0.475  23.000   0.113   0.122   0.238
   0.500  23.000   0.108   0.117   0.228
   0.525  23.000   0.104   0.112   0.220
   0.550  23.000   0.104   0.112   0.219
   0.575  23.000   0.104   0.112   0.219
   0.600  21.000   0.104   0.112   0.219
   0.625  21.000   0.104   0.111   0.219
   0.650  21.000   0.104   0.111   0.218
   0.675  21.000   0.104   0.111   0.218
   0.700  21.000   0.104   0.111   0.218
   0.725  21.000   0.104   0.111   0.217
   0.750  21.000   0.104   0.110   0.217
   0.775  21.000   0.103   0.110   0.216
   0.800  21.000   0.103   0.110   0.216
   0.825  21.000   0.103   0.110   0.215
   0.850  21.000   0.103   0.109   0.215
   0.875  21.000   0.102   0.109   0.214
   0.900  21.000   0.102   0.109   0.213
   0.925  21.000   0.102   0.108   0.213
   0.950  21.000   0.101   0.108   0.212
   0.975  21.000   0.101   0.108   0.211
   1.000  21.000   0.100   0.107   0.211
