  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000   2.000   0.177   0.000   0.000
   0.025   2.000   0.179   0.000   0.000
   0.050   2.000   0.195   0.000   0.001
   0.075   2.000   0.195   0.001   0.001
   0.100   2.000   0.177   0.001   0.001
   0.125   2.000   0.163   0.001   0.002
   0.150   2.000   0.155   0.002   0.003
   0.175   2.000   0.154   0.003   0.005
   0.200   2.000   0.157   0.005   0.011
   0.225   5.000   0.164   0.010   0.020
   0.250   5.000   0.175   0.016   0.035
   0.275   5.000   0.187   0.023   0.054
   0.300   5.000   0.201   0.030   0.075
   0.325   7.000   0.215   0.037   0.096
   0.350   7.000   0.229   0.042   0.116
   0.375   7.000   0.243   0.045   0.134
   0.400   7.000   0.255   0.047   0.151
   0.425   7.000   0.266   0.048   0.167
   0.450   7.000   0.276   0.048   0.181
   0.475   7.000   0.286   0.047   0.195
   0.500   7.000   0.294   0.046   0.207
   0.525   6.000   0.303   0.043   0.218
   0.550   6.000   0.305   0.039   0.221
   0.575   6.000   0.307   0.035   0.223
   0.600   6.000   0.309   0.031   0.226
   0.625   7.000   0.311   0.027   0.228
   0.650   7.000   0.313   0.024   0.229
   0.675   7.000   0.316   0.021   0.230
   0.700   7.000   0.318   0.018   0.232
   0.725   6.000   0.320   0.015   0.233
   0.750   6.000   0.323   0.013   0.233
   0.775   6.000   0.325   0.011   0.234
   0.800   6.000   0.328   0.009   0.235
   0.825   6.000   0.330   0.007   0.235
   0.850   6.000   0.332   0.006   0.235
   0.875   6.000   0.334   0.005   0.236
   0.900   6.000   0.336   0.004   0.236
   0.925   6.000   0.338   0.003   0.236
   0.950   7.000   0.340   0.003   0.237
   0.975   8.000   0.342   0.002   0.237
   1.000   8.000   0.343   0.002   0.237
