          Evm          Svm            E11          E22          E33          E23          E13          E12         SDEV11       SDEV22       SDEV33       SDEV23       SDEV13       SDEV12      TEMP
  0.00000E+00  0.21118E+03    0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.73838E+02  0.66580E+02 -0.14042E+03  0.45679E+01 -0.16519E+01  0.63836E+01      982.00
  0.24935E-01  0.21210E+03    0.12500E-01  0.12500E-01 -0.25000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.70652E+02  0.70428E+02 -0.14108E+03  0.51284E+01 -0.14635E+01  0.62690E+01      982.00
  0.49878E-01  0.20778E+03    0.25000E-01  0.25000E-01 -0.50000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.66944E+02  0.71229E+02 -0.13817E+03  0.48789E+01 -0.12117E+01  0.64381E+01      982.00
  0.74816E-01  0.20806E+03    0.37500E-01  0.37500E-01 -0.75000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.65552E+02  0.72744E+02 -0.13830E+03  0.42628E+01 -0.58744E+00  0.73584E+01      982.00
  0.99742E-01  0.21424E+03    0.50000E-01  0.50000E-01 -0.10000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.66375E+02  0.75913E+02 -0.14229E+03  0.37280E+01  0.12797E+00  0.88527E+01      982.00
  0.12465E+00  0.22745E+03    0.62500E-01  0.62500E-01 -0.12500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.69452E+02  0.81430E+02 -0.15088E+03  0.35403E+01  0.86402E+00  0.11016E+02      982.00
  0.14952E+00  0.24574E+03    0.75000E-01  0.75000E-01 -0.15000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.74108E+02  0.88676E+02 -0.16278E+03  0.36329E+01  0.15744E+01  0.13659E+02      982.00
  0.17436E+00  0.26731E+03    0.87500E-01  0.87500E-01 -0.17500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.79829E+02  0.97009E+02 -0.17684E+03  0.39828E+01  0.22997E+01  0.16412E+02      982.00
  0.19917E+00  0.28944E+03    0.10000E+00  0.10000E+00 -0.20000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.85904E+02  0.10539E+03 -0.19129E+03  0.44986E+01  0.30060E+01  0.18898E+02      982.00
  0.22396E+00  0.31091E+03    0.11250E+00  0.11250E+00 -0.22500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.91904E+02  0.11347E+03 -0.20537E+03  0.51938E+01  0.37701E+01  0.20720E+02      982.00
  0.24873E+00  0.33053E+03    0.12500E+00  0.12500E+00 -0.25000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.97597E+02  0.12074E+03 -0.21834E+03  0.59860E+01  0.45628E+01  0.21736E+02      982.00
  0.27350E+00  0.34849E+03    0.13750E+00  0.13750E+00 -0.27500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.10291E+03  0.12734E+03 -0.23024E+03  0.68662E+01  0.53313E+01  0.22313E+02      982.00
  0.29828E+00  0.36413E+03    0.15000E+00  0.15000E+00 -0.30000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.10784E+03  0.13286E+03 -0.24070E+03  0.77582E+01  0.61050E+01  0.22159E+02      982.00
  0.32306E+00  0.37835E+03    0.16250E+00  0.16250E+00 -0.32500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.11255E+03  0.13770E+03 -0.25025E+03  0.86872E+01  0.68574E+01  0.21602E+02      982.00
  0.34787E+00  0.39103E+03    0.17500E+00  0.17500E+00 -0.35000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.11699E+03  0.14181E+03 -0.25881E+03  0.96097E+01  0.75613E+01  0.20727E+02      982.00
  0.37269E+00  0.40272E+03    0.18750E+00  0.18750E+00 -0.37500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.12129E+03  0.14543E+03 -0.26672E+03  0.10542E+02  0.81961E+01  0.19609E+02      982.00
  0.39752E+00  0.41359E+03    0.20000E+00  0.20000E+00 -0.40000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.12546E+03  0.14862E+03 -0.27408E+03  0.11463E+02  0.87700E+01  0.18320E+02      982.00
  0.42237E+00  0.42417E+03    0.21250E+00  0.21250E+00 -0.42500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.12962E+03  0.15164E+03 -0.28125E+03  0.12357E+02  0.93030E+01  0.16902E+02      982.00
  0.44724E+00  0.42844E+03    0.22500E+00  0.22500E+00 -0.45000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.13185E+03  0.15241E+03 -0.28426E+03  0.12398E+02  0.92921E+01  0.15457E+02      982.00
