  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  23.000   0.236   0.239   0.476
   0.025  20.000   0.234   0.242   0.480
   0.050  20.000   0.232   0.247   0.486
   0.075  20.000   0.231   0.250   0.488
   0.100  21.000   0.230   0.250   0.488
   0.125  21.000   0.228   0.248   0.485
   0.150  21.000   0.225   0.245   0.479
   0.175  21.000   0.220   0.240   0.469
   0.200  21.000   0.214   0.233   0.455
   0.225  21.000   0.205   0.223   0.436
   0.250  21.000   0.195   0.212   0.414
   0.275  21.000   0.184   0.199   0.390
   0.300  22.000   0.173   0.187   0.366
   0.325  20.000   0.162   0.175   0.343
   0.350  20.000   0.153   0.164   0.322
   0.375  20.000   0.144   0.155   0.303
   0.400  20.000   0.137   0.146   0.287
   0.425  21.000   0.131   0.139   0.273
   0.450  21.000   0.132   0.140   0.275
   0.475  21.000   0.133   0.141   0.278
   0.500  21.000   0.134   0.143   0.280
   0.525  21.000   0.134   0.144   0.282
   0.550  21.000   0.135   0.145   0.284
   0.575  21.000   0.136   0.145   0.285
   0.600  21.000   0.136   0.146   0.286
   0.625  21.000   0.137   0.147   0.288
   0.650  21.000   0.137   0.147   0.289
   0.675  21.000   0.138   0.148   0.290
   0.700  21.000   0.138   0.148   0.291
   0.725  20.000   0.138   0.149   0.291
   0.750  20.000   0.139   0.149   0.292
   0.775  20.000   0.139   0.149   0.293
   0.800  20.000   0.139   0.150   0.293
   0.825  20.000   0.139   0.150   0.294
   0.850  20.000   0.139   0.150   0.294
   0.875  20.000   0.140   0.150   0.294
   0.900  20.000   0.140   0.150   0.295
   0.925  20.000   0.140   0.151   0.295
   0.950  20.000   0.140   0.151   0.295
   0.975  20.000   0.140   0.151   0.295
   1.000  20.000   0.140   0.151   0.296
