  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  26.000   0.212   0.210   0.421
   0.025  24.000   0.215   0.213   0.428
   0.050  24.000   0.217   0.215   0.431
   0.075  23.000   0.217   0.216   0.432
   0.100  22.000   0.216   0.215   0.430
   0.125  22.000   0.213   0.213   0.426
   0.150  22.000   0.209   0.209   0.417
   0.175  22.000   0.202   0.202   0.404
   0.200  21.000   0.192   0.194   0.386
   0.225  22.000   0.180   0.183   0.364
   0.250  22.000   0.170   0.174   0.345
   0.275  22.000   0.165   0.170   0.337
   0.300  20.000   0.163   0.168   0.333
   0.325  21.000   0.158   0.165   0.326
   0.350  21.000   0.152   0.160   0.316
   0.375  21.000   0.146   0.155   0.304
   0.400  21.000   0.139   0.149   0.292
   0.425  21.000   0.133   0.142   0.279
   0.450  20.000   0.127   0.137   0.268
   0.475  21.000   0.122   0.131   0.257
   0.500  21.000   0.117   0.126   0.247
   0.525  22.000   0.117   0.127   0.248
   0.550  21.000   0.117   0.127   0.248
   0.575  21.000   0.117   0.128   0.249
   0.600  21.000   0.118   0.128   0.250
   0.625  21.000   0.118   0.129   0.251
   0.650  21.000   0.118   0.129   0.252
   0.675  21.000   0.119   0.130   0.253
   0.700  21.000   0.119   0.130   0.254
   0.725  21.000   0.120   0.131   0.255
   0.750  21.000   0.121   0.131   0.256
   0.775  22.000   0.121   0.132   0.258
   0.800  22.000   0.122   0.132   0.259
   0.825  23.000   0.123   0.133   0.260
   0.850  22.000   0.124   0.134   0.262
   0.875  22.000   0.125   0.135   0.263
   0.900  21.000   0.126   0.135   0.265
   0.925  21.000   0.127   0.136   0.267
   0.950  21.000   0.128   0.137   0.268
   0.975  21.000   0.129   0.138   0.270
   1.000  21.000   0.129   0.139   0.272
