  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000   2.000   0.155   0.002   0.000
   0.025   2.000   0.141   0.002   0.000
   0.050   2.000   0.134   0.003   0.000
   0.075   2.000   0.131   0.004   0.001
   0.100   3.000   0.131   0.007   0.001
   0.125   3.000   0.133   0.013   0.002
   0.150   3.000   0.138   0.024   0.004
   0.175   4.000   0.143   0.041   0.007
   0.200   4.000   0.152   0.065   0.012
   0.225   4.000   0.164   0.092   0.016
   0.250   4.000   0.177   0.115   0.019
   0.275   5.000   0.180   0.128   0.020
   0.300   5.000   0.178   0.138   0.021
   0.325   6.000   0.177   0.152   0.021
   0.350   5.000   0.179   0.169   0.022
   0.375   5.000   0.185   0.187   0.023
   0.400   4.000   0.192   0.205   0.023
   0.425   4.000   0.200   0.223   0.023
   0.450   4.000   0.208   0.239   0.022
   0.475   4.000   0.216   0.254   0.021
   0.500   4.000   0.223   0.268   0.019
   0.525   4.000   0.221   0.271   0.017
   0.550   4.000   0.219   0.273   0.015
   0.575   4.000   0.217   0.275   0.013
   0.600   4.000   0.216   0.277   0.011
   0.625   4.000   0.214   0.278   0.010
   0.650   4.000   0.212   0.280   0.009
   0.675   4.000   0.210   0.281   0.007
   0.700   4.000   0.209   0.281   0.006
   0.725   4.000   0.207   0.282   0.005
   0.750   4.000   0.205   0.282   0.005
   0.775   4.000   0.203   0.283   0.004
   0.800   4.000   0.200   0.282   0.004
   0.825   4.000   0.198   0.282   0.003
   0.850   4.000   0.196   0.282   0.003
   0.875   4.000   0.194   0.281   0.003
   0.900   4.000   0.191   0.280   0.003
   0.925   4.000   0.189   0.279   0.003
   0.950   4.000   0.186   0.278   0.003
   0.975   4.000   0.184   0.277   0.003
   1.000   4.000   0.181   0.276   0.003
