  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  27.000   0.221   0.221   0.442
   0.025  26.000   0.224   0.224   0.449
   0.050  27.000   0.225   0.226   0.451
   0.075  24.000   0.223   0.225   0.450
   0.100  21.000   0.220   0.222   0.443
   0.125  21.000   0.216   0.220   0.438
   0.150  20.000   0.215   0.224   0.443
   0.175  21.000   0.212   0.225   0.442
   0.200  22.000   0.206   0.221   0.433
   0.225  23.000   0.198   0.213   0.418
   0.250  22.000   0.188   0.204   0.398
   0.275  22.000   0.177   0.193   0.376
   0.300  21.000   0.167   0.181   0.354
   0.325  21.000   0.157   0.171   0.333
   0.350  21.000   0.148   0.161   0.314
   0.375  21.000   0.140   0.152   0.298
   0.400  21.000   0.133   0.145   0.283
   0.425  21.000   0.127   0.138   0.269
   0.450  21.000   0.121   0.132   0.258
   0.475  21.000   0.116   0.127   0.247
   0.500  21.000   0.117   0.127   0.249
   0.525  21.000   0.117   0.128   0.250
   0.550  21.000   0.118   0.128   0.251
   0.575  21.000   0.118   0.129   0.252
   0.600  21.000   0.119   0.130   0.253
   0.625  21.000   0.120   0.130   0.254
   0.650  21.000   0.120   0.131   0.255
   0.675  21.000   0.121   0.131   0.257
   0.700  21.000   0.121   0.132   0.258
   0.725  21.000   0.122   0.133   0.259
   0.750  21.000   0.123   0.133   0.261
   0.775  21.000   0.123   0.134   0.262
   0.800  22.000   0.124   0.135   0.263
   0.825  21.000   0.125   0.135   0.265
   0.850  21.000   0.126   0.136   0.266
   0.875  21.000   0.126   0.137   0.268
   0.900  21.000   0.127   0.138   0.269
   0.925  21.000   0.128   0.138   0.271
   0.950  21.000   0.129   0.139   0.272
   0.975  21.000   0.129   0.140   0.274
   1.000  21.000   0.130   0.141   0.275
