  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000   2.000   0.113   0.002   0.000
   0.025   2.000   0.101   0.002   0.000
   0.050   2.000   0.096   0.002   0.000
   0.075   2.000   0.098   0.003   0.000
   0.100   3.000   0.105   0.008   0.001
   0.125   3.000   0.107   0.016   0.001
   0.150   3.000   0.099   0.017   0.001
   0.175   3.000   0.097   0.023   0.001
   0.200   3.000   0.101   0.036   0.002
   0.225   3.000   0.110   0.057   0.003
   0.250   3.000   0.123   0.082   0.005
   0.275   3.000   0.137   0.110   0.007
   0.300   4.000   0.152   0.137   0.008
   0.325   4.000   0.167   0.163   0.009
   0.350   4.000   0.180   0.187   0.010
   0.375   4.000   0.192   0.208   0.010
   0.400   4.000   0.203   0.227   0.010
   0.425   4.000   0.212   0.244   0.010
   0.450   4.000   0.220   0.259   0.009
   0.475   4.000   0.228   0.273   0.009
   0.500   4.000   0.226   0.273   0.008
   0.525   4.000   0.224   0.274   0.007
   0.550   4.000   0.222   0.275   0.007
   0.575   4.000   0.219   0.275   0.006
   0.600   4.000   0.217   0.275   0.006
   0.625   3.000   0.215   0.276   0.006
   0.650   3.000   0.212   0.276   0.006
   0.675   3.000   0.210   0.276   0.006
   0.700   3.000   0.207   0.276   0.006
   0.725   3.000   0.204   0.276   0.006
   0.750   3.000   0.202   0.276   0.006
   0.775   3.000   0.199   0.275   0.006
   0.800   3.000   0.196   0.275   0.007
   0.825   3.000   0.193   0.274   0.007
   0.850   3.000   0.190   0.274   0.008
   0.875   3.000   0.187   0.273   0.008
   0.900   3.000   0.185   0.272   0.009
   0.925   3.000   0.182   0.272   0.010
   0.950   3.000   0.179   0.271   0.010
   0.975   3.000   0.176   0.270   0.011
   1.000   3.000   0.173   0.269   0.012
