          Evm          Svm            E11          E22          E33          E23          E13          E12         SDEV11       SDEV22       SDEV33       SDEV23       SDEV13       SDEV12      TEMP
  0.00000E+00  0.13840E+03    0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.39813E+02  0.48047E+02 -0.87860E+02 -0.88877E+00  0.11971E+01  0.24001E+02      982.00
  0.23806E-01  0.13895E+03    0.12500E-01  0.12500E-01 -0.25000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.39419E+02  0.48217E+02 -0.87636E+02 -0.10736E+01  0.88657E+00  0.25573E+02      982.00
  0.47458E-01  0.14191E+03    0.25000E-01  0.25000E-01 -0.50000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.39475E+02  0.49186E+02 -0.88661E+02 -0.11775E+01  0.70800E+00  0.28141E+02      982.00
  0.70887E-01  0.14825E+03    0.37500E-01  0.37500E-01 -0.75000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.40091E+02  0.51239E+02 -0.91330E+02 -0.12047E+01  0.67457E+00  0.32207E+02      982.00
  0.93989E-01  0.15902E+03    0.50000E-01  0.50000E-01 -0.10000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.41336E+02  0.54654E+02 -0.95989E+02 -0.11489E+01  0.77444E+00  0.38367E+02      982.00
  0.11663E+00  0.17575E+03    0.62500E-01  0.62500E-01 -0.12500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.43302E+02  0.59810E+02 -0.10311E+03 -0.99670E+00  0.10022E+01  0.47457E+02      982.00
  0.13863E+00  0.20081E+03    0.75000E-01  0.75000E-01 -0.15000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.46138E+02  0.67269E+02 -0.11341E+03 -0.72518E+00  0.13645E+01  0.60673E+02      982.00
  0.15980E+00  0.23683E+03    0.87500E-01  0.87500E-01 -0.17500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.49983E+02  0.77620E+02 -0.12760E+03 -0.30838E+00  0.18671E+01  0.79306E+02      982.00
  0.18001E+00  0.28514E+03    0.10000E+00  0.10000E+00 -0.20000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.54853E+02  0.91079E+02 -0.14593E+03  0.25511E+00  0.24970E+01  0.10390E+03      982.00
  0.19920E+00  0.34071E+03    0.11250E+00  0.11250E+00 -0.22500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.60206E+02  0.10626E+03 -0.16646E+03  0.87799E+00  0.31759E+01  0.13180E+03      982.00
  0.21752E+00  0.39173E+03    0.12500E+00  0.12500E+00 -0.25000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.64951E+02  0.12011E+03 -0.18506E+03  0.14015E+01  0.37838E+01  0.15712E+03      982.00
  0.23524E+00  0.43180E+03    0.13750E+00  0.13750E+00 -0.27500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.68552E+02  0.13106E+03 -0.19961E+03  0.17681E+01  0.42684E+01  0.17683E+03      982.00
  0.25258E+00  0.46134E+03    0.15000E+00  0.15000E+00 -0.30000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.71130E+02  0.13920E+03 -0.21033E+03  0.19992E+01  0.46544E+01  0.19126E+03      982.00
  0.26967E+00  0.48294E+03    0.16250E+00  0.16250E+00 -0.32500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.73036E+02  0.14515E+03 -0.21818E+03  0.21365E+01  0.49817E+01  0.20177E+03      982.00
  0.28661E+00  0.49915E+03    0.17500E+00  0.17500E+00 -0.35000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.74607E+02  0.14944E+03 -0.22405E+03  0.22153E+01  0.52493E+01  0.20968E+03      982.00
