  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000   2.000   0.300   0.001   0.001
   0.025   2.000   0.286   0.000   0.001
   0.050   2.000   0.251   0.000   0.001
   0.075   2.000   0.230   0.000   0.001
   0.100   2.000   0.225   0.000   0.001
   0.125   2.000   0.228   0.000   0.002
   0.150   2.000   0.237   0.001   0.004
   0.175   2.000   0.249   0.002   0.011
   0.200   2.000   0.262   0.004   0.026
   0.225   4.000   0.276   0.006   0.050
   0.250   6.000   0.289   0.009   0.080
   0.275   6.000   0.303   0.012   0.111
   0.300   7.000   0.316   0.014   0.139
   0.325   7.000   0.329   0.015   0.165
   0.350   7.000   0.340   0.016   0.187
   0.375   7.000   0.351   0.016   0.206
   0.400   7.000   0.361   0.015   0.223
   0.425   7.000   0.370   0.014   0.238
   0.450   7.000   0.378   0.013   0.250
   0.475   7.000   0.386   0.012   0.261
   0.500   7.000   0.392   0.011   0.271
   0.525   8.000   0.398   0.009   0.280
   0.550   9.000   0.404   0.008   0.287
   0.575  10.000   0.409   0.007   0.294
   0.600  10.000   0.410   0.006   0.295
   0.625  10.000   0.411   0.005   0.295
   0.650  10.000   0.412   0.004   0.296
   0.675  10.000   0.413   0.003   0.297
   0.700  10.000   0.413   0.003   0.297
   0.725  10.000   0.414   0.002   0.297
   0.750  10.000   0.415   0.002   0.298
   0.775  10.000   0.415   0.001   0.298
   0.800  10.000   0.416   0.001   0.299
   0.825  11.000   0.416   0.001   0.299
   0.850  11.000   0.416   0.001   0.299
   0.875  12.000   0.417   0.001   0.299
   0.900  13.000   0.417   0.001   0.300
   0.925  13.000   0.417   0.000   0.300
   0.950  13.000   0.417   0.000   0.300
   0.975  13.000   0.418   0.000   0.300
   1.000  13.000   0.418   0.000   0.300
