  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  25.000   0.225   0.226   0.451
   0.025  23.000   0.225   0.227   0.453
   0.050  21.000   0.225   0.226   0.452
   0.075  22.000   0.224   0.229   0.456
   0.100  20.000   0.223   0.233   0.459
   0.125  21.000   0.220   0.233   0.459
   0.150  21.000   0.217   0.232   0.455
   0.175  22.000   0.212   0.228   0.447
   0.200  23.000   0.205   0.221   0.433
   0.225  23.000   0.196   0.212   0.415
   0.250  23.000   0.186   0.201   0.393
   0.275  23.000   0.175   0.190   0.371
   0.300  23.000   0.165   0.179   0.350
   0.325  22.000   0.155   0.169   0.330
   0.350  22.000   0.147   0.159   0.311
   0.375  21.000   0.139   0.151   0.295
   0.400  21.000   0.132   0.144   0.280
   0.425  21.000   0.126   0.137   0.268
   0.450  21.000   0.120   0.131   0.256
   0.475  21.000   0.116   0.126   0.246
   0.500  21.000   0.116   0.127   0.247
   0.525  21.000   0.117   0.127   0.248
   0.550  21.000   0.117   0.128   0.250
   0.575  21.000   0.118   0.128   0.251
   0.600  21.000   0.119   0.129   0.252
   0.625  22.000   0.120   0.130   0.254
   0.650  20.000   0.121   0.130   0.255
   0.675  21.000   0.122   0.131   0.257
   0.700  21.000   0.123   0.132   0.259
   0.725  21.000   0.124   0.133   0.260
   0.750  21.000   0.124   0.134   0.262
   0.775  21.000   0.125   0.135   0.264
   0.800  21.000   0.126   0.135   0.266
   0.825  21.000   0.127   0.136   0.267
   0.850  21.000   0.128   0.137   0.269
   0.875  21.000   0.129   0.138   0.271
   0.900  21.000   0.130   0.139   0.273
   0.925  21.000   0.131   0.140   0.274
   0.950  21.000   0.132   0.141   0.276
   0.975  21.000   0.132   0.141   0.278
   1.000  21.000   0.133   0.142   0.279
