  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000   2.000   0.094   0.004   0.000
   0.025   2.000   0.090   0.005   0.000
   0.050   3.000   0.090   0.007   0.000
   0.075   3.000   0.084   0.007   0.000
   0.100   3.000   0.079   0.007   0.000
   0.125   3.000   0.078   0.009   0.000
   0.150   3.000   0.082   0.014   0.001
   0.175   3.000   0.088   0.024   0.001
   0.200   4.000   0.097   0.042   0.002
   0.225   4.000   0.108   0.066   0.004
   0.250   4.000   0.121   0.093   0.005
   0.275   4.000   0.135   0.122   0.007
   0.300   4.000   0.149   0.150   0.008
   0.325   4.000   0.162   0.176   0.009
   0.350   4.000   0.175   0.199   0.009
   0.375   4.000   0.186   0.220   0.009
   0.400   4.000   0.197   0.239   0.009
   0.425   4.000   0.206   0.255   0.008
   0.450   4.000   0.214   0.270   0.008
   0.475   4.000   0.222   0.284   0.007
   0.500   4.000   0.220   0.284   0.006
   0.525   4.000   0.218   0.285   0.005
   0.550   4.000   0.216   0.285   0.005
   0.575   4.000   0.214   0.285   0.004
   0.600   4.000   0.211   0.285   0.004
   0.625   4.000   0.209   0.284   0.003
   0.650   4.000   0.207   0.284   0.003
   0.675   4.000   0.204   0.283   0.003
   0.700   4.000   0.202   0.282   0.003
   0.725   4.000   0.199   0.281   0.003
   0.750   4.000   0.197   0.280   0.003
   0.775   4.000   0.194   0.279   0.003
   0.800   4.000   0.192   0.277   0.003
   0.825   4.000   0.189   0.276   0.004
   0.850   4.000   0.187   0.275   0.004
   0.875   4.000   0.184   0.273   0.004
   0.900   4.000   0.182   0.272   0.005
   0.925   4.000   0.180   0.270   0.005
   0.950   4.000   0.177   0.269   0.006
   0.975   4.000   0.175   0.267   0.007
   1.000   4.000   0.173   0.266   0.007
