  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000   2.000   0.208   0.000   0.000
   0.025   2.000   0.213   0.000   0.000
   0.050   2.000   0.229   0.000   0.000
   0.075   2.000   0.250   0.000   0.001
   0.100   2.000   0.263   0.000   0.003
   0.125   2.000   0.283   0.001   0.010
   0.150   2.000   0.262   0.002   0.014
   0.175   2.000   0.238   0.002   0.018
   0.200   3.000   0.220   0.002   0.023
   0.225   3.000   0.212   0.003   0.033
   0.250   4.000   0.211   0.004   0.047
   0.275   4.000   0.216   0.006   0.064
   0.300   6.000   0.225   0.007   0.084
   0.325   6.000   0.236   0.008   0.104
   0.350   6.000   0.249   0.009   0.125
   0.375   7.000   0.262   0.009   0.144
   0.400   7.000   0.275   0.009   0.162
   0.425   7.000   0.287   0.009   0.179
   0.450   7.000   0.297   0.009   0.194
   0.475   7.000   0.307   0.008   0.208
   0.500   7.000   0.316   0.007   0.220
   0.525   7.000   0.324   0.007   0.232
   0.550   7.000   0.324   0.006   0.233
   0.575   7.000   0.325   0.005   0.235
   0.600   7.000   0.326   0.004   0.236
   0.625   7.000   0.327   0.003   0.237
   0.650   6.000   0.328   0.003   0.238
   0.675   5.000   0.329   0.002   0.239
   0.700   6.000   0.330   0.002   0.240
   0.725   6.000   0.332   0.002   0.241
   0.750   8.000   0.333   0.001   0.241
   0.775   8.000   0.335   0.001   0.241
   0.800   8.000   0.336   0.001   0.241
   0.825   8.000   0.338   0.001   0.240
   0.850   8.000   0.339   0.001   0.240
   0.875   8.000   0.340   0.001   0.239
   0.900   8.000   0.342   0.000   0.239
   0.925   8.000   0.343   0.000   0.238
   0.950   8.000   0.344   0.000   0.237
   0.975   9.000   0.344   0.000   0.237
   1.000   9.000   0.345   0.000   0.236
