          Evm          Svm            E11          E22          E33          E23          E13          E12         SDEV11       SDEV22       SDEV33       SDEV23       SDEV13       SDEV12      TEMP
  0.00000E+00  0.14474E+03    0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.45834E+02  0.45826E+02 -0.91660E+02 -0.14830E+01  0.14908E+01  0.26037E+02      982.00
  0.23747E-01  0.14635E+03    0.12500E-01  0.12500E-01 -0.25000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.46000E+02  0.46004E+02 -0.92004E+02 -0.13399E+01  0.13367E+01  0.28066E+02      982.00
  0.47321E-01  0.15130E+03    0.25000E-01  0.25000E-01 -0.50000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.46947E+02  0.46954E+02 -0.93901E+02 -0.12349E+01  0.12299E+01  0.31853E+02      982.00
  0.70595E-01  0.16086E+03    0.37500E-01  0.37500E-01 -0.75000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.48901E+02  0.48912E+02 -0.97813E+02 -0.11706E+01  0.11632E+01  0.38045E+02      982.00
  0.93396E-01  0.17678E+03    0.50000E-01  0.50000E-01 -0.10000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.52139E+02  0.52160E+02 -0.10430E+03 -0.11392E+01  0.11269E+01  0.47493E+02      982.00
  0.11552E+00  0.20145E+03    0.62500E-01  0.62500E-01 -0.12500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.57012E+02  0.57060E+02 -0.11407E+03 -0.11335E+01  0.11102E+01  0.61362E+02      982.00
  0.13676E+00  0.23759E+03    0.75000E-01  0.75000E-01 -0.15000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.63875E+02  0.64006E+02 -0.12788E+03 -0.11472E+01  0.10970E+01  0.80920E+02      982.00
  0.15694E+00  0.28613E+03    0.87500E-01  0.87500E-01 -0.17500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.72715E+02  0.73110E+02 -0.14582E+03 -0.11780E+01  0.10600E+01  0.10648E+03      982.00
  0.17605E+00  0.34121E+03    0.10000E+00  0.10000E+00 -0.20000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.82318E+02  0.83400E+02 -0.16572E+03 -0.12289E+01  0.96600E+00  0.13494E+03      982.00
  0.19427E+00  0.39175E+03    0.11250E+00  0.11250E+00 -0.22500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.90725E+02  0.93040E+02 -0.18376E+03 -0.12957E+01  0.80886E+00  0.16070E+03      982.00
  0.21186E+00  0.43161E+03    0.12500E+00  0.12500E+00 -0.25000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.97064E+02  0.10092E+03 -0.19799E+03 -0.13624E+01  0.62101E+00  0.18080E+03      982.00
  0.22906E+00  0.46155E+03    0.13750E+00  0.13750E+00 -0.27500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.10169E+03  0.10704E+03 -0.20874E+03 -0.14148E+01  0.43360E+00  0.19576E+03      982.00
  0.24602E+00  0.48436E+03    0.15000E+00  0.15000E+00 -0.30000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.10514E+03  0.11183E+03 -0.21697E+03 -0.14506E+01  0.25324E+00  0.20708E+03      982.00
  0.26282E+00  0.50184E+03    0.16250E+00  0.16250E+00 -0.32500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.10774E+03  0.11558E+03 -0.22332E+03 -0.14697E+01  0.87347E-01  0.21570E+03      982.00
  0.27950E+00  0.51564E+03    0.17500E+00  0.17500E+00 -0.35000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.10977E+03  0.11861E+03 -0.22838E+03 -0.14749E+01 -0.66926E-01  0.22246E+03      982.00
  0.29611E+00  0.52622E+03    0.18750E+00  0.18750E+00 -0.37500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.11140E+03  0.12090E+03 -0.23229E+03 -0.14653E+01 -0.20194E+00  0.22761E+03      982.00
  0.31267E+00  0.53492E+03    0.20000E+00  0.20000E+00 -0.40000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.11274E+03  0.12280E+03 -0.23554E+03 -0.14477E+01 -0.32739E+00  0.23182E+03      982.00
  0.32918E+00  0.54204E+03    0.21250E+00  0.21250E+00 -0.42500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.11384E+03  0.12436E+03 -0.23820E+03 -0.14225E+01 -0.44409E+00  0.23527E+03      982.00
  0.34566E+00  0.54863E+03    0.22500E+00  0.22500E+00 -0.45000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.11477E+03  0.12585E+03 -0.24062E+03 -0.13874E+01 -0.57176E+00  0.23848E+03      982.00
  0.36211E+00  0.55341E+03    0.23750E+00  0.23750E+00 -0.47500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.11553E+03  0.12692E+03 -0.24245E+03 -0.13533E+01 -0.66727E+00  0.24076E+03      982.00
  0.37853E+00  0.55750E+03    0.25000E+00  0.25000E+00 -0.50000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.11621E+03  0.12781E+03 -0.24402E+03 -0.13155E+01 -0.75751E+00  0.24271E+03      982.00
  0.39495E+00  0.56120E+03    0.26250E+00  0.26250E+00 -0.52500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.11681E+03  0.12859E+03 -0.24540E+03 -0.12764E+01 -0.84400E+00  0.24449E+03      982.00
  0.41135E+00  0.56420E+03    0.27500E+00  0.27500E+00 -0.55000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.11734E+03  0.12923E+03 -0.24657E+03 -0.12354E+01 -0.92171E+00  0.24591E+03      982.00
  0.42773E+00  0.56684E+03    0.28750E+00  0.28750E+00 -0.57500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.11782E+03  0.12978E+03 -0.24760E+03 -0.11935E+01 -0.99462E+00  0.24716E+03      982.00
