  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000   2.000   0.300   0.000   0.001
   0.025   2.000   0.290   0.000   0.001
   0.050   2.000   0.265   0.000   0.001
   0.075   2.000   0.249   0.000   0.001
   0.100   2.000   0.244   0.000   0.001
   0.125   2.000   0.245   0.000   0.003
   0.150   2.000   0.252   0.000   0.006
   0.175   2.000   0.262   0.001   0.013
   0.200   2.000   0.273   0.001   0.029
   0.225   3.000   0.286   0.002   0.054
   0.250   5.000   0.298   0.003   0.084
   0.275   6.000   0.311   0.004   0.115
   0.300   6.000   0.323   0.004   0.144
   0.325   6.000   0.335   0.004   0.170
   0.350   6.000   0.346   0.004   0.192
   0.375   6.000   0.357   0.004   0.211
   0.400   6.000   0.366   0.004   0.228
   0.425   6.000   0.375   0.003   0.242
   0.450   7.000   0.383   0.003   0.254
   0.475   7.000   0.390   0.002   0.265
   0.500   7.000   0.396   0.002   0.274
   0.525   7.000   0.402   0.001   0.282
   0.550   8.000   0.407   0.001   0.289
   0.575   9.000   0.411   0.001   0.295
   0.600   9.000   0.415   0.001   0.301
   0.625   9.000   0.416   0.001   0.301
   0.650   9.000   0.416   0.000   0.301
   0.675  10.000   0.417   0.000   0.301
   0.700  10.000   0.417   0.000   0.301
   0.725  11.000   0.417   0.000   0.301
   0.750  11.000   0.418   0.000   0.301
   0.775  11.000   0.418   0.000   0.301
   0.800  12.000   0.418   0.000   0.301
   0.825  12.000   0.418   0.000   0.301
   0.850  12.000   0.418   0.000   0.301
   0.875  13.000   0.418   0.000   0.302
   0.900  14.000   0.418   0.000   0.302
   0.925  14.000   0.418   0.000   0.302
   0.950  14.000   0.419   0.000   0.302
   0.975  14.000   0.419   0.000   0.302
   1.000  14.000   0.419   0.000   0.302
