          Evm          Svm            E11          E22          E33          E23          E13          E12         SDEV11       SDEV22       SDEV33       SDEV23       SDEV13       SDEV12      TEMP
  0.00000E+00  0.18091E+03    0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.55561E+02  0.63122E+02 -0.11868E+03  0.10558E+02 -0.52773E+00  0.14822E+02      982.00
  0.24601E-01  0.18402E+03    0.12500E-01  0.12500E-01 -0.25000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.53847E+02  0.66498E+02 -0.12034E+03  0.91269E+01 -0.12660E+01  0.17346E+02      982.00
  0.49125E-01  0.19550E+03    0.25000E-01  0.25000E-01 -0.50000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.52626E+02  0.74313E+02 -0.12694E+03  0.83885E+01 -0.14526E+01  0.21561E+02      982.00
  0.73474E-01  0.21427E+03    0.37500E-01  0.37500E-01 -0.75000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.51471E+02  0.86111E+02 -0.13758E+03  0.79776E+01 -0.12329E+01  0.27238E+02      982.00
  0.97552E-01  0.23646E+03    0.50000E-01  0.50000E-01 -0.10000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.50261E+02  0.99637E+02 -0.14990E+03  0.76022E+01 -0.81587E+00  0.33424E+02      982.00
  0.12132E+00  0.25858E+03    0.62500E-01  0.62500E-01 -0.12500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.49264E+02  0.11275E+03 -0.16202E+03  0.72693E+01 -0.32355E+00  0.39247E+02      982.00
  0.14482E+00  0.27908E+03    0.75000E-01  0.75000E-01 -0.15000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.48746E+02  0.12452E+03 -0.17326E+03  0.70770E+01  0.20004E+00  0.44279E+02      982.00
  0.16810E+00  0.29691E+03    0.87500E-01  0.87500E-01 -0.17500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.48846E+02  0.13437E+03 -0.18322E+03  0.70342E+01  0.72167E+00  0.48270E+02      982.00
  0.19124E+00  0.31151E+03    0.10000E+00  0.10000E+00 -0.20000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.49616E+02  0.14202E+03 -0.19164E+03  0.71360E+01  0.12076E+01  0.51146E+02      982.00
  0.21431E+00  0.32299E+03    0.11250E+00  0.11250E+00 -0.22500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.50989E+02  0.14759E+03 -0.19858E+03  0.73699E+01  0.16383E+01  0.53007E+02      982.00
