  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000   3.000   0.134   0.005   0.000
   0.025   3.000   0.124   0.006   0.000
   0.050   3.000   0.124   0.009   0.000
   0.075   3.000   0.128   0.016   0.000
   0.100   3.000   0.134   0.027   0.001
   0.125   3.000   0.140   0.045   0.001
   0.150   3.000   0.148   0.068   0.002
   0.175   3.000   0.157   0.095   0.003
   0.200   3.000   0.167   0.124   0.004
   0.225   3.000   0.178   0.152   0.004
   0.250   3.000   0.189   0.178   0.004
   0.275   3.000   0.200   0.202   0.005
   0.300   3.000   0.210   0.224   0.004
   0.325   3.000   0.219   0.244   0.004
   0.350   3.000   0.227   0.262   0.004
   0.375   3.000   0.235   0.278   0.004
   0.400   3.000   0.242   0.293   0.003
   0.425   3.000   0.249   0.307   0.003
   0.450   3.000   0.254   0.319   0.003
   0.475   3.000   0.259   0.330   0.003
   0.500   3.000   0.264   0.340   0.003
   0.525   3.000   0.268   0.349   0.003
   0.550   3.000   0.272   0.358   0.004
   0.575   3.000   0.270   0.359   0.004
   0.600   3.000   0.269   0.361   0.005
   0.625   3.000   0.268   0.363   0.005
   0.650   3.000   0.268   0.366   0.006
   0.675   3.000   0.266   0.369   0.007
   0.700   3.000   0.261   0.369   0.008
   0.725   3.000   0.253   0.366   0.010
   0.750   3.000   0.246   0.363   0.011
   0.775   3.000   0.239   0.360   0.012
   0.800   3.000   0.233   0.358   0.014
   0.825   3.000   0.229   0.357   0.015
   0.850   3.000   0.225   0.357   0.017
   0.875   3.000   0.222   0.357   0.019
   0.900   3.000   0.218   0.358   0.022
   0.925   3.000   0.215   0.357   0.024
   0.950   3.000   0.212   0.357   0.027
   0.975   3.000   0.209   0.356   0.030
   1.000   3.000   0.206   0.355   0.032
