  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  26.000   0.242   0.223   0.458
   0.025  27.000   0.242   0.226   0.461
   0.050  26.000   0.239   0.226   0.460
   0.075  26.000   0.232   0.224   0.453
   0.100  24.000   0.222   0.218   0.438
   0.125  22.000   0.212   0.208   0.418
   0.150  25.000   0.202   0.200   0.402
   0.175  28.000   0.192   0.193   0.386
   0.200  27.000   0.180   0.186   0.368
   0.225  26.000   0.168   0.176   0.347
   0.250  26.000   0.156   0.165   0.325
   0.275  27.000   0.144   0.154   0.302
   0.300  27.000   0.134   0.143   0.281
   0.325  28.000   0.125   0.133   0.261
   0.350  28.000   0.117   0.123   0.243
   0.375  28.000   0.110   0.115   0.227
   0.400  26.000   0.105   0.108   0.213
   0.425  27.000   0.100   0.102   0.203
   0.450  26.000   0.098   0.098   0.196
   0.475  27.000   0.096   0.097   0.194
   0.500  25.000   0.096   0.097   0.194
   0.525  26.000   0.097   0.098   0.195
   0.550  27.000   0.100   0.100   0.200
   0.575  25.000   0.103   0.102   0.205
   0.600  25.000   0.106   0.104   0.210
   0.625  26.000   0.109   0.106   0.215
   0.650  27.000   0.113   0.109   0.220
   0.675  28.000   0.116   0.111   0.225
   0.700  28.000   0.119   0.113   0.230
   0.725  29.000   0.122   0.116   0.235
   0.750  29.000   0.124   0.118   0.240
   0.775  28.000   0.127   0.121   0.245
   0.800  27.000   0.128   0.124   0.250
   0.825  25.000   0.130   0.126   0.255
   0.850  25.000   0.131   0.129   0.259
   0.875  25.000   0.131   0.131   0.263
   0.900  24.000   0.132   0.133   0.266
   0.925  20.000   0.135   0.136   0.271
   0.950  21.000   0.138   0.139   0.277
   0.975  22.000   0.140   0.143   0.284
   1.000  22.000   0.142   0.147   0.291
