TEXTURE AT STRAIN =    1.0000
   2.636   2.942   0.109  <-- length of phase ellipsoid axes
  -24.44    0.82  -12.23  <-- Euler angles (deg) of phase ellipsoid axes
B       500
   79.12  117.11 -116.75   0.0003500
   79.12  117.11 -116.75   0.0003500
   79.12  117.11 -116.75   0.0003500
   79.12  117.11 -116.75   0.0003500
   79.12  117.11 -116.75   0.0003500
   79.12  117.11 -116.75   0.0003500
   79.12  117.11 -116.75   0.0003500
   79.12  117.11 -116.75   0.0003500
   79.12  117.11 -116.75   0.0003500
   79.12  117.11 -116.75   0.0003500
   79.12  117.11 -116.75   0.0003500
   79.12  117.11 -116.75   0.0003500
   79.12  117.11 -116.75   0.0003500
   79.12  117.11 -116.75   0.0003500
   79.12  117.11 -116.75   0.0003500
   79.12  117.11 -116.75   0.0003500
   79.12  117.11 -116.75   0.0003500
   79.12  117.11 -116.75   0.0003500
   79.12  117.11 -116.75   0.0003500
   79.12  117.11 -116.75   0.0003500
   79.12  117.11 -116.75   0.0003500
   79.12  117.11 -116.75   0.0003500
   79.12  117.11 -116.75   0.0003500
   79.12  117.11 -116.75   0.0003500
   79.12  117.11 -116.75   0.0003500
   79.12  117.11 -116.75   0.0003500
   79.12  117.11 -116.75   0.0003500
   79.12  117.11 -116.75   0.0003500
   79.12  117.11 -116.75   0.0003500
   79.12  117.11 -116.75   0.0003500
   79.12  117.11 -116.75   0.0003500
   79.12  117.11 -116.75   0.0003500
   79.12  117.11 -116.75   0.0003500
   79.12  117.11 -116.75   0.0003500
   79.12  117.11 -116.75   0.0003500
   79.12  117.11 -116.75   0.0003500
   79.12  117.11 -116.75   0.0003500
   79.12  117.11 -116.75   0.0003500
   79.12  117.11 -116.75   0.0003500
   79.12  117.11 -116.75   0.0003500
   79.12  117.11 -116.75   0.0003500
   79.12  117.11 -116.75   0.0003500
   79.12  117.11 -116.75   0.0003500
   79.12  117.11 -116.75   0.0003500
   79.12  117.11 -116.75   0.0003500
   79.12  117.11 -116.75   0.0003500
   79.12  117.11 -116.75   0.0003500
   79.12  117.11 -116.75   0.0003500
   79.12  117.11 -116.75   0.0003500
   79.12  117.11 -116.75   0.0003500
   79.12  117.11 -116.75   0.0003500
   79.12  117.11 -116.75   0.0003500
   79.12  117.11 -116.75   0.0003500
   79.12  117.11 -116.75   0.0003500
   79.12  117.11 -116.75   0.0003500
   79.12  117.11 -116.75   0.0003500
   79.12  117.11 -116.75   0.0003500
   79.12  117.11 -116.75   0.0003500
   79.12  117.11 -116.75   0.0003500
   79.12  117.11 -116.75   0.0003500
   79.12  117.11 -116.75   0.0003500
   79.12  117.11 -116.75   0.0003500
   79.12  117.11 -116.75   0.0003500
   79.12  117.11 -116.75   0.0003500
   79.12  117.11 -116.75   0.0003500
   79.12  117.11 -116.75   0.0003500
   79.12  117.11 -116.75   0.0003500
   79.12  117.11 -116.75   0.0003500
   79.12  117.11 -116.75   0.0003500
   79.12  117.11 -116.75   0.0003500
   79.12  117.11 -116.75   0.0003500
   79.12  117.11 -116.75   0.0003500
   79.12  117.11 -116.75   0.0003500
   79.12  117.11 -116.75   0.0003500
   79.12  117.11 -116.75   0.0003500
   79.12  117.11 -116.75   0.0003500
   79.12  117.11 -116.75   0.0003500
   79.12  117.11 -116.75   0.0003500
   79.12  117.11 -116.75   0.0003500
   79.12  117.11 -116.75   0.0003500
   79.12  117.11 -116.75   0.0003500
   79.12  117.11 -116.75   0.0003500
   79.12  117.11 -116.75   0.0003500
   79.12  117.11 -116.75   0.0003500
   79.12  117.11 -116.75   0.0003500
   79.12  117.11 -116.75   0.0003500
   79.12  117.11 -116.75   0.0003500
   79.12  117.11 -116.75   0.0003500
   79.12  117.11 -116.75   0.0003500
   79.12  117.11 -116.75   0.0003500
   79.12  117.11 -116.75   0.0003500
   79.12  117.11 -116.75   0.0003500
   79.12  117.11 -116.75   0.0003500
   79.12  117.11 -116.75   0.0003500
   79.12  117.11 -116.75   0.0003500
   79.12  117.11 -116.75   0.0003500
   79.12  117.11 -116.75   0.0003500
   79.12  117.11 -116.75   0.0003500
   79.12  117.11 -116.75   0.0003500
   79.12  117.11 -116.75   0.0003500
   79.12  117.11 -116.75   0.0003500
   79.12  117.11 -116.75   0.0003500
   79.12  117.11 -116.75   0.0003500
   79.12  117.11 -116.75   0.0003500
   79.12  117.11 -116.75   0.0003500
   79.12  117.11 -116.75   0.0003500
   79.12  117.11 -116.75   0.0003500
   79.12  117.11 -116.75   0.0003500
   79.12  117.11 -116.75   0.0003500
   79.12  117.11 -116.75   0.0003500
   79.12  117.11 -116.75   0.0003500
   79.12  117.11 -116.75   0.0003500
   79.12  117.11 -116.75   0.0003500
   79.12  117.11 -116.75   0.0003500
   79.12  117.11 -116.75   0.0003500
   79.12  117.11 -116.75   0.0003500
   79.12  117.11 -116.75   0.0003500
   79.12  117.11 -116.75   0.0003500
   79.12  117.11 -116.75   0.0003500
   79.12  117.11 -116.75   0.0003500
   79.12  117.11 -116.75   0.0003500
   79.12  117.11 -116.75   0.0003500
   79.12  117.11 -116.75   0.0003500
   79.12  117.11 -116.75   0.0003500
   79.12  117.11 -116.75   0.0003500
   79.12  117.11 -116.75   0.0003500
   79.12  117.11 -116.75   0.0003500
   79.12  117.11 -116.75   0.0003500
   79.12  117.11 -116.75   0.0003500
   79.12  117.11 -116.75   0.0003500
   79.12  117.11 -116.75   0.0003500
   79.12  117.11 -116.75   0.0003500
   79.12  117.11 -116.75   0.0003500
   79.12  117.11 -116.75   0.0003500
   79.12  117.11 -116.75   0.0003500
   79.12  117.11 -116.75   0.0003500
   79.12  117.11 -116.75   0.0003500
   79.12  117.11 -116.75   0.0003500
   79.12  117.11 -116.75   0.0003500
   79.12  117.11 -116.75   0.0003500
   79.12  117.11 -116.75   0.0003500
   79.12  117.11 -116.75   0.0003500
   79.12  117.11 -116.75   0.0003500
   79.12  117.11 -116.75   0.0003500
   79.12  117.11 -116.75   0.0003500
   79.12  117.11 -116.75   0.0003500
   79.12  117.11 -116.75   0.0003500
   79.12  117.11 -116.75   0.0003500
   79.12  117.11 -116.75   0.0003500
   79.12  117.11 -116.75   0.0003500
   79.12  117.11 -116.75   0.0003500
   79.12  117.11 -116.75   0.0003500
   79.12  117.11 -116.75   0.0003500
   79.12  117.11 -116.75   0.0003500
   79.12  117.11 -116.75   0.0003500
   79.12  117.11 -116.75   0.0003500
   79.12  117.11 -116.75   0.0003500
   79.12  117.11 -116.75   0.0003500
   79.12  117.11 -116.75   0.0003500
   79.12  117.11 -116.75   0.0003500
   79.12  117.11 -116.75   0.0003500
   79.12  117.11 -116.75   0.0003500
   79.12  117.11 -116.75   0.0003500
   79.12  117.11 -116.75   0.0003500
   79.12  117.11 -116.75   0.0003500
   79.12  117.11 -116.75   0.0003500
   79.12  117.11 -116.75   0.0003500
   79.12  117.11 -116.75   0.0003500
   79.12  117.11 -116.75   0.0003500
   79.12  117.11 -116.75   0.0003500
   79.12  117.11 -116.75   0.0003500
   79.12  117.11 -116.75   0.0003500
   79.12  117.11 -116.75   0.0003500
   79.12  117.11 -116.75   0.0003500
   79.12  117.11 -116.75   0.0003500
   79.12  117.11 -116.75   0.0003500
