  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000   1.000   0.309   0.000   0.001
   0.025   1.000   0.294   0.000   0.001
   0.050   2.000   0.273   0.000   0.001
   0.075   2.000   0.261   0.000   0.001
   0.100   2.000   0.256   0.000   0.001
   0.125   2.000   0.256   0.000   0.003
   0.150   2.000   0.262   0.000   0.005
   0.175   2.000   0.271   0.000   0.013
   0.200   2.000   0.281   0.000   0.028
   0.225   2.000   0.292   0.001   0.053
   0.250   4.000   0.304   0.001   0.083
   0.275   6.000   0.315   0.002   0.114
   0.300   6.000   0.326   0.002   0.144
   0.325   6.000   0.337   0.002   0.170
   0.350   6.000   0.347   0.002   0.193
   0.375   7.000   0.357   0.002   0.212
   0.400   8.000   0.366   0.002   0.229
   0.425   8.000   0.374   0.002   0.244
   0.450   9.000   0.381   0.001   0.256
   0.475   9.000   0.388   0.001   0.267
   0.500   9.000   0.394   0.001   0.276
   0.525   9.000   0.399   0.001   0.284
   0.550   9.000   0.404   0.001   0.291
   0.575  10.000   0.409   0.001   0.298
   0.600  10.000   0.413   0.001   0.303
   0.625  11.000   0.413   0.000   0.303
   0.650  12.000   0.413   0.000   0.303
   0.675  12.000   0.414   0.000   0.303
   0.700  13.000   0.414   0.000   0.303
   0.725  13.000   0.414   0.000   0.303
   0.750  13.000   0.414   0.000   0.303
   0.775  13.000   0.415   0.000   0.303
   0.800  13.000   0.415   0.000   0.303
   0.825  13.000   0.415   0.000   0.303
   0.850  13.000   0.415   0.000   0.303
   0.875  13.000   0.415   0.000   0.303
   0.900  13.000   0.415   0.000   0.303
   0.925  13.000   0.416   0.000   0.303
   0.950  13.000   0.416   0.000   0.303
   0.975  13.000   0.416   0.000   0.303
   1.000  14.000   0.416   0.000   0.303
