TEXTURE AT STRAIN =    0.6500
   1.131   1.239   0.710  <-- length of phase ellipsoid axes
  106.92    2.88  -76.99  <-- Euler angles (deg) of phase ellipsoid axes
B       500
  120.32  101.57 -134.59   0.0016500
  120.32  101.57 -134.59   0.0016500
  120.32  101.57 -134.59   0.0016500
  120.32  101.57 -134.59   0.0016500
  120.32  101.57 -134.59   0.0016500
  120.32  101.57 -134.59   0.0016500
  120.32  101.57 -134.59   0.0016500
  120.32  101.57 -134.59   0.0016500
  120.32  101.57 -134.59   0.0016500
  120.32  101.57 -134.59   0.0016500
  120.32  101.57 -134.59   0.0016500
  120.32  101.57 -134.59   0.0016500
  120.32  101.57 -134.59   0.0016500
  120.32  101.57 -134.59   0.0016500
  120.32  101.57 -134.59   0.0016500
  120.32  101.57 -134.59   0.0016500
  120.32  101.57 -134.59   0.0016500
  120.32  101.57 -134.59   0.0016500
  120.32  101.57 -134.59   0.0016500
  120.32  101.57 -134.59   0.0016500
  120.32  101.57 -134.59   0.0016500
  120.32  101.57 -134.59   0.0016500
  120.32  101.57 -134.59   0.0016500
  120.32  101.57 -134.59   0.0016500
  120.32  101.57 -134.59   0.0016500
  120.32  101.57 -134.59   0.0016500
  120.32  101.57 -134.59   0.0016500
  120.32  101.57 -134.59   0.0016500
  120.32  101.57 -134.59   0.0016500
  120.32  101.57 -134.59   0.0016500
  120.32  101.57 -134.59   0.0016500
  120.32  101.57 -134.59   0.0016500
  120.32  101.57 -134.59   0.0016500
  120.32  101.57 -134.59   0.0016500
  120.32  101.57 -134.59   0.0016500
  120.32  101.57 -134.59   0.0016500
  120.32  101.57 -134.59   0.0016500
  120.32  101.57 -134.59   0.0016500
  120.32  101.57 -134.59   0.0016500
  120.32  101.57 -134.59   0.0016500
  120.32  101.57 -134.59   0.0016500
  120.32  101.57 -134.59   0.0016500
  120.32  101.57 -134.59   0.0016500
  120.32  101.57 -134.59   0.0016500
  120.32  101.57 -134.59   0.0016500
  120.32  101.57 -134.59   0.0016500
  120.32  101.57 -134.59   0.0016500
  120.32  101.57 -134.59   0.0016500
  120.32  101.57 -134.59   0.0016500
  120.32  101.57 -134.59   0.0016500
  120.32  101.57 -134.59   0.0016500
  120.32  101.57 -134.59   0.0016500
  120.32  101.57 -134.59   0.0016500
  120.32  101.57 -134.59   0.0016500
  120.32  101.57 -134.59   0.0016500
  120.32  101.57 -134.59   0.0016500
  120.32  101.57 -134.59   0.0016500
  120.32  101.57 -134.59   0.0016500
  120.32  101.57 -134.59   0.0016500
  120.32  101.57 -134.59   0.0016500
  120.32  101.57 -134.59   0.0016500
  120.32  101.57 -134.59   0.0016500
  120.32  101.57 -134.59   0.0016500
  120.32  101.57 -134.59   0.0016500
  120.32  101.57 -134.59   0.0016500
  120.32  101.57 -134.59   0.0016500
  120.32  101.57 -134.59   0.0016500
  120.32  101.57 -134.59   0.0016500
  120.32  101.57 -134.59   0.0016500
  120.32  101.57 -134.59   0.0016500
  120.32  101.57 -134.59   0.0016500
  120.32  101.57 -134.59   0.0016500
  120.32  101.57 -134.59   0.0016500
  120.32  101.57 -134.59   0.0016500
  120.32  101.57 -134.59   0.0016500
  120.32  101.57 -134.59   0.0016500
  120.32  101.57 -134.59   0.0016500
  120.32  101.57 -134.59   0.0016500
  120.32  101.57 -134.59   0.0016500
  120.32  101.57 -134.59   0.0016500
  120.32  101.57 -134.59   0.0016500
  120.32  101.57 -134.59   0.0016500
  120.32  101.57 -134.59   0.0016500
  120.32  101.57 -134.59   0.0016500
  120.32  101.57 -134.59   0.0016500
  120.32  101.57 -134.59   0.0016500
  120.32  101.57 -134.59   0.0016500
  120.32  101.57 -134.59   0.0016500
  120.32  101.57 -134.59   0.0016500
  120.32  101.57 -134.59   0.0016500
  120.32  101.57 -134.59   0.0016500
  120.32  101.57 -134.59   0.0016500
  120.32  101.57 -134.59   0.0016500
  120.32  101.57 -134.59   0.0016500
  120.32  101.57 -134.59   0.0016500
  120.32  101.57 -134.59   0.0016500
  120.32  101.57 -134.59   0.0016500
  120.32  101.57 -134.59   0.0016500
  120.32  101.57 -134.59   0.0016500
  120.32  101.57 -134.59   0.0016500
  120.32  101.57 -134.59   0.0016500
  120.32  101.57 -134.59   0.0016500
  120.32  101.57 -134.59   0.0016500
  120.32  101.57 -134.59   0.0016500
  120.32  101.57 -134.59   0.0016500
  120.32  101.57 -134.59   0.0016500
  120.32  101.57 -134.59   0.0016500
  120.32  101.57 -134.59   0.0016500
  120.32  101.57 -134.59   0.0016500
  120.32  101.57 -134.59   0.0016500
  120.32  101.57 -134.59   0.0016500
  120.32  101.57 -134.59   0.0016500
  120.32  101.57 -134.59   0.0016500
  120.32  101.57 -134.59   0.0016500
  120.32  101.57 -134.59   0.0016500
  120.32  101.57 -134.59   0.0016500
  120.32  101.57 -134.59   0.0016500
  120.32  101.57 -134.59   0.0016500
