TEXTURE AT STRAIN =    0.0500
   1.107   1.159   0.760  <-- length of phase ellipsoid axes
  -67.73    2.50 -169.74  <-- Euler angles (deg) of phase ellipsoid axes
B       500
  176.69   45.17 -177.01   0.0003500
  176.69   45.17 -177.01   0.0003500
  176.69   45.17 -177.01   0.0003500
  176.69   45.17 -177.01   0.0003500
  176.69   45.17 -177.01   0.0003500
  176.69   45.17 -177.01   0.0003500
  176.69   45.17 -177.01   0.0003500
  176.69   45.17 -177.01   0.0003500
  176.69   45.17 -177.01   0.0003500
  176.69   45.17 -177.01   0.0003500
  176.69   45.17 -177.01   0.0003500
  176.69   45.17 -177.01   0.0003500
  176.69   45.17 -177.01   0.0003500
  176.69   45.17 -177.01   0.0003500
  176.69   45.17 -177.01   0.0003500
  176.69   45.17 -177.01   0.0003500
  176.69   45.17 -177.01   0.0003500
  176.69   45.17 -177.01   0.0003500
  176.69   45.17 -177.01   0.0003500
  176.69   45.17 -177.01   0.0003500
  176.69   45.17 -177.01   0.0003500
  176.69   45.17 -177.01   0.0003500
  176.69   45.17 -177.01   0.0003500
  176.69   45.17 -177.01   0.0003500
  176.69   45.17 -177.01   0.0003500
  176.69   45.17 -177.01   0.0003500
  176.69   45.17 -177.01   0.0003500
  176.69   45.17 -177.01   0.0003500
  176.69   45.17 -177.01   0.0003500
  176.69   45.17 -177.01   0.0003500
  176.69   45.17 -177.01   0.0003500
  176.69   45.17 -177.01   0.0003500
  176.69   45.17 -177.01   0.0003500
  176.69   45.17 -177.01   0.0003500
  176.69   45.17 -177.01   0.0003500
  176.69   45.17 -177.01   0.0003500
  176.69   45.17 -177.01   0.0003500
  176.69   45.17 -177.01   0.0003500
  176.69   45.17 -177.01   0.0003500
  176.69   45.17 -177.01   0.0003500
  176.69   45.17 -177.01   0.0003500
  176.69   45.17 -177.01   0.0003500
  176.69   45.17 -177.01   0.0003500
  176.69   45.17 -177.01   0.0003500
  176.69   45.17 -177.01   0.0003500
  176.69   45.17 -177.01   0.0003500
  176.69   45.17 -177.01   0.0003500
  176.69   45.17 -177.01   0.0003500
  176.69   45.17 -177.01   0.0003500
  176.69   45.17 -177.01   0.0003500
  176.69   45.17 -177.01   0.0003500
  176.69   45.17 -177.01   0.0003500
  176.69   45.17 -177.01   0.0003500
  176.69   45.17 -177.01   0.0003500
  176.69   45.17 -177.01   0.0003500
  176.69   45.17 -177.01   0.0003500
  176.69   45.17 -177.01   0.0003500
  176.69   45.17 -177.01   0.0003500
  176.69   45.17 -177.01   0.0003500
  176.69   45.17 -177.01   0.0003500
  176.69   45.17 -177.01   0.0003500
  176.69   45.17 -177.01   0.0003500
  176.69   45.17 -177.01   0.0003500
  176.69   45.17 -177.01   0.0003500
  176.69   45.17 -177.01   0.0003500
  176.69   45.17 -177.01   0.0003500
  176.69   45.17 -177.01   0.0003500
  176.69   45.17 -177.01   0.0003500
  176.69   45.17 -177.01   0.0003500
  176.69   45.17 -177.01   0.0003500
  176.69   45.17 -177.01   0.0003500
  176.69   45.17 -177.01   0.0003500
  176.69   45.17 -177.01   0.0003500
  176.69   45.17 -177.01   0.0003500
  176.69   45.17 -177.01   0.0003500
  176.69   45.17 -177.01   0.0003500
  176.69   45.17 -177.01   0.0003500
  176.69   45.17 -177.01   0.0003500
  176.69   45.17 -177.01   0.0003500
  176.69   45.17 -177.01   0.0003500
  176.69   45.17 -177.01   0.0003500
  176.69   45.17 -177.01   0.0003500
  176.69   45.17 -177.01   0.0003500
  176.69   45.17 -177.01   0.0003500
  176.69   45.17 -177.01   0.0003500
  176.69   45.17 -177.01   0.0003500
  176.69   45.17 -177.01   0.0003500
  176.69   45.17 -177.01   0.0003500
  176.69   45.17 -177.01   0.0003500
  176.69   45.17 -177.01   0.0003500
  176.69   45.17 -177.01   0.0003500
  176.69   45.17 -177.01   0.0003500
  176.69   45.17 -177.01   0.0003500
  176.69   45.17 -177.01   0.0003500
  176.69   45.17 -177.01   0.0003500
  176.69   45.17 -177.01   0.0003500
  176.69   45.17 -177.01   0.0003500
  176.69   45.17 -177.01   0.0003500
  176.69   45.17 -177.01   0.0003500
  176.69   45.17 -177.01   0.0003500
  176.69   45.17 -177.01   0.0003500
  176.69   45.17 -177.01   0.0003500
  176.69   45.17 -177.01   0.0003500
  176.69   45.17 -177.01   0.0003500
  176.69   45.17 -177.01   0.0003500
  176.69   45.17 -177.01   0.0003500
  176.69   45.17 -177.01   0.0003500
  176.69   45.17 -177.01   0.0003500
  176.69   45.17 -177.01   0.0003500
  176.69   45.17 -177.01   0.0003500
  176.69   45.17 -177.01   0.0003500
  176.69   45.17 -177.01   0.0003500
  176.69   45.17 -177.01   0.0003500
  176.69   45.17 -177.01   0.0003500
  176.69   45.17 -177.01   0.0003500
  176.69   45.17 -177.01   0.0003500
  176.69   45.17 -177.01   0.0003500
  176.69   45.17 -177.01   0.0003500
  176.69   45.17 -177.01   0.0003500
  176.69   45.17 -177.01   0.0003500
  176.69   45.17 -177.01   0.0003500
  176.69   45.17 -177.01   0.0003500
  176.69   45.17 -177.01   0.0003500
  176.69   45.17 -177.01   0.0003500
  176.69   45.17 -177.01   0.0003500
  176.69   45.17 -177.01   0.0003500
  176.69   45.17 -177.01   0.0003500
  176.69   45.17 -177.01   0.0003500
  176.69   45.17 -177.01   0.0003500
  176.69   45.17 -177.01   0.0003500
  176.69   45.17 -177.01   0.0003500
  176.69   45.17 -177.01   0.0003500
  176.69   45.17 -177.01   0.0003500
  176.69   45.17 -177.01   0.0003500
  176.69   45.17 -177.01   0.0003500
  176.69   45.17 -177.01   0.0003500
  176.69   45.17 -177.01   0.0003500
  176.69   45.17 -177.01   0.0003500
  176.69   45.17 -177.01   0.0003500
  176.69   45.17 -177.01   0.0003500
  176.69   45.17 -177.01   0.0003500
  176.69   45.17 -177.01   0.0003500
  176.69   45.17 -177.01   0.0003500
  176.69   45.17 -177.01   0.0003500
  176.69   45.17 -177.01   0.0003500
  176.69   45.17 -177.01   0.0003500
  176.69   45.17 -177.01   0.0003500
  176.69   45.17 -177.01   0.0003500
  176.69   45.17 -177.01   0.0003500
  176.69   45.17 -177.01   0.0003500
  176.69   45.17 -177.01   0.0003500
  176.69   45.17 -177.01   0.0003500
  176.69   45.17 -177.01   0.0003500
  176.69   45.17 -177.01   0.0003500
  176.69   45.17 -177.01   0.0003500
