          Evm          Svm            E11          E22          E33          E23          E13          E12         SDEV11       SDEV22       SDEV33       SDEV23       SDEV13       SDEV12      TEMP
  0.00000E+00  0.20563E+03    0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.66275E+02  0.70461E+02 -0.13674E+03 -0.47255E+01  0.52523E+01  0.41825E+01      982.00
  0.24936E-01  0.20790E+03    0.12500E-01  0.12500E-01 -0.25000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.68368E+02  0.69849E+02 -0.13822E+03 -0.49096E+01  0.57128E+01  0.46509E+01      982.00
  0.49868E-01  0.21896E+03    0.25000E-01  0.25000E-01 -0.50000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.74070E+02  0.71402E+02 -0.14547E+03 -0.49015E+01  0.68483E+01  0.60690E+01      982.00
  0.74782E-01  0.23538E+03    0.37500E-01  0.37500E-01 -0.75000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.82001E+02  0.74200E+02 -0.15620E+03 -0.45207E+01  0.82468E+01  0.81047E+01      982.00
  0.99667E-01  0.25818E+03    0.50000E-01  0.50000E-01 -0.10000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.92738E+02  0.78413E+02 -0.17115E+03 -0.32654E+01  0.99569E+01  0.94373E+01      982.00
  0.12453E+00  0.27216E+03    0.62500E-01  0.62500E-01 -0.12500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.10010E+03  0.80166E+02 -0.18027E+03 -0.23301E+01  0.10671E+02  0.99531E+01      982.00
  0.14936E+00  0.26949E+03    0.75000E-01  0.75000E-01 -0.15000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.99481E+02  0.78828E+02 -0.17831E+03 -0.19358E+01  0.93094E+01  0.12835E+02      982.00
  0.17418E+00  0.27663E+03    0.87500E-01  0.87500E-01 -0.17500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.10247E+03  0.80455E+02 -0.18293E+03 -0.50901E+00  0.85407E+01  0.14704E+02      982.00
  0.19897E+00  0.28971E+03    0.10000E+00  0.10000E+00 -0.20000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.10788E+03  0.83721E+02 -0.19160E+03  0.94989E+00  0.81903E+01  0.15169E+02      982.00
  0.22378E+00  0.30563E+03    0.11250E+00  0.11250E+00 -0.22500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.11447E+03  0.87733E+02 -0.20220E+03  0.21602E+01  0.82822E+01  0.14862E+02      982.00
  0.24859E+00  0.32229E+03    0.12500E+00  0.12500E+00 -0.25000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.12126E+03  0.92050E+02 -0.21331E+03  0.31415E+01  0.87245E+01  0.14142E+02      982.00
  0.27340E+00  0.33836E+03    0.13750E+00  0.13750E+00 -0.27500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.12754E+03  0.96474E+02 -0.22402E+03  0.39382E+01  0.94184E+01  0.13387E+02      982.00
  0.29823E+00  0.35329E+03    0.15000E+00  0.15000E+00 -0.30000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.13304E+03  0.10094E+03 -0.23398E+03  0.46054E+01  0.10273E+02  0.12649E+02      982.00
  0.32307E+00  0.36700E+03    0.16250E+00  0.16250E+00 -0.32500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.13774E+03  0.10540E+03 -0.24315E+03  0.51875E+01  0.11233E+02  0.11890E+02      982.00
  0.34791E+00  0.37974E+03    0.17500E+00  0.17500E+00 -0.35000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.14181E+03  0.10987E+03 -0.25168E+03  0.57197E+01  0.12265E+02  0.11051E+02      982.00
  0.37277E+00  0.39143E+03    0.18750E+00  0.18750E+00 -0.37500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.14518E+03  0.11435E+03 -0.25952E+03  0.61844E+01  0.13326E+02  0.10237E+02      982.00
  0.39763E+00  0.40246E+03    0.20000E+00  0.20000E+00 -0.40000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.14811E+03  0.11882E+03 -0.26693E+03  0.66154E+01  0.14415E+02  0.93582E+01      982.00
