          Evm          Svm            E11          E22          E33          E23          E13          E12         SDEV11       SDEV22       SDEV33       SDEV23       SDEV13       SDEV12      TEMP
  0.00000E+00  0.25950E+03    0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.91039E+02  0.81458E+02 -0.17250E+03 -0.85192E-01  0.10392E+02 -0.48021E+00      982.00
  0.24927E-01  0.25123E+03    0.12500E-01  0.12500E-01 -0.25000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.88488E+02  0.78578E+02 -0.16707E+03 -0.11265E+01  0.88908E+01 -0.26828E+00      982.00
  0.49864E-01  0.25115E+03    0.25000E-01  0.25000E-01 -0.50000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.89272E+02  0.77742E+02 -0.16701E+03 -0.15870E+01  0.83024E+01 -0.35452E+00      982.00
  0.74802E-01  0.25549E+03    0.37500E-01  0.37500E-01 -0.75000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.91922E+02  0.77953E+02 -0.16988E+03 -0.14797E+01  0.79244E+01 -0.83925E+00      982.00
  0.99736E-01  0.26278E+03    0.50000E-01  0.50000E-01 -0.10000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.95850E+02  0.78835E+02 -0.17469E+03 -0.90296E+00  0.75622E+01 -0.13916E+01      982.00
  0.12466E+00  0.27513E+03    0.62500E-01  0.62500E-01 -0.12500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.10170E+03  0.81114E+02 -0.18281E+03 -0.36087E-01  0.75928E+01 -0.16895E+01      982.00
  0.14958E+00  0.29428E+03    0.75000E-01  0.75000E-01 -0.15000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.10996E+03  0.85464E+02 -0.19542E+03  0.95210E+00  0.83840E+01 -0.20828E+01      982.00
  0.17448E+00  0.31748E+03    0.87500E-01  0.87500E-01 -0.17500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.11929E+03  0.91407E+02 -0.21069E+03  0.19302E+01  0.99129E+01 -0.28904E+01      982.00
  0.19937E+00  0.34150E+03    0.10000E+00  0.10000E+00 -0.20000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.12835E+03  0.98153E+02 -0.22651E+03  0.28322E+01  0.11991E+02 -0.41109E+01      982.00
  0.22424E+00  0.36429E+03    0.11250E+00  0.11250E+00 -0.22500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.13642E+03  0.10507E+03 -0.24149E+03  0.36281E+01  0.14416E+02 -0.55914E+01      982.00
  0.24910E+00  0.38535E+03    0.12500E+00  0.12500E+00 -0.25000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.14339E+03  0.11192E+03 -0.25531E+03  0.43141E+01  0.17082E+02 -0.72222E+01      982.00
  0.27395E+00  0.40462E+03    0.13750E+00  0.13750E+00 -0.27500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.14932E+03  0.11860E+03 -0.26792E+03  0.48832E+01  0.19919E+02 -0.89026E+01      982.00
  0.29878E+00  0.42219E+03    0.15000E+00  0.15000E+00 -0.30000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.15428E+03  0.12510E+03 -0.27938E+03  0.53235E+01  0.22872E+02 -0.10516E+02      982.00
  0.32359E+00  0.43764E+03    0.16250E+00  0.16250E+00 -0.32500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.15819E+03  0.13125E+03 -0.28944E+03  0.56122E+01  0.25685E+02 -0.11768E+02      982.00
  0.34839E+00  0.45056E+03    0.17500E+00  0.17500E+00 -0.35000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.16109E+03  0.13678E+03 -0.29788E+03  0.57390E+01  0.27976E+02 -0.12578E+02      982.00
  0.37319E+00  0.46096E+03    0.18750E+00  0.18750E+00 -0.37500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.16315E+03  0.14158E+03 -0.30472E+03  0.57611E+01  0.29502E+02 -0.12838E+02      982.00
  0.39798E+00  0.46978E+03    0.20000E+00  0.20000E+00 -0.40000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.16471E+03  0.14589E+03 -0.31060E+03  0.57093E+01  0.30456E+02 -0.12667E+02      982.00
  0.42277E+00  0.47795E+03    0.21250E+00  0.21250E+00 -0.42500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.16604E+03  0.15001E+03 -0.31605E+03  0.56467E+01  0.31296E+02 -0.12428E+02      982.00
  0.44757E+00  0.48447E+03    0.22500E+00  0.22500E+00 -0.45000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.16705E+03  0.15342E+03 -0.32047E+03  0.55994E+01  0.31427E+02 -0.12003E+02      982.00
  0.47237E+00  0.49084E+03    0.23750E+00  0.23750E+00 -0.47500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.16808E+03  0.15672E+03 -0.32479E+03  0.55735E+01  0.31518E+02 -0.11534E+02      982.00
  0.49719E+00  0.49374E+03    0.25000E+00  0.25000E+00 -0.50000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.16825E+03  0.15858E+03 -0.32683E+03  0.55425E+01  0.31062E+02 -0.11381E+02      982.00
  0.52201E+00  0.49648E+03    0.26250E+00  0.26250E+00 -0.52500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.16837E+03  0.16038E+03 -0.32875E+03  0.55487E+01  0.30586E+02 -0.11151E+02      982.00
  0.54684E+00  0.49922E+03    0.27500E+00  0.27500E+00 -0.55000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.16858E+03  0.16207E+03 -0.33065E+03  0.55455E+01  0.30280E+02 -0.11006E+02      982.00
  0.57168E+00  0.50165E+03    0.28750E+00  0.28750E+00 -0.57500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.16878E+03  0.16354E+03 -0.33232E+03  0.55376E+01  0.29971E+02 -0.10919E+02      982.00
