TEXTURE AT STRAIN =    0.5000
   1.086   1.105   0.825  <-- length of phase ellipsoid axes
  103.94   14.68   -4.57  <-- Euler angles (deg) of phase ellipsoid axes
B       500
   95.04  149.23 -102.99   0.0016500
   95.04  149.23 -102.99   0.0016500
   95.04  149.23 -102.99   0.0016500
   95.04  149.23 -102.99   0.0016500
   95.04  149.23 -102.99   0.0016500
   95.04  149.23 -102.99   0.0016500
   95.04  149.23 -102.99   0.0016500
   95.04  149.23 -102.99   0.0016500
   95.04  149.23 -102.99   0.0016500
   95.04  149.23 -102.99   0.0016500
   95.04  149.23 -102.99   0.0016500
   95.04  149.23 -102.99   0.0016500
   95.04  149.23 -102.99   0.0016500
   95.04  149.23 -102.99   0.0016500
   95.04  149.23 -102.99   0.0016500
   95.04  149.23 -102.99   0.0016500
   95.04  149.23 -102.99   0.0016500
   95.04  149.23 -102.99   0.0016500
   95.04  149.23 -102.99   0.0016500
   95.04  149.23 -102.99   0.0016500
   95.04  149.23 -102.99   0.0016500
   95.04  149.23 -102.99   0.0016500
   95.04  149.23 -102.99   0.0016500
   95.04  149.23 -102.99   0.0016500
   95.04  149.23 -102.99   0.0016500
   95.04  149.23 -102.99   0.0016500
   95.04  149.23 -102.99   0.0016500
   95.04  149.23 -102.99   0.0016500
   95.04  149.23 -102.99   0.0016500
   95.04  149.23 -102.99   0.0016500
   95.04  149.23 -102.99   0.0016500
   95.04  149.23 -102.99   0.0016500
   95.04  149.23 -102.99   0.0016500
   95.04  149.23 -102.99   0.0016500
   95.04  149.23 -102.99   0.0016500
   95.04  149.23 -102.99   0.0016500
   95.04  149.23 -102.99   0.0016500
   95.04  149.23 -102.99   0.0016500
   95.04  149.23 -102.99   0.0016500
   95.04  149.23 -102.99   0.0016500
   95.04  149.23 -102.99   0.0016500
   95.04  149.23 -102.99   0.0016500
   95.04  149.23 -102.99   0.0016500
   95.04  149.23 -102.99   0.0016500
   95.04  149.23 -102.99   0.0016500
   95.04  149.23 -102.99   0.0016500
   95.04  149.23 -102.99   0.0016500
   95.04  149.23 -102.99   0.0016500
   95.04  149.23 -102.99   0.0016500
   95.04  149.23 -102.99   0.0016500
   95.04  149.23 -102.99   0.0016500
   95.04  149.23 -102.99   0.0016500
   95.04  149.23 -102.99   0.0016500
   95.04  149.23 -102.99   0.0016500
   95.04  149.23 -102.99   0.0016500
   95.04  149.23 -102.99   0.0016500
   95.04  149.23 -102.99   0.0016500
