TEXTURE AT STRAIN =    0.6000
   2.705   2.778   0.111  <-- length of phase ellipsoid axes
  -69.60    0.93 -164.87  <-- Euler angles (deg) of phase ellipsoid axes
B       500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
  174.07   94.01 -176.11   0.0003500
