  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000   4.000   0.039   0.028   0.004
   0.025   4.000   0.035   0.025   0.003
   0.050   4.000   0.033   0.025   0.003
   0.075   4.000   0.034   0.029   0.004
   0.100   4.000   0.035   0.034   0.004
   0.125   4.000   0.038   0.044   0.005
   0.150   4.000   0.044   0.062   0.007
   0.175   4.000   0.055   0.089   0.011
   0.200   4.000   0.069   0.124   0.016
   0.225   4.000   0.085   0.162   0.022
   0.250   4.000   0.102   0.200   0.030
   0.275   6.000   0.116   0.236   0.039
   0.300   6.000   0.129   0.266   0.050
   0.325   6.000   0.138   0.288   0.061
   0.350   6.000   0.143   0.301   0.071
   0.375   6.000   0.146   0.307   0.081
   0.400   7.000   0.147   0.309   0.090
   0.425   8.000   0.147   0.308   0.098
   0.450   8.000   0.146   0.304   0.105
   0.475   8.000   0.144   0.300   0.111
   0.500   8.000   0.140   0.292   0.116
   0.525   8.000   0.136   0.284   0.120
   0.550   8.000   0.133   0.276   0.123
   0.575   8.000   0.129   0.268   0.126
   0.600   8.000   0.126   0.261   0.128
   0.625   8.000   0.123   0.254   0.129
   0.650   8.000   0.121   0.247   0.130
   0.675   8.000   0.118   0.240   0.130
   0.700   8.000   0.116   0.234   0.129
   0.725   8.000   0.114   0.229   0.128
   0.750   8.000   0.113   0.225   0.127
   0.775   8.000   0.113   0.220   0.125
   0.800   8.000   0.114   0.212   0.120
   0.825   8.000   0.113   0.203   0.113
   0.850   8.000   0.109   0.196   0.106
   0.875   8.000   0.106   0.191   0.102
   0.900   8.000   0.103   0.189   0.099
   0.925   8.000   0.101   0.189   0.097
   0.950   8.000   0.100   0.191   0.097
   0.975   8.000   0.099   0.192   0.098
   1.000   8.000   0.098   0.194   0.098
