TEXTURE AT STRAIN =    0.9500
   2.501   2.921   0.116  <-- length of phase ellipsoid axes
  -86.59    1.00 -175.95  <-- Euler angles (deg) of phase ellipsoid axes
B       500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
 -171.77   88.61 -178.47   0.0003500
