TEXTURE AT STRAIN =    0.0500
   1.056   1.152   0.809  <-- length of phase ellipsoid axes
  -67.53    2.73 -158.50  <-- Euler angles (deg) of phase ellipsoid axes
B       500
  161.61    5.82 -161.84   0.0003500
  161.61    5.82 -161.84   0.0003500
  161.61    5.82 -161.84   0.0003500
  161.61    5.82 -161.84   0.0003500
  161.61    5.82 -161.84   0.0003500
  161.61    5.82 -161.84   0.0003500
  161.61    5.82 -161.84   0.0003500
  161.61    5.82 -161.84   0.0003500
  161.61    5.82 -161.84   0.0003500
  161.61    5.82 -161.84   0.0003500
  161.61    5.82 -161.84   0.0003500
  161.61    5.82 -161.84   0.0003500
  161.61    5.82 -161.84   0.0003500
  161.61    5.82 -161.84   0.0003500
  161.61    5.82 -161.84   0.0003500
  161.61    5.82 -161.84   0.0003500
  161.61    5.82 -161.84   0.0003500
  161.61    5.82 -161.84   0.0003500
  161.61    5.82 -161.84   0.0003500
  161.61    5.82 -161.84   0.0003500
  161.61    5.82 -161.84   0.0003500
  161.61    5.82 -161.84   0.0003500
  161.61    5.82 -161.84   0.0003500
  161.61    5.82 -161.84   0.0003500
  161.61    5.82 -161.84   0.0003500
  161.61    5.82 -161.84   0.0003500
  161.61    5.82 -161.84   0.0003500
  161.61    5.82 -161.84   0.0003500
  161.61    5.82 -161.84   0.0003500
  161.61    5.82 -161.84   0.0003500
  161.61    5.82 -161.84   0.0003500
  161.61    5.82 -161.84   0.0003500
  161.61    5.82 -161.84   0.0003500
  161.61    5.82 -161.84   0.0003500
  161.61    5.82 -161.84   0.0003500
  161.61    5.82 -161.84   0.0003500
  161.61    5.82 -161.84   0.0003500
  161.61    5.82 -161.84   0.0003500
  161.61    5.82 -161.84   0.0003500
  161.61    5.82 -161.84   0.0003500
  161.61    5.82 -161.84   0.0003500
  161.61    5.82 -161.84   0.0003500
  161.61    5.82 -161.84   0.0003500
  161.61    5.82 -161.84   0.0003500
  161.61    5.82 -161.84   0.0003500
  161.61    5.82 -161.84   0.0003500
  161.61    5.82 -161.84   0.0003500
  161.61    5.82 -161.84   0.0003500
  161.61    5.82 -161.84   0.0003500
  161.61    5.82 -161.84   0.0003500
  161.61    5.82 -161.84   0.0003500
