          Evm          Svm            E11          E22          E33          E23          E13          E12         SDEV11       SDEV22       SDEV33       SDEV23       SDEV13       SDEV12      TEMP
  0.00000E+00  0.19797E+03    0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.73338E+02  0.58153E+02 -0.13149E+03 -0.57340E+00  0.61808E+01 -0.39820E+00      982.00
  0.24908E-01  0.19107E+03    0.12500E-01  0.12500E-01 -0.25000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.71436E+02  0.55489E+02 -0.12693E+03 -0.47066E+00  0.47234E+01 -0.39839E+00      982.00
  0.49819E-01  0.19229E+03    0.25000E-01  0.25000E-01 -0.50000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.73238E+02  0.54405E+02 -0.12764E+03 -0.44057E+00  0.41206E+01 -0.43304E+00      982.00
  0.74711E-01  0.20127E+03    0.37500E-01  0.37500E-01 -0.75000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.78665E+02  0.54712E+02 -0.13338E+03 -0.46597E+00  0.41281E+01 -0.49715E+00      982.00
  0.99562E-01  0.21717E+03    0.50000E-01  0.50000E-01 -0.10000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.87515E+02  0.56020E+02 -0.14353E+03 -0.53639E+00  0.45420E+01 -0.56603E+00      982.00
  0.12435E+00  0.23879E+03    0.62500E-01  0.62500E-01 -0.12500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.99072E+02  0.58241E+02 -0.15731E+03 -0.65870E+00  0.53210E+01 -0.59224E+00      982.00
  0.14905E+00  0.26299E+03    0.75000E-01  0.75000E-01 -0.15000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.11148E+03  0.61276E+02 -0.17275E+03 -0.83314E+00  0.64022E+01 -0.52297E+00      982.00
  0.17368E+00  0.28645E+03    0.87500E-01  0.87500E-01 -0.17500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.12284E+03  0.64969E+02 -0.18781E+03 -0.10458E+01  0.77122E+01 -0.36499E+00      982.00
  0.19827E+00  0.30708E+03    0.10000E+00  0.10000E+00 -0.20000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.13218E+03  0.68985E+02 -0.20117E+03 -0.12645E+01  0.90943E+01 -0.11626E+00      982.00
  0.22284E+00  0.32520E+03    0.11250E+00  0.11250E+00 -0.22500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.13970E+03  0.73318E+02 -0.21302E+03 -0.14921E+01  0.10647E+02  0.11008E+00      982.00
  0.24740E+00  0.34091E+03    0.12500E+00  0.12500E+00 -0.25000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.14561E+03  0.77809E+02 -0.22342E+03 -0.17094E+01  0.12273E+02  0.30884E+00      982.00
  0.27198E+00  0.35508E+03    0.13750E+00  0.13750E+00 -0.27500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.15040E+03  0.82471E+02 -0.23287E+03 -0.19208E+01  0.14102E+02  0.54187E+00      982.00
  0.29657E+00  0.36755E+03    0.15000E+00  0.15000E+00 -0.30000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.15400E+03  0.87276E+02 -0.24128E+03 -0.21093E+01  0.15907E+02  0.71660E+00      982.00
  0.32119E+00  0.37926E+03    0.16250E+00  0.16250E+00 -0.32500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.15688E+03  0.92309E+02 -0.24919E+03 -0.22815E+01  0.18029E+02  0.91377E+00      982.00
  0.34583E+00  0.39025E+03    0.17500E+00  0.17500E+00 -0.35000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.15905E+03  0.97591E+02 -0.25664E+03 -0.24276E+01  0.20419E+02  0.11236E+01      982.00
  0.37049E+00  0.40060E+03    0.18750E+00  0.18750E+00 -0.37500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.16061E+03  0.10301E+03 -0.26363E+03 -0.25272E+01  0.23028E+02  0.13330E+01      982.00
  0.39517E+00  0.40978E+03    0.20000E+00  0.20000E+00 -0.40000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.16158E+03  0.10825E+03 -0.26983E+03 -0.25642E+01  0.25402E+02  0.15143E+01      982.00
  0.41986E+00  0.41767E+03    0.21250E+00  0.21250E+00 -0.42500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.16210E+03  0.11308E+03 -0.27518E+03 -0.25071E+01  0.27287E+02  0.16005E+01      982.00
  0.44457E+00  0.42486E+03    0.22500E+00  0.22500E+00 -0.45000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.16267E+03  0.11746E+03 -0.28013E+03 -0.25414E+01  0.28160E+02  0.16305E+01      982.00
  0.46929E+00  0.43145E+03    0.23750E+00  0.23750E+00 -0.47500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.16294E+03  0.12171E+03 -0.28465E+03 -0.24978E+01  0.29099E+02  0.17093E+01      982.00
  0.49403E+00  0.43789E+03    0.25000E+00  0.25000E+00 -0.50000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.16353E+03  0.12557E+03 -0.28910E+03 -0.24809E+01  0.29406E+02  0.17380E+01      982.00
  0.51879E+00  0.44263E+03    0.26250E+00  0.26250E+00 -0.52500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.16343E+03  0.12896E+03 -0.29239E+03 -0.24597E+01  0.29702E+02  0.19075E+01      982.00
  0.54356E+00  0.44714E+03    0.27500E+00  0.27500E+00 -0.55000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.16361E+03  0.13192E+03 -0.29553E+03 -0.24476E+01  0.29676E+02  0.20610E+01      982.00
  0.56835E+00  0.45165E+03    0.28750E+00  0.28750E+00 -0.57500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.16380E+03  0.13485E+03 -0.29865E+03 -0.24382E+01  0.29716E+02  0.22408E+01      982.00
  0.59314E+00  0.45584E+03    0.30000E+00  0.30000E+00 -0.60000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.16398E+03  0.13757E+03 -0.30155E+03 -0.24263E+01  0.29619E+02  0.24457E+01      982.00
