  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000   2.000   0.284   0.000   0.001
   0.025   2.000   0.272   0.000   0.001
   0.050   2.000   0.242   0.000   0.001
   0.075   2.000   0.222   0.000   0.001
   0.100   2.000   0.218   0.000   0.001
   0.125   2.000   0.223   0.000   0.002
   0.150   2.000   0.234   0.001   0.005
   0.175   2.000   0.247   0.002   0.012
   0.200   3.000   0.262   0.004   0.027
   0.225   6.000   0.277   0.008   0.052
   0.250   7.000   0.292   0.011   0.081
   0.275   7.000   0.306   0.015   0.111
   0.300   7.000   0.320   0.017   0.139
   0.325   7.000   0.333   0.018   0.164
   0.350   7.000   0.345   0.019   0.185
   0.375   7.000   0.356   0.019   0.204
   0.400   7.000   0.366   0.018   0.221
   0.425   7.000   0.375   0.017   0.235
   0.450   7.000   0.383   0.015   0.247
   0.475   8.000   0.391   0.013   0.258
   0.500   9.000   0.397   0.012   0.268
   0.525   9.000   0.403   0.010   0.277
   0.550   9.000   0.409   0.008   0.285
   0.575   9.000   0.414   0.007   0.291
   0.600   9.000   0.415   0.005   0.293
   0.625   9.000   0.416   0.004   0.293
   0.650   9.000   0.417   0.003   0.294
   0.675   9.000   0.418   0.003   0.295
   0.700   9.000   0.419   0.002   0.296
   0.725   9.000   0.419   0.002   0.296
   0.750   9.000   0.420   0.001   0.296
   0.775   9.000   0.420   0.001   0.297
   0.800   9.000   0.421   0.001   0.297
   0.825  10.000   0.421   0.001   0.298
   0.850  12.000   0.421   0.000   0.298
   0.875  12.000   0.422   0.000   0.298
   0.900  12.000   0.422   0.000   0.298
   0.925  12.000   0.422   0.000   0.299
   0.950  12.000   0.422   0.000   0.299
   0.975  12.000   0.422   0.000   0.299
   1.000  14.000   0.422   0.000   0.299
