          Evm          Svm            E11          E22          E33          E23          E13          E12         SDEV11       SDEV22       SDEV33       SDEV23       SDEV13       SDEV12      TEMP
  0.00000E+00  0.23269E+03    0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.76138E+02  0.78818E+02 -0.15496E+03 -0.97963E+00  0.43219E+01  0.43170E+01      982.00
  0.24972E-01  0.21833E+03    0.12500E-01  0.12500E-01 -0.25000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.72680E+02  0.72749E+02 -0.14543E+03 -0.90914E+00  0.35703E+01  0.37043E+01      982.00
  0.49951E-01  0.21273E+03    0.25000E-01  0.25000E-01 -0.50000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.71753E+02  0.69951E+02 -0.14170E+03 -0.46101E+00  0.28901E+01  0.38917E+01      982.00
  0.74930E-01  0.21353E+03    0.37500E-01  0.37500E-01 -0.75000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.72672E+02  0.69551E+02 -0.14222E+03  0.55506E-01  0.24043E+01  0.44365E+01      982.00
  0.99907E-01  0.22092E+03    0.50000E-01  0.50000E-01 -0.10000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.75710E+02  0.71392E+02 -0.14710E+03  0.57638E+00  0.21764E+01  0.54586E+01      982.00
  0.12488E+00  0.23631E+03    0.62500E-01  0.62500E-01 -0.12500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.81419E+02  0.75855E+02 -0.15727E+03  0.11449E+01  0.22436E+01  0.70214E+01      982.00
  0.14983E+00  0.25577E+03    0.75000E-01  0.75000E-01 -0.15000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.88434E+02  0.81691E+02 -0.17012E+03  0.17107E+01  0.24845E+01  0.89164E+01      982.00
  0.17478E+00  0.27975E+03    0.87500E-01  0.87500E-01 -0.17500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.96956E+02  0.89010E+02 -0.18597E+03  0.24011E+01  0.29892E+01  0.10876E+02      982.00
  0.19971E+00  0.30445E+03    0.10000E+00  0.10000E+00 -0.20000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.10565E+03  0.96648E+02 -0.20230E+03  0.31699E+01  0.36717E+01  0.12560E+02      982.00
  0.22462E+00  0.32859E+03    0.11250E+00  0.11250E+00 -0.22500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.11412E+03  0.10418E+03 -0.21830E+03  0.40149E+01  0.45152E+01  0.13694E+02      982.00
  0.24954E+00  0.35054E+03    0.12500E+00  0.12500E+00 -0.25000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.12176E+03  0.11111E+03 -0.23287E+03  0.48747E+01  0.54334E+01  0.14317E+02      982.00
  0.27445E+00  0.37100E+03    0.13750E+00  0.13750E+00 -0.27500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.12886E+03  0.11763E+03 -0.24648E+03  0.57695E+01  0.64386E+01  0.14485E+02      982.00
  0.29936E+00  0.38913E+03    0.15000E+00  0.15000E+00 -0.30000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.13506E+03  0.12351E+03 -0.25857E+03  0.66497E+01  0.74527E+01  0.14107E+02      982.00
  0.32428E+00  0.40502E+03    0.16250E+00  0.16250E+00 -0.32500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.14038E+03  0.12880E+03 -0.26917E+03  0.74676E+01  0.84517E+01  0.13416E+02      982.00
  0.34920E+00  0.41986E+03    0.17500E+00  0.17500E+00 -0.35000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.14528E+03  0.13380E+03 -0.27909E+03  0.82464E+01  0.94470E+01  0.12464E+02      982.00
  0.37413E+00  0.43332E+03    0.18750E+00  0.18750E+00 -0.37500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.14965E+03  0.13843E+03 -0.28808E+03  0.89417E+01  0.10385E+02  0.11340E+02      982.00
  0.39906E+00  0.44575E+03    0.20000E+00  0.20000E+00 -0.40000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.15361E+03  0.14277E+03 -0.29638E+03  0.95342E+01  0.11255E+02  0.10107E+02      982.00
  0.42399E+00  0.45711E+03    0.21250E+00  0.21250E+00 -0.42500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.15715E+03  0.14682E+03 -0.30397E+03  0.10020E+02  0.12064E+02  0.88349E+01      982.00
  0.44893E+00  0.46146E+03    0.22500E+00  0.22500E+00 -0.45000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.15833E+03  0.14861E+03 -0.30694E+03  0.98897E+01  0.11989E+02  0.76892E+01      982.00
  0.47387E+00  0.46555E+03    0.23750E+00  0.23750E+00 -0.47500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.15947E+03  0.15024E+03 -0.30971E+03  0.97701E+01  0.11949E+02  0.66587E+01      982.00
  0.49882E+00  0.46959E+03    0.25000E+00  0.25000E+00 -0.50000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.16062E+03  0.15183E+03 -0.31245E+03  0.96490E+01  0.11908E+02  0.57151E+01      982.00
  0.52377E+00  0.47346E+03    0.26250E+00  0.26250E+00 -0.52500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.16174E+03  0.15333E+03 -0.31507E+03  0.95356E+01  0.11862E+02  0.48519E+01      982.00
  0.54873E+00  0.47699E+03    0.27500E+00  0.27500E+00 -0.55000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.16277E+03  0.15468E+03 -0.31745E+03  0.93992E+01  0.11823E+02  0.40773E+01      982.00
  0.57368E+00  0.48046E+03    0.28750E+00  0.28750E+00 -0.57500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.16381E+03  0.15598E+03 -0.31979E+03  0.92986E+01  0.11760E+02  0.33548E+01      982.00
  0.59864E+00  0.48373E+03    0.30000E+00  0.30000E+00 -0.60000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.16480E+03  0.15718E+03 -0.32198E+03  0.91991E+01  0.11691E+02  0.26969E+01      982.00
  0.62360E+00  0.48696E+03    0.31250E+00  0.31250E+00 -0.62500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.16582E+03  0.15833E+03 -0.32415E+03  0.91167E+01  0.11613E+02  0.20892E+01      982.00
  0.64857E+00  0.48976E+03    0.32500E+00  0.32500E+00 -0.65000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.16672E+03  0.15932E+03 -0.32604E+03  0.90150E+01  0.11532E+02  0.15470E+01      982.00
  0.67353E+00  0.49234E+03    0.33750E+00  0.33750E+00 -0.67500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.16757E+03  0.16020E+03 -0.32777E+03  0.89133E+01  0.11446E+02  0.10538E+01      982.00
  0.69850E+00  0.49474E+03    0.35000E+00  0.35000E+00 -0.70000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.16838E+03  0.16099E+03 -0.32938E+03  0.87985E+01  0.11357E+02  0.61190E+00      982.00
  0.72346E+00  0.49688E+03    0.36250E+00  0.36250E+00 -0.72500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.16914E+03  0.16167E+03 -0.33081E+03  0.86994E+01  0.11264E+02  0.20310E+00      982.00
  0.74843E+00  0.49883E+03    0.37500E+00  0.37500E+00 -0.75000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.16986E+03  0.16226E+03 -0.33212E+03  0.86007E+01  0.11169E+02 -0.16840E+00      982.00
  0.77340E+00  0.50058E+03    0.38750E+00  0.38750E+00 -0.77500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.17054E+03  0.16276E+03 -0.33330E+03  0.85020E+01  0.11071E+02 -0.50636E+00      982.00
  0.79837E+00  0.50213E+03    0.40000E+00  0.40000E+00 -0.80000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.17120E+03  0.16314E+03 -0.33434E+03  0.84175E+01  0.10991E+02 -0.82058E+00      982.00
  0.82333E+00  0.50347E+03    0.41250E+00  0.41250E+00 -0.82500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.17179E+03  0.16345E+03 -0.33524E+03  0.83112E+01  0.10883E+02 -0.10895E+01      982.00
  0.84830E+00  0.50471E+03    0.42500E+00  0.42500E+00 -0.85000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.17237E+03  0.16370E+03 -0.33607E+03  0.82110E+01  0.10781E+02 -0.13492E+01      982.00
  0.87327E+00  0.50577E+03    0.43750E+00  0.43750E+00 -0.87500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.17289E+03  0.16389E+03 -0.33678E+03  0.81020E+01  0.10663E+02 -0.15753E+01      982.00
  0.89824E+00  0.50671E+03    0.45000E+00  0.45000E+00 -0.90000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.17342E+03  0.16399E+03 -0.33741E+03  0.80031E+01  0.10562E+02 -0.17952E+01      982.00
  0.92321E+00  0.50751E+03    0.46250E+00  0.46250E+00 -0.92500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.17393E+03  0.16402E+03 -0.33794E+03  0.79039E+01  0.10461E+02 -0.19991E+01      982.00
  0.94819E+00  0.50817E+03    0.47500E+00  0.47500E+00 -0.95000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.17441E+03  0.16398E+03 -0.33839E+03  0.78042E+01  0.10359E+02 -0.21885E+01      982.00
  0.97316E+00  0.50871E+03    0.48750E+00  0.48750E+00 -0.97500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.17487E+03  0.16388E+03 -0.33875E+03  0.77034E+01  0.10255E+02 -0.23653E+01      982.00
  0.99813E+00  0.50901E+03    0.50000E+00  0.50000E+00 -0.10000E+01  0.00000E+00  0.00000E+00  0.00000E+00    0.17527E+03  0.16367E+03 -0.33894E+03  0.75959E+01  0.10148E+02 -0.25274E+01      982.00
