  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  21.000   0.233   0.246   0.484
   0.025  20.000   0.233   0.250   0.490
   0.050  21.000   0.233   0.252   0.493
   0.075  21.000   0.232   0.253   0.494
   0.100  21.000   0.232   0.252   0.493
   0.125  21.000   0.230   0.251   0.489
   0.150  21.000   0.227   0.248   0.483
   0.175  21.000   0.222   0.243   0.473
   0.200  21.000   0.216   0.235   0.459
   0.225  21.000   0.207   0.226   0.440
   0.250  21.000   0.197   0.214   0.418
   0.275  21.000   0.186   0.201   0.394
   0.300  20.000   0.174   0.189   0.369
   0.325  20.000   0.164   0.177   0.346
   0.350  20.000   0.154   0.165   0.324
   0.375  20.000   0.146   0.155   0.305
   0.400  20.000   0.138   0.147   0.288
   0.425  20.000   0.132   0.139   0.274
   0.450  20.000   0.133   0.141   0.277
   0.475  20.000   0.133   0.142   0.279
   0.500  20.000   0.134   0.143   0.280
   0.525  20.000   0.134   0.144   0.282
   0.550  20.000   0.134   0.144   0.283
   0.575  20.000   0.135   0.145   0.284
   0.600  20.000   0.135   0.145   0.284
   0.625  20.000   0.135   0.145   0.285
   0.650  20.000   0.135   0.146   0.285
   0.675  20.000   0.136   0.146   0.286
   0.700  20.000   0.136   0.146   0.286
   0.725  20.000   0.136   0.146   0.286
   0.750  20.000   0.136   0.146   0.286
   0.775  20.000   0.136   0.146   0.287
   0.800  20.000   0.136   0.146   0.287
   0.825  20.000   0.136   0.146   0.287
   0.850  20.000   0.136   0.146   0.287
   0.875  20.000   0.136   0.146   0.287
   0.900  20.000   0.136   0.146   0.287
   0.925  20.000   0.136   0.146   0.286
   0.950  20.000   0.136   0.146   0.286
   0.975  20.000   0.136   0.146   0.286
   1.000  20.000   0.136   0.146   0.286
