  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  25.000   0.251   0.248   0.497
   0.025  25.000   0.249   0.249   0.498
   0.050  22.000   0.245   0.250   0.497
   0.075  19.000   0.241   0.251   0.496
   0.100  21.000   0.238   0.254   0.498
   0.125  22.000   0.236   0.254   0.498
   0.150  22.000   0.233   0.253   0.494
   0.175  21.000   0.228   0.248   0.485
   0.200  21.000   0.222   0.242   0.473
   0.225  21.000   0.215   0.234   0.457
   0.250  21.000   0.205   0.224   0.437
   0.275  21.000   0.194   0.212   0.414
   0.300  21.000   0.183   0.199   0.389
   0.325  21.000   0.172   0.187   0.365
   0.350  22.000   0.161   0.175   0.342
   0.375  23.000   0.151   0.164   0.320
   0.400  23.000   0.142   0.154   0.301
   0.425  23.000   0.135   0.145   0.285
   0.450  23.000   0.135   0.146   0.286
   0.475  23.000   0.135   0.146   0.286
   0.500  23.000   0.136   0.146   0.287
   0.525  23.000   0.136   0.147   0.287
   0.550  23.000   0.136   0.147   0.287
   0.575  23.000   0.136   0.147   0.288
   0.600  23.000   0.136   0.147   0.288
   0.625  23.000   0.136   0.147   0.288
   0.650  23.000   0.136   0.147   0.288
   0.675  23.000   0.137   0.148   0.289
   0.700  23.000   0.137   0.148   0.289
   0.725  23.000   0.137   0.148   0.289
   0.750  23.000   0.137   0.148   0.289
   0.775  23.000   0.137   0.148   0.290
   0.800  23.000   0.137   0.148   0.290
   0.825  23.000   0.137   0.148   0.290
   0.850  23.000   0.138   0.148   0.290
   0.875  23.000   0.138   0.148   0.291
   0.900  23.000   0.138   0.148   0.291
   0.925  23.000   0.138   0.149   0.291
   0.950  23.000   0.138   0.149   0.291
   0.975  23.000   0.138   0.149   0.291
   1.000  23.000   0.138   0.149   0.292
