          Evm          Svm            E11          E22          E33          E23          E13          E12         SDEV11       SDEV22       SDEV33       SDEV23       SDEV13       SDEV12      TEMP
  0.00000E+00  0.22854E+03    0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.73470E+02  0.78400E+02 -0.15187E+03  0.54300E+01 -0.31219E+01 -0.81613E+01      982.00
  0.24920E-01  0.23547E+03    0.12500E-01  0.12500E-01 -0.25000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.77208E+02  0.79374E+02 -0.15658E+03  0.49754E+01 -0.35903E+01 -0.73930E+01      982.00
  0.49856E-01  0.26887E+03    0.25000E-01  0.25000E-01 -0.50000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.90979E+02  0.88047E+02 -0.17903E+03  0.42859E+01 -0.42083E+01 -0.44898E+01      982.00
  0.74826E-01  0.28659E+03    0.37500E-01  0.37500E-01 -0.75000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.97781E+02  0.93133E+02 -0.19091E+03  0.28857E+01 -0.49689E+01  0.17755E+01      982.00
  0.99807E-01  0.28044E+03    0.50000E-01  0.50000E-01 -0.10000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.93330E+02  0.93492E+02 -0.18682E+03  0.17585E+01 -0.42987E+01  0.41095E+01      982.00
  0.12479E+00  0.29535E+03    0.62500E-01  0.62500E-01 -0.12500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.97443E+02  0.99338E+02 -0.19678E+03  0.14265E+01 -0.28100E+01  0.49540E+01      982.00
  0.14977E+00  0.32607E+03    0.75000E-01  0.75000E-01 -0.15000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.10854E+03  0.10875E+03 -0.21728E+03  0.14916E+01 -0.14660E+01  0.52967E+01      982.00
  0.17476E+00  0.36819E+03    0.87500E-01  0.87500E-01 -0.17500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.12545E+03  0.11991E+03 -0.24536E+03  0.19055E+01 -0.45555E+00  0.52203E+01      982.00
  0.19975E+00  0.40432E+03    0.10000E+00  0.10000E+00 -0.20000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.14070E+03  0.12868E+03 -0.26938E+03  0.23287E+01  0.23334E+00  0.50763E+01      982.00
  0.22474E+00  0.43753E+03    0.11250E+00  0.11250E+00 -0.22500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.15420E+03  0.13725E+03 -0.29144E+03  0.28734E+01  0.66312E+00  0.50782E+01      982.00
  0.24971E+00  0.46684E+03    0.12500E+00  0.12500E+00 -0.25000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.16569E+03  0.14522E+03 -0.31092E+03  0.34976E+01  0.93247E+00  0.51813E+01      982.00
  0.27469E+00  0.49242E+03    0.13750E+00  0.13750E+00 -0.27500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.17548E+03  0.15244E+03 -0.32791E+03  0.41864E+01  0.10989E+01  0.53417E+01      982.00
  0.29966E+00  0.51473E+03    0.15000E+00  0.15000E+00 -0.30000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.18378E+03  0.15897E+03 -0.34275E+03  0.49283E+01  0.11938E+01  0.54778E+01      982.00
  0.32463E+00  0.53337E+03    0.16250E+00  0.16250E+00 -0.32500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.19059E+03  0.16455E+03 -0.35514E+03  0.56810E+01  0.12436E+01  0.55814E+01      982.00
  0.34960E+00  0.54830E+03    0.17500E+00  0.17500E+00 -0.35000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.19598E+03  0.16908E+03 -0.36506E+03  0.64133E+01  0.12601E+01  0.56954E+01      982.00
  0.37457E+00  0.56099E+03    0.18750E+00  0.18750E+00 -0.37500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.20056E+03  0.17294E+03 -0.37350E+03  0.70992E+01  0.12722E+01  0.58050E+01      982.00
  0.39954E+00  0.57069E+03    0.20000E+00  0.20000E+00 -0.40000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.20394E+03  0.17601E+03 -0.37995E+03  0.77908E+01  0.12468E+01  0.58237E+01      982.00
  0.42450E+00  0.57862E+03    0.21250E+00  0.21250E+00 -0.42500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.20667E+03  0.17855E+03 -0.38522E+03  0.84714E+01  0.12080E+01  0.58247E+01      982.00
  0.44947E+00  0.57664E+03    0.22500E+00  0.22500E+00 -0.45000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.20570E+03  0.17821E+03 -0.38392E+03  0.86080E+01  0.11578E+01  0.54464E+01      982.00
  0.47444E+00  0.57575E+03    0.23750E+00  0.23750E+00 -0.47500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.20523E+03  0.17810E+03 -0.38333E+03  0.87906E+01  0.10870E+01  0.53318E+01      982.00
  0.49940E+00  0.57460E+03    0.25000E+00  0.25000E+00 -0.50000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.20466E+03  0.17790E+03 -0.38256E+03  0.89066E+01  0.10321E+01  0.52800E+01      982.00
  0.52437E+00  0.57346E+03    0.26250E+00  0.26250E+00 -0.52500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.20410E+03  0.17771E+03 -0.38181E+03  0.90126E+01  0.98155E+00  0.52376E+01      982.00
  0.54934E+00  0.57233E+03    0.27500E+00  0.27500E+00 -0.55000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.20355E+03  0.17751E+03 -0.38106E+03  0.91084E+01  0.93484E+00  0.52037E+01      982.00
  0.57431E+00  0.57119E+03    0.28750E+00  0.28750E+00 -0.57500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.20299E+03  0.17731E+03 -0.38031E+03  0.91950E+01  0.89146E+00  0.51761E+01      982.00
  0.59927E+00  0.57005E+03    0.30000E+00  0.30000E+00 -0.60000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.20244E+03  0.17711E+03 -0.37955E+03  0.92736E+01  0.85098E+00  0.51533E+01      982.00
  0.62424E+00  0.56890E+03    0.31250E+00  0.31250E+00 -0.62500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.20189E+03  0.17691E+03 -0.37879E+03  0.93448E+01  0.81308E+00  0.51341E+01      982.00
  0.64921E+00  0.56776E+03    0.32500E+00  0.32500E+00 -0.65000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.20133E+03  0.17670E+03 -0.37803E+03  0.94113E+01  0.77730E+00  0.51208E+01      982.00
  0.67418E+00  0.56659E+03    0.33750E+00  0.33750E+00 -0.67500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.20078E+03  0.17649E+03 -0.37726E+03  0.94694E+01  0.74378E+00  0.51077E+01      982.00
  0.69915E+00  0.56541E+03    0.35000E+00  0.35000E+00 -0.70000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.20021E+03  0.17627E+03 -0.37648E+03  0.95219E+01  0.71214E+00  0.50944E+01      982.00
