  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000   2.000   0.198   0.004   0.001
   0.025   2.000   0.174   0.003   0.001
   0.050   2.000   0.157   0.004   0.001
   0.075   3.000   0.147   0.005   0.001
   0.100   3.000   0.127   0.004   0.001
   0.125   3.000   0.112   0.005   0.001
   0.150   3.000   0.106   0.007   0.001
   0.175   3.000   0.107   0.012   0.002
   0.200   3.000   0.113   0.023   0.004
   0.225   3.000   0.122   0.040   0.007
   0.250   3.000   0.134   0.062   0.012
   0.275   4.000   0.147   0.087   0.016
   0.300   4.000   0.162   0.113   0.021
   0.325   3.000   0.176   0.137   0.025
   0.350   3.000   0.189   0.160   0.028
   0.375   3.000   0.200   0.180   0.031
   0.400   3.000   0.210   0.199   0.032
   0.425   3.000   0.219   0.216   0.032
   0.450   3.000   0.227   0.231   0.031
   0.475   3.000   0.234   0.246   0.030
   0.500   3.000   0.232   0.248   0.027
   0.525   3.000   0.230   0.251   0.024
   0.550   3.000   0.228   0.254   0.022
   0.575   3.000   0.226   0.256   0.019
   0.600   3.000   0.224   0.259   0.017
   0.625   3.000   0.222   0.261   0.015
   0.650   3.000   0.220   0.263   0.013
   0.675   3.000   0.218   0.265   0.011
   0.700   3.000   0.216   0.266   0.010
   0.725   3.000   0.214   0.268   0.009
   0.750   3.000   0.212   0.269   0.007
   0.775   3.000   0.210   0.270   0.006
   0.800   3.000   0.207   0.271   0.006
   0.825   3.000   0.205   0.271   0.005
   0.850   3.000   0.203   0.272   0.004
   0.875   3.000   0.200   0.272   0.004
   0.900   3.000   0.198   0.272   0.003
   0.925   3.000   0.196   0.272   0.003
   0.950   3.000   0.193   0.272   0.003
   0.975   3.000   0.191   0.272   0.002
   1.000   3.000   0.188   0.271   0.002
