          Evm          Svm            E11          E22          E33          E23          E13          E12         SDEV11       SDEV22       SDEV33       SDEV23       SDEV13       SDEV12      TEMP
  0.00000E+00  0.22843E+03    0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.73429E+02  0.78367E+02 -0.15180E+03 -0.54358E+01  0.30985E+01 -0.81798E+01      982.00
  0.24919E-01  0.23531E+03    0.12500E-01  0.12500E-01 -0.25000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.77145E+02  0.79330E+02 -0.15648E+03 -0.49838E+01  0.35569E+01 -0.74261E+01      982.00
  0.49856E-01  0.26858E+03    0.25000E-01  0.25000E-01 -0.50000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.90883E+02  0.87953E+02 -0.17884E+03 -0.43013E+01  0.41335E+01 -0.45959E+01      982.00
  0.74825E-01  0.28639E+03    0.37500E-01  0.37500E-01 -0.75000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.97748E+02  0.93041E+02 -0.19079E+03 -0.29205E+01  0.48767E+01  0.15204E+01      982.00
  0.99807E-01  0.28026E+03    0.50000E-01  0.50000E-01 -0.10000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.93272E+02  0.93437E+02 -0.18671E+03 -0.17909E+01  0.42316E+01  0.38854E+01      982.00
  0.12479E+00  0.29503E+03    0.62500E-01  0.62500E-01 -0.12500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.97306E+02  0.99272E+02 -0.19658E+03 -0.14624E+01  0.27283E+01  0.46199E+01      982.00
  0.14978E+00  0.32564E+03    0.75000E-01  0.75000E-01 -0.15000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.10830E+03  0.10871E+03 -0.21702E+03 -0.15378E+01  0.13442E+01  0.46465E+01      982.00
  0.17477E+00  0.36758E+03    0.87500E-01  0.87500E-01 -0.17500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.12507E+03  0.11992E+03 -0.24499E+03 -0.19616E+01  0.26530E+00  0.38064E+01      982.00
  0.19976E+00  0.40347E+03    0.10000E+00  0.10000E+00 -0.20000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.14021E+03  0.12866E+03 -0.26887E+03 -0.23834E+01 -0.49887E+00  0.24799E+01      982.00
  0.22475E+00  0.43678E+03    0.11250E+00  0.11250E+00 -0.22500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.15385E+03  0.13715E+03 -0.29100E+03 -0.29256E+01 -0.99921E+00  0.12950E+01      982.00
  0.24973E+00  0.46429E+03    0.12500E+00  0.12500E+00 -0.25000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.16458E+03  0.14470E+03 -0.30928E+03 -0.34667E+01 -0.13213E+01  0.40063E+00      982.00
  0.27471E+00  0.48888E+03    0.13750E+00  0.13750E+00 -0.27500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.17398E+03  0.15165E+03 -0.32562E+03 -0.40826E+01 -0.15474E+01 -0.22715E+00      982.00
  0.29969E+00  0.51052E+03    0.15000E+00  0.15000E+00 -0.30000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.18203E+03  0.15799E+03 -0.34002E+03 -0.47526E+01 -0.17069E+01 -0.67209E+00      982.00
  0.32467E+00  0.52861E+03    0.16250E+00  0.16250E+00 -0.32500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.18863E+03  0.16341E+03 -0.35204E+03 -0.54333E+01 -0.18188E+01 -0.99874E+00      982.00
  0.34964E+00  0.54395E+03    0.17500E+00  0.17500E+00 -0.35000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.19425E+03  0.16799E+03 -0.36224E+03 -0.60835E+01 -0.19240E+01 -0.12731E+01      982.00
  0.37461E+00  0.55604E+03    0.18750E+00  0.18750E+00 -0.37500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.19851E+03  0.17177E+03 -0.37028E+03 -0.67411E+01 -0.19693E+01 -0.14347E+01      982.00
  0.39959E+00  0.56593E+03    0.20000E+00  0.20000E+00 -0.40000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.20196E+03  0.17490E+03 -0.37686E+03 -0.73825E+01 -0.19923E+01 -0.15699E+01      982.00
  0.42456E+00  0.57378E+03    0.21250E+00  0.21250E+00 -0.42500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.20466E+03  0.17741E+03 -0.38207E+03 -0.80002E+01 -0.19957E+01 -0.16714E+01      982.00
  0.44953E+00  0.57197E+03    0.22500E+00  0.22500E+00 -0.45000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.20378E+03  0.17709E+03 -0.38087E+03 -0.81511E+01 -0.19232E+01 -0.19034E+01      982.00
  0.47450E+00  0.57094E+03    0.23750E+00  0.23750E+00 -0.47500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.20328E+03  0.17691E+03 -0.38019E+03 -0.82604E+01 -0.18587E+01 -0.19574E+01      982.00
  0.49947E+00  0.56985E+03    0.25000E+00  0.25000E+00 -0.50000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.20275E+03  0.17671E+03 -0.37947E+03 -0.83582E+01 -0.17974E+01 -0.19849E+01      982.00
  0.52444E+00  0.56877E+03    0.26250E+00  0.26250E+00 -0.52500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.20224E+03  0.17652E+03 -0.37875E+03 -0.84467E+01 -0.17403E+01 -0.19995E+01      982.00
  0.54941E+00  0.56770E+03    0.27500E+00  0.27500E+00 -0.55000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.20172E+03  0.17632E+03 -0.37804E+03 -0.85268E+01 -0.16867E+01 -0.20043E+01      982.00
  0.57439E+00  0.56663E+03    0.28750E+00  0.28750E+00 -0.57500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.20121E+03  0.17612E+03 -0.37733E+03 -0.85995E+01 -0.16360E+01 -0.20018E+01      982.00
  0.59936E+00  0.56556E+03    0.30000E+00  0.30000E+00 -0.60000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.20070E+03  0.17592E+03 -0.37662E+03 -0.86656E+01 -0.15880E+01 -0.19938E+01      982.00
  0.62433E+00  0.56449E+03    0.31250E+00  0.31250E+00 -0.62500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.20020E+03  0.17572E+03 -0.37592E+03 -0.87275E+01 -0.15423E+01 -0.19791E+01      982.00
