TEXTURE AT STRAIN =    0.1000
   1.143   1.326   0.636  <-- length of phase ellipsoid axes
  -53.11    2.22 -172.08  <-- Euler angles (deg) of phase ellipsoid axes
B       500
  118.06    1.36 -117.73   0.0003500
  118.06    1.36 -117.73   0.0003500
  118.06    1.36 -117.73   0.0003500
  118.06    1.36 -117.73   0.0003500
  118.06    1.36 -117.73   0.0003500
  118.06    1.36 -117.73   0.0003500
  118.06    1.36 -117.73   0.0003500
  118.06    1.36 -117.73   0.0003500
  118.06    1.36 -117.73   0.0003500
  118.06    1.36 -117.73   0.0003500
  118.06    1.36 -117.73   0.0003500
  118.06    1.36 -117.73   0.0003500
  118.06    1.36 -117.73   0.0003500
  118.06    1.36 -117.73   0.0003500
  118.06    1.36 -117.73   0.0003500
  118.06    1.36 -117.73   0.0003500
  118.06    1.36 -117.73   0.0003500
  118.06    1.36 -117.73   0.0003500
  118.06    1.36 -117.73   0.0003500
  118.06    1.36 -117.73   0.0003500
  118.06    1.36 -117.73   0.0003500
  118.06    1.36 -117.73   0.0003500
  118.06    1.36 -117.73   0.0003500
  118.06    1.36 -117.73   0.0003500
  118.06    1.36 -117.73   0.0003500
  118.06    1.36 -117.73   0.0003500
  118.06    1.36 -117.73   0.0003500
  118.06    1.36 -117.73   0.0003500
  118.06    1.36 -117.73   0.0003500
  118.06    1.36 -117.73   0.0003500
  118.06    1.36 -117.73   0.0003500
  118.06    1.36 -117.73   0.0003500
  118.06    1.36 -117.73   0.0003500
  118.06    1.36 -117.73   0.0003500
  118.06    1.36 -117.73   0.0003500
  118.06    1.36 -117.73   0.0003500
  118.06    1.36 -117.73   0.0003500
  118.06    1.36 -117.73   0.0003500
  118.06    1.36 -117.73   0.0003500
  118.06    1.36 -117.73   0.0003500
  118.06    1.36 -117.73   0.0003500
  118.06    1.36 -117.73   0.0003500
  118.06    1.36 -117.73   0.0003500
  118.06    1.36 -117.73   0.0003500
  118.06    1.36 -117.73   0.0003500
  118.06    1.36 -117.73   0.0003500
  118.06    1.36 -117.73   0.0003500
  118.06    1.36 -117.73   0.0003500
  118.06    1.36 -117.73   0.0003500
  118.06    1.36 -117.73   0.0003500
  118.06    1.36 -117.73   0.0003500
  118.06    1.36 -117.73   0.0003500
  118.06    1.36 -117.73   0.0003500
  118.06    1.36 -117.73   0.0003500
  118.06    1.36 -117.73   0.0003500
  118.06    1.36 -117.73   0.0003500
  118.06    1.36 -117.73   0.0003500
  118.06    1.36 -117.73   0.0003500
  118.06    1.36 -117.73   0.0003500
  118.06    1.36 -117.73   0.0003500
  118.06    1.36 -117.73   0.0003500
  118.06    1.36 -117.73   0.0003500
  118.06    1.36 -117.73   0.0003500
  118.06    1.36 -117.73   0.0003500
  118.06    1.36 -117.73   0.0003500
  118.06    1.36 -117.73   0.0003500
  118.06    1.36 -117.73   0.0003500
  118.06    1.36 -117.73   0.0003500
  118.06    1.36 -117.73   0.0003500
  118.06    1.36 -117.73   0.0003500
