  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000   3.000   0.073   0.005   0.000
   0.025   3.000   0.066   0.005   0.000
   0.050   3.000   0.068   0.006   0.000
   0.075   3.000   0.078   0.012   0.000
   0.100   3.000   0.095   0.029   0.000
   0.125   3.000   0.111   0.055   0.001
   0.150   3.000   0.117   0.078   0.001
   0.175   4.000   0.122   0.102   0.001
   0.200   4.000   0.129   0.129   0.001
   0.225   4.000   0.141   0.159   0.002
   0.250   4.000   0.156   0.190   0.002
   0.275   4.000   0.171   0.220   0.003
   0.300   4.000   0.186   0.248   0.003
   0.325   4.000   0.201   0.274   0.004
   0.350   4.000   0.213   0.297   0.005
   0.375   4.000   0.224   0.317   0.006
   0.400   4.000   0.233   0.335   0.007
   0.425   4.000   0.240   0.350   0.009
   0.450   4.000   0.244   0.359   0.011
   0.475   4.000   0.245   0.363   0.013
   0.500   4.000   0.243   0.362   0.016
   0.525   4.000   0.240   0.359   0.018
   0.550   4.000   0.233   0.353   0.021
   0.575   4.000   0.227   0.346   0.023
   0.600   4.000   0.220   0.339   0.025
   0.625   4.000   0.214   0.332   0.028
   0.650   4.000   0.208   0.324   0.030
   0.675   4.000   0.201   0.316   0.033
   0.700   4.000   0.195   0.308   0.035
   0.725   4.000   0.189   0.300   0.037
   0.750   4.000   0.184   0.293   0.039
   0.775   5.000   0.179   0.285   0.041
   0.800   6.000   0.174   0.279   0.043
   0.825   6.000   0.170   0.273   0.044
   0.850   6.000   0.167   0.267   0.045
   0.875   6.000   0.164   0.258   0.046
   0.900   6.000   0.160   0.247   0.045
   0.925   6.000   0.154   0.238   0.044
   0.950   6.000   0.148   0.232   0.043
   0.975   6.000   0.143   0.228   0.043
   1.000   6.000   0.140   0.227   0.043
