  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  24.000   0.231   0.236   0.470
   0.025  22.000   0.233   0.236   0.471
   0.050  22.000   0.231   0.240   0.475
   0.075  21.000   0.228   0.243   0.477
   0.100  22.000   0.226   0.244   0.477
   0.125  22.000   0.224   0.243   0.474
   0.150  21.000   0.221   0.240   0.468
   0.175  21.000   0.216   0.235   0.458
   0.200  21.000   0.208   0.227   0.443
   0.225  21.000   0.199   0.217   0.424
   0.250  21.000   0.189   0.206   0.402
   0.275  21.000   0.178   0.194   0.379
   0.300  21.000   0.167   0.182   0.356
   0.325  21.000   0.157   0.171   0.335
   0.350  21.000   0.148   0.161   0.315
   0.375  21.000   0.140   0.152   0.297
   0.400  20.000   0.133   0.144   0.282
   0.425  20.000   0.127   0.137   0.268
   0.450  20.000   0.122   0.130   0.256
   0.475  20.000   0.123   0.131   0.258
   0.500  20.000   0.123   0.132   0.260
   0.525  20.000   0.124   0.133   0.261
   0.550  20.000   0.125   0.134   0.263
   0.575  20.000   0.126   0.135   0.265
   0.600  20.000   0.127   0.136   0.267
   0.625  20.000   0.128   0.137   0.268
   0.650  20.000   0.128   0.138   0.270
   0.675  20.000   0.129   0.138   0.271
   0.700  20.000   0.130   0.139   0.273
   0.725  20.000   0.130   0.140   0.274
   0.750  20.000   0.131   0.140   0.275
   0.775  20.000   0.132   0.141   0.277
   0.800  20.000   0.132   0.142   0.278
   0.825  20.000   0.133   0.142   0.279
   0.850  20.000   0.133   0.143   0.280
   0.875  20.000   0.134   0.143   0.281
   0.900  20.000   0.134   0.144   0.282
   0.925  20.000   0.134   0.144   0.283
   0.950  20.000   0.135   0.145   0.283
   0.975  20.000   0.135   0.145   0.284
   1.000  20.000   0.135   0.145   0.285
