  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000   2.000   0.113   0.001   0.000
   0.025   2.000   0.100   0.001   0.000
   0.050   2.000   0.093   0.001   0.000
   0.075   2.000   0.091   0.001   0.000
   0.100   2.000   0.095   0.001   0.000
   0.125   2.000   0.102   0.003   0.001
   0.150   2.000   0.111   0.006   0.001
   0.175   4.000   0.123   0.014   0.003
   0.200   4.000   0.135   0.030   0.007
   0.225   6.000   0.150   0.055   0.013
   0.250   6.000   0.167   0.086   0.021
   0.275   6.000   0.186   0.119   0.030
   0.300   6.000   0.205   0.153   0.039
   0.325   6.000   0.225   0.187   0.048
   0.350   6.000   0.245   0.222   0.056
   0.375   6.000   0.263   0.254   0.063
   0.400   6.000   0.277   0.278   0.066
   0.425   6.000   0.284   0.294   0.065
   0.450   6.000   0.289   0.307   0.062
   0.475   6.000   0.293   0.319   0.058
   0.500   6.000   0.296   0.331   0.054
   0.525   6.000   0.295   0.337   0.049
   0.550   6.000   0.293   0.343   0.044
   0.575   6.000   0.291   0.348   0.039
   0.600   6.000   0.288   0.352   0.035
   0.625   6.000   0.285   0.356   0.030
   0.650   6.000   0.282   0.360   0.027
   0.675   5.000   0.279   0.363   0.023
   0.700   4.000   0.276   0.366   0.020
   0.725   4.000   0.274   0.368   0.018
   0.750   4.000   0.271   0.371   0.016
   0.775   4.000   0.268   0.373   0.014
   0.800   4.000   0.266   0.376   0.012
   0.825   4.000   0.263   0.378   0.011
   0.850   4.000   0.261   0.380   0.010
   0.875   4.000   0.259   0.382   0.009
   0.900   4.000   0.257   0.384   0.008
   0.925   4.000   0.255   0.386   0.008
   0.950   4.000   0.254   0.388   0.008
   0.975   4.000   0.252   0.389   0.007
   1.000   4.000   0.250   0.391   0.008
