          Evm          Svm            E11          E22          E33          E23          E13          E12         SDEV11       SDEV22       SDEV33       SDEV23       SDEV13       SDEV12      TEMP
  0.00000E+00  0.22234E+03    0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.72965E+02  0.74807E+02 -0.14777E+03  0.19824E+01 -0.12825E+01 -0.96953E+01      982.00
  0.24924E-01  0.22730E+03    0.12500E-01  0.12500E-01 -0.25000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.75546E+02  0.75706E+02 -0.15125E+03  0.16240E+01 -0.15772E+01 -0.76733E+01      982.00
  0.49877E-01  0.24793E+03    0.25000E-01  0.25000E-01 -0.50000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.83251E+02  0.81987E+02 -0.16524E+03  0.58333E+00 -0.23442E+01 -0.22396E+01      982.00
  0.74870E-01  0.25422E+03    0.37500E-01  0.37500E-01 -0.75000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.84941E+02  0.84498E+02 -0.16944E+03 -0.39016E+00 -0.27247E+01  0.18487E+01      982.00
  0.99864E-01  0.26334E+03    0.50000E-01  0.50000E-01 -0.10000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.87508E+02  0.87998E+02 -0.17551E+03 -0.41578E+00 -0.20239E+01  0.32328E+01      982.00
  0.12486E+00  0.28991E+03    0.62500E-01  0.62500E-01 -0.12500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.96288E+02  0.96931E+02 -0.19322E+03 -0.77230E-01 -0.11181E+01  0.37119E+01      982.00
  0.14985E+00  0.33181E+03    0.75000E-01  0.75000E-01 -0.15000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.11077E+03  0.11040E+03 -0.22116E+03  0.36181E+00 -0.32008E+00  0.36490E+01      982.00
  0.17484E+00  0.38624E+03    0.87500E-01  0.87500E-01 -0.17500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.13068E+03  0.12678E+03 -0.25746E+03  0.89933E+00  0.38440E+00  0.28330E+01      982.00
  0.19984E+00  0.44114E+03    0.10000E+00  0.10000E+00 -0.20000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.15224E+03  0.14179E+03 -0.29402E+03  0.15113E+01  0.99503E+00  0.13600E+01      982.00
  0.22484E+00  0.48430E+03    0.11250E+00  0.11250E+00 -0.22500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.17016E+03  0.15254E+03 -0.32269E+03  0.20549E+01  0.14567E+01  0.11653E-01      982.00
  0.24982E+00  0.51602E+03    0.12500E+00  0.12500E+00 -0.25000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.18347E+03  0.16026E+03 -0.34373E+03  0.25107E+01  0.17845E+01 -0.89945E+00      982.00
  0.27480E+00  0.53992E+03    0.13750E+00  0.13750E+00 -0.27500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.19322E+03  0.16636E+03 -0.35958E+03  0.28985E+01  0.20161E+01 -0.15126E+01      982.00
  0.29978E+00  0.55814E+03    0.15000E+00  0.15000E+00 -0.30000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.20059E+03  0.17108E+03 -0.37167E+03  0.32236E+01  0.22033E+01 -0.20213E+01      982.00
  0.32475E+00  0.57222E+03    0.16250E+00  0.16250E+00 -0.32500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.20616E+03  0.17486E+03 -0.38101E+03  0.35135E+01  0.23550E+01 -0.24800E+01      982.00
  0.34972E+00  0.58328E+03    0.17500E+00  0.17500E+00 -0.35000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.21040E+03  0.17795E+03 -0.38835E+03  0.37784E+01  0.24891E+01 -0.28990E+01      982.00
  0.37468E+00  0.59205E+03    0.18750E+00  0.18750E+00 -0.37500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.21371E+03  0.18047E+03 -0.39418E+03  0.40331E+01  0.26204E+01 -0.33539E+01      982.00
  0.39965E+00  0.59941E+03    0.20000E+00  0.20000E+00 -0.40000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.21636E+03  0.18271E+03 -0.39907E+03  0.42812E+01  0.27626E+01 -0.38676E+01      982.00
  0.42462E+00  0.60488E+03    0.21250E+00  0.21250E+00 -0.42500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.21814E+03  0.18457E+03 -0.40271E+03  0.45374E+01  0.28708E+01 -0.41844E+01      982.00
  0.44958E+00  0.60339E+03    0.22500E+00  0.22500E+00 -0.45000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.21723E+03  0.18451E+03 -0.40173E+03  0.46363E+01  0.29013E+01 -0.45257E+01      982.00
  0.47455E+00  0.60140E+03    0.23750E+00  0.23750E+00 -0.47500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.21614E+03  0.18428E+03 -0.40042E+03  0.47185E+01  0.29312E+01 -0.48549E+01      982.00
  0.49952E+00  0.59944E+03    0.25000E+00  0.25000E+00 -0.50000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.21511E+03  0.18402E+03 -0.39913E+03  0.48049E+01  0.29656E+01 -0.50814E+01      982.00
  0.52449E+00  0.59750E+03    0.26250E+00  0.26250E+00 -0.52500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.21408E+03  0.18377E+03 -0.39785E+03  0.48959E+01  0.30023E+01 -0.52554E+01      982.00
  0.54946E+00  0.59537E+03    0.27500E+00  0.27500E+00 -0.55000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.21292E+03  0.18352E+03 -0.39644E+03  0.49877E+01  0.30396E+01 -0.54418E+01      982.00
  0.57443E+00  0.59345E+03    0.28750E+00  0.28750E+00 -0.57500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.21190E+03  0.18328E+03 -0.39518E+03  0.50878E+01  0.30798E+01 -0.55503E+01      982.00
  0.59940E+00  0.59154E+03    0.30000E+00  0.30000E+00 -0.60000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.21088E+03  0.18303E+03 -0.39391E+03  0.51900E+01  0.31203E+01 -0.56247E+01      982.00
  0.62437E+00  0.58950E+03    0.31250E+00  0.31250E+00 -0.62500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.20978E+03  0.18279E+03 -0.39257E+03  0.53077E+01  0.31564E+01 -0.57002E+01      982.00
  0.64934E+00  0.58762E+03    0.32500E+00  0.32500E+00 -0.65000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.20879E+03  0.18255E+03 -0.39133E+03  0.54115E+01  0.31947E+01 -0.57343E+01      982.00
  0.67432E+00  0.58576E+03    0.33750E+00  0.33750E+00 -0.67500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.20780E+03  0.18230E+03 -0.39010E+03  0.55140E+01  0.32316E+01 -0.57465E+01      982.00
  0.69929E+00  0.58390E+03    0.35000E+00  0.35000E+00 -0.70000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.20683E+03  0.18205E+03 -0.38888E+03  0.56155E+01  0.32667E+01 -0.57449E+01      982.00
  0.72427E+00  0.58192E+03    0.36250E+00  0.36250E+00 -0.72500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.20578E+03  0.18179E+03 -0.38757E+03  0.57115E+01  0.32806E+01 -0.57487E+01      982.00
  0.74924E+00  0.58011E+03    0.37500E+00  0.37500E+00 -0.75000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.20482E+03  0.18155E+03 -0.38638E+03  0.58073E+01  0.33128E+01 -0.57326E+01      982.00
  0.77422E+00  0.57832E+03    0.38750E+00  0.38750E+00 -0.77500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.20389E+03  0.18130E+03 -0.38519E+03  0.58995E+01  0.33431E+01 -0.57012E+01      982.00
  0.79919E+00  0.57655E+03    0.40000E+00  0.40000E+00 -0.80000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.20296E+03  0.18106E+03 -0.38402E+03  0.59890E+01  0.33708E+01 -0.56627E+01      982.00
  0.82417E+00  0.57472E+03    0.41250E+00  0.41250E+00 -0.82500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.20202E+03  0.18079E+03 -0.38281E+03  0.60811E+01  0.33999E+01 -0.56209E+01      982.00
  0.84915E+00  0.57300E+03    0.42500E+00  0.42500E+00 -0.85000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.20112E+03  0.18055E+03 -0.38167E+03  0.61639E+01  0.34228E+01 -0.55716E+01      982.00
  0.87413E+00  0.57129E+03    0.43750E+00  0.43750E+00 -0.87500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.20023E+03  0.18032E+03 -0.38055E+03  0.62432E+01  0.34431E+01 -0.55209E+01      982.00
  0.89911E+00  0.56974E+03    0.45000E+00  0.45000E+00 -0.90000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.19944E+03  0.18008E+03 -0.37952E+03  0.62951E+01  0.34686E+01 -0.54479E+01      982.00
  0.92409E+00  0.56809E+03    0.46250E+00  0.46250E+00 -0.92500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.19857E+03  0.17985E+03 -0.37843E+03  0.63722E+01  0.34843E+01 -0.53889E+01      982.00
  0.94907E+00  0.56645E+03    0.47500E+00  0.47500E+00 -0.95000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.19772E+03  0.17963E+03 -0.37735E+03  0.64458E+01  0.34979E+01 -0.53350E+01      982.00
  0.97405E+00  0.56485E+03    0.48750E+00  0.48750E+00 -0.97500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.19687E+03  0.17941E+03 -0.37628E+03  0.65155E+01  0.35097E+01 -0.52807E+01      982.00
  0.99903E+00  0.56331E+03    0.50000E+00  0.50000E+00 -0.10000E+01  0.00000E+00  0.00000E+00  0.00000E+00    0.19604E+03  0.17923E+03 -0.37527E+03  0.66034E+01  0.35174E+01 -0.52616E+01      982.00
