  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  15.000   0.000   0.000   0.002
   0.025  14.000   0.000   0.000   0.002
   0.050  12.000   0.000   0.000   0.004
   0.075  12.000   0.000   0.000   0.004
   0.100  13.000   0.000   0.000   0.005
   0.125  13.000   0.000   0.001   0.008
   0.150  13.000   0.000   0.001   0.015
   0.175  13.000   0.000   0.002   0.034
   0.200  13.000   0.000   0.004   0.067
   0.225  13.000   0.001   0.007   0.109
   0.250  12.000   0.002   0.009   0.154
   0.275  12.000   0.003   0.012   0.196
   0.300  12.000   0.005   0.016   0.236
   0.325  13.000   0.006   0.020   0.271
   0.350  14.000   0.008   0.024   0.302
   0.375  14.000   0.011   0.029   0.329
   0.400  14.000   0.013   0.034   0.352
   0.425  14.000   0.016   0.041   0.371
   0.450  14.000   0.017   0.045   0.362
   0.475  14.000   0.019   0.049   0.354
   0.500  14.000   0.021   0.053   0.346
   0.525  14.000   0.023   0.058   0.338
   0.550  14.000   0.024   0.062   0.330
   0.575  13.000   0.026   0.067   0.323
   0.600  13.000   0.028   0.071   0.315
   0.625  13.000   0.030   0.075   0.308
   0.650  13.000   0.031   0.080   0.301
   0.675  13.000   0.033   0.084   0.294
   0.700  13.000   0.035   0.089   0.288
   0.725  13.000   0.037   0.093   0.281
   0.750  13.000   0.038   0.097   0.275
   0.775  12.000   0.040   0.101   0.269
   0.800  12.000   0.041   0.105   0.263
   0.825  12.000   0.043   0.109   0.257
   0.850  11.000   0.045   0.113   0.251
   0.875  11.000   0.046   0.116   0.246
   0.900  11.000   0.048   0.120   0.241
   0.925  11.000   0.049   0.123   0.236
   0.950  11.000   0.050   0.127   0.231
   0.975  11.000   0.052   0.130   0.226
   1.000  11.000   0.053   0.133   0.221
